"","ID","Genotype_rec","Genotype","CMD","DMC","Year","Institutional.source.of.this.variety","Pedigree","CIAT.related","CMD.Resistance","Dry.matter.content..in...","X.1","MATINH","ID.y","X","IDHO","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","M4B12A1_C0A","M4B12A1_C0B","M4B12A1_C0C","M4B12A1_C0D","M4B12A2_C1","M4B12A2_C1A","M4B12A2_C1A_GHIRO","M4B12A3_TENTR","M4B12A3_C2","M4B12A3_C3","M4B12A3_C4","M4B12A3_C5","M4B12A3_C6","M4B12A3_C6_GHIRO","M4B12A3_C7","M4B12A3_C8","M4B12A3_C91","M4B12A3_C92","M4B12A3_C93","M4B12A3_C94","M4B12A3_C95","M4B12A3_C10D","M4B12A3_C10M","M4B12A4_C1","M4B12A4_KD","M4B12A4_VD","M4B12A1_MA","M4B12A1_C1","M4B12A1_C1_GHIRO","M4B12A1_C2","M4B12A1_C3","M4B12A1_C4","M4B12A1_C5","M4B12A1_C6","Province_name","Region"
"473","593","Dịa phương","giống địa phương",FALSE,FALSE,NA,NA,NA,"No",NA,NA,376,40,"40-417-16840010021",1036,16840010021,417,16840,10,21,1,2,2,2,1,1,NA,NA,"RẪY GẦN NHÀ",1,1,"giống địa phương",1,6,NA,5,2,2,2,2,2,1,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nghe An","NCC"
"474","594","KM98-5","KM98-5/BRA1305/ARG49",FALSE,FALSE,18,"IAS","Rayong 90  * KM 98-1","Yes","",NA,374,40,"40-415-16741010014",1022,16741010014,415,16741,10,14,1,1,2,2,2,1,NA,NA,"MẢNH 1",1,1,"sắn cao sản",1,5,NA,1,1,1,1,1,1,1,20,2,NA,NA,NA,1,4,NA,NA,NA,NA,100,1000,"Nghe An","NCC"
"475","595","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,407,42,"42-439-18199007002",199,18199007002,439,18199,7,2,3,2,2,2,1,1,NA,"","VƯỜN",1,1,"sắn thường",1,4,"",5,1,2,2,2,2,2,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"476","597","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,406,42,"42-439-18199007001",203,18199007001,439,18199,7,1,3,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"giống truyền thống",1,6,"",5,2,2,2,2,2,2,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"477","599","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,412,42,"42-439-18223004011",1443,18223004011,439,18223,4,11,4,2,2,2,1,1,NA,"","Vườn nhà",1,1,"cao sản",2,2,"",3,2,1,1,1,1,1,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"478","6","Other landraces","sắn nếp",TRUE,TRUE,NA,NA,NA,"No",NA,NA,349,26,"26-247-8896001004",188,8896001004,247,8896,1,4,3,2,2,2,1,1,NA,"","ĐỒI",1,1,"sắn hà bắc",1,5,"",2,2,1,2,1,2,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"479","60","Other landraces","San trang",FALSE,TRUE,NA,NA,NA,"No",NA,NA,7,2,"2-31-1006007005",825,1006007005,31,1006,7,5,1,2,2,2,1,1,NA,NA,"THỬA 1",1,1,"sắn địa phương",1,5,NA,6,2,2,2,1,2,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Giang","NMMA"
"480","600","Dịa phương","sắn địa phương",FALSE,TRUE,NA,NA,NA,"No",NA,NA,402,42,"42-439-18184002010",1042,18184002010,439,18184,2,10,1,2,2,2,1,1,2,NA,NA,NA,1,"sắn địa phương",1,6,NA,3,1,2,2,2,2,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"481","601","Other landraces","sắn thường/sắn đỏ phú thọ",TRUE,TRUE,NA,NA,NA,"No",NA,NA,418,42,"42-447-18799011005",653,18799011005,447,18799,11,5,2,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"sắn thường",1,6,NA,10,2,2,2,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"482","602","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,422,42,"42-439-18223004014",1446,18223004014,439,18223,4,14,4,2,2,2,1,1,3,"hộ không thuộc chọn mẫu","VƯỜN NHÀ",1,1,"sắn địa phương",1,6,"",3,2,2,1,1,1,1,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"483","603","Dịa phương","sắn địa phương",FALSE,TRUE,NA,NA,NA,"No",NA,NA,403,42,"42-439-18184002011",1043,18184002011,439,18184,2,11,1,2,2,2,1,1,2,NA,NA,NA,1,"sắn địa phương",1,6,NA,3,1,2,2,2,2,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"484","604","Other landraces","sắn thường/sắn đỏ phú thọ",TRUE,TRUE,NA,NA,NA,"No",NA,NA,420,42,"42-447-18799011013",655,18799011013,447,18799,11,13,2,2,2,2,1,1,NA,NA,"VƯỜN LIỀN KỀ NHÀ Ơ",1,1,"sắn thường",1,6,NA,3,2,2,2,2,2,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"485","605","Dịa phương","sắn địa phương",FALSE,TRUE,NA,NA,NA,"No",NA,NA,405,42,"42-439-18184002013",1045,18184002013,439,18184,2,13,1,2,2,2,1,1,NA,NA,NA,NA,1,"sắn địa phương",1,6,NA,3,1,2,2,2,2,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"486","606","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,410,42,"42-439-18223004008",1440,18223004008,439,18223,4,8,4,2,2,2,1,1,NA,"","VUON NHA",1,1,"sắn thường",1,6,"",3,2,2,1,2,2,1,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"487","608","Other landraces","sắn thường/sắn đỏ phú thọ",TRUE,TRUE,NA,NA,NA,"No",NA,NA,415,42,"42-444-18505006003",651,18505006003,444,18505,6,3,2,1,2,2,2,1,NA,NA,"đất màu 1",1,1,"sắn đỏ phú thọ",99,4,NA,2,1,1,1,1,1,1,24,5,NA,NA,NA,1,4,NA,NA,NA,NA,NA,3720,"Ha Tinh","NCC"
"488","609","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,409,42,"42-439-18199007016",201,18199007016,439,18199,7,16,3,2,2,2,1,1,NA,"","VƯỜN",1,1,"săn thường",1,6,"",3,2,2,1,1,1,1,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"489","610","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,416,42,"42-444-18550004001",1448,18550004001,444,18550,4,1,4,2,2,2,1,1,NA,"","đất hằng năm",1,1,"sắn xanh ( không rõ tên khoa học)",99,6,"",5,1,2,2,1,1,1,17,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"490","611","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,419,42,"42-447-18799011011",654,18799011011,447,18799,11,11,2,1,2,2,2,1,NA,NA,"VƯỜN ĐỒI",1,1,"sắn công nghiệp",1,6,NA,5,1,1,2,1,1,1,7,6,NA,NA,NA,1,3,NA,"Công ty TNHH Thành Mỹ Phát",18844,5,NA,5400,"Ha Tinh","NCC"
"491","612","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,413,42,"42-439-18223004013",1445,18223004013,439,18223,4,13,4,2,2,2,1,1,3,"hộ không thuộc chọn mẫu","VƯON NHÀ",1,1,"sắn địa phương",1,6,"",2,1,2,2,2,2,2,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"492","613","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,421,42,"42-447-18838005016",205,18838005016,447,18838,5,16,3,2,2,2,1,1,1,"","VƯỜN NHÀ",1,1,"sắn quê",1,5,"",10,2,2,2,1,2,1,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"493","614","Dịa phương","sắn địa phương",FALSE,TRUE,NA,NA,NA,"No",NA,NA,414,42,"42-439-18184002009",1041,18184002009,439,18184,2,9,1,2,2,2,1,1,2,NA,NA,NA,1,"sắn địa phương",1,6,NA,2,1,2,2,2,2,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"494","615","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,411,42,"42-439-18223004010",1442,18223004010,439,18223,4,10,4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn thường",1,6,"",2,2,2,2,2,2,1,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"495","616","Dịa phương","sắn địa phương",FALSE,TRUE,NA,NA,NA,"No",NA,NA,404,42,"42-439-18184002012",1044,18184002012,439,18184,2,12,1,2,2,2,1,1,NA,NA,NA,NA,1,"sắn",1,6,NA,5,1,2,2,2,2,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"496","617","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,408,42,"42-439-18199007004",200,18199007004,439,18199,7,4,3,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn thường",1,6,"",10,2,2,2,2,2,1,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"497","618","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,433,44,"44-455-19117001009",1057,19117001009,455,19117,1,9,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"sắn xanh",1,6,NA,8,1,1,2,1,2,1,16,2,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn quảng bình",19114,8,NA,4480,"Quang Binh","NCC"
"498","619","Other landraces","sắn thường/sắn đỏ phú thọ",TRUE,TRUE,NA,NA,NA,"No",NA,NA,429,44,"44-453-18958009016",1456,18958009016,453,18958,9,16,4,1,2,2,2,1,NA,"","THỬA 1",1,1,"Sắn đỏ địa phương",1,6,"",10,2,1,2,1,2,2,10,11,NA,NA,NA,1,4,"","",NA,NA,NA,0,"Quang Binh","NCC"
"499","62","Other landraces","San trang",TRUE,TRUE,NA,NA,NA,"No",NA,NA,5,2,"2-31-1006007001",823,1006007001,31,1006,7,1,1,2,2,2,1,1,1,NA,"THỬA 1",1,1,"giống sắn địa phương",1,5,NA,6,2,2,2,1,2,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Giang","NMMA"
"500","620","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,423,44,"44-452-18934008002",1449,18934008002,452,18934,8,2,4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,30,"Km95",2,6,"",1,2,1,1,1,1,1,9,11,NA,NA,NA,1,1,"","99",19114,1,NA,4500,"Quang Binh","NCC"
"501","621","KM98-1","KM98-1",FALSE,TRUE,18,"RFCRC/IAS","Rayong 1x Rayong 5","Yes","No",38.5,450,44,"44-457-19255007016",211,19255007016,457,19255,7,16,3,1,2,2,2,1,NA,"","ĐẤT VƯỜN LIỀN KỀ THỔ CƯ",1,1,"km94",1,6,"",2,1,1,1,1,2,1,11,8,NA,NA,NA,1,1,"","99",19273,5,NA,4200,"Quang Binh","NCC"
"502","622","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,432,44,"44-455-19117001005",1055,19117001005,455,19117,1,5,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"sắn xanh",2,6,NA,10,2,1,1,1,1,1,1,3,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn Quảng Bình",19114,5,NA,24000,"Quang Binh","NCC"
"503","623","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,437,44,"44-455-19120003009",657,19120003009,455,19120,3,9,2,1,NA,NA,NA,1,NA,NA,"RẨY ĐÁ LÃ",1,1,"sắn xanh",2,6,NA,10,2,1,1,1,1,1,15,5,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn Quảng Bình",19114,10,NA,3890,"Quang Binh","NCC"
"504","625","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,440,44,"44-455-19168011002",659,19168011002,455,19168,11,2,2,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"sắn xanh",1,6,NA,8,1,1,2,1,2,1,18,5,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn quảng bình",19114,9,NA,1235,"Quang Binh","NCC"
"505","627","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,431,44,"44-455-19117001003",1053,19117001003,455,19117,1,3,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"giống sắn Xanh",1,6,NA,8,1,1,2,1,2,1,16,2,NA,NA,NA,1,1,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN QUẢNG BÌNH",19114,8,NA,6930,"Quang Binh","NCC"
"506","628","KM94","KM94/KU50",FALSE,FALSE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,443,44,"44-455-19168011009",663,19168011009,455,19168,11,9,2,1,2,2,2,1,NA,NA,"NƯƠNG RÂU",1,1,"sắn Xanh",1,6,NA,9,2,1,2,1,2,1,16,5,NA,NA,NA,1,2,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN QUẢNG BÌNH",19114,9,NA,6930,"Quang Binh","NCC"
"507","629","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,442,44,"44-455-19168011007",662,19168011007,455,19168,11,7,2,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"sắn xanh",1,6,NA,8,1,1,2,1,2,1,18,5,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn quảng bình",19114,8,NA,1380,"Quang Binh","NCC"
"508","63","Other landraces","khoai mì kè",TRUE,TRUE,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","630","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,449,44,"44-457-19255007009",210,19255007009,457,19255,7,9,3,1,2,2,2,1,NA,"","1",1,1,"cao sản",1,4,"",7,2,1,1,1,1,1,4,8,NA,NA,NA,1,1,"","99",19255,5,NA,16000,"Quang Binh","NCC"
"510","631","Sắn tre","sắn lá tre",FALSE,TRUE,NA,NA,NA,"No",NA,NA,426,44,"44-452-18934008015",1453,18934008015,452,18934,8,15,4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"km94",2,5,"",0,1,1,1,1,1,1,17,11,NA,NA,NA,1,1,"","99",19114,3,NA,14000,"Quang Binh","NCC"
"511","632","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,438,44,"44-455-19120003012",658,19120003012,455,19120,3,12,2,1,NA,NA,NA,1,1,NA,"RẨY ĐÁ LÃ",1,1,"sắn xanh",2,6,NA,10,1,1,2,1,1,1,15,5,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn Quảng bình",19114,10,NA,3718,"Quang Binh","NCC"
"512","633","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,434,44,"44-455-19117001012",1058,19117001012,455,19117,1,12,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SÂN",1,1,"sắn xanh",1,6,NA,10,1,1,2,1,2,1,17,2,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn quảng bình",19114,9,NA,11820,"Quang Binh","NCC"
"513","634","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,427,44,"44-453-18958009001",1454,18958009001,453,18958,9,1,4,2,2,2,1,1,NA,"","THỬA 1",1,1,"Sắn xanh công nghiệp",2,6,"",10,2,1,2,1,2,2,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Binh","NCC"
"514","635","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,452,44,"44-457-19255007019",208,19255007019,457,19255,7,19,3,2,2,2,1,1,NA,"","VƯỜN",1,1,"cao sản",1,6,"",5,1,1,1,1,1,1,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Binh","NCC"
"515","636","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","637","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,447,44,"44-456-19213003015",1460,19213003015,456,19213,3,15,4,1,NA,NA,NA,1,NA,"","ĐẤT VƯỜN NHÀ Ở",1,1,"sắn lá xanh",1,6,"",2,2,2,2,2,2,1,24,11,NA,NA,NA,1,4,"","",NA,NA,NA,1200,"Quang Binh","NCC"
"517","638","Other landraces","sắn thường/sắn đỏ phú thọ",TRUE,TRUE,NA,NA,NA,"No",NA,NA,441,44,"44-453-18958009002",1455,18958009002,453,18958,9,2,4,1,2,2,2,1,NA,"","THỬA 1",1,1,"Địa phương",1,6,"",10,1,1,2,1,2,2,10,11,NA,NA,NA,1,4,"","",NA,NA,NA,8000,"Quang Binh","NCC"
"518","639","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,453,44,"44-455-19168011006",661,19168011006,455,19168,11,6,2,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"sắn xanh",1,6,NA,8,1,1,2,1,2,1,19,5,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn quảng bình",19114,7,NA,2740,"Quang Binh","NCC"
"519","64","Other landraces","San trang",TRUE,TRUE,NA,NA,NA,"No",NA,NA,30,2,"2-34-1189008013",421,1189008013,34,1189,8,13,2,2,2,2,1,1,NA,NA,"MINH TÂN",1,1,"địa phương",1,6,NA,6,2,2,1,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Giang","NMMA"
"520","641","Other landraces","Tai xanh",FALSE,FALSE,NA,NA,NA,"No",NA,NA,435,44,"44-455-19117001015",1060,19117001015,455,19117,1,15,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"giống sắn xanh",1,6,NA,5,1,1,2,1,1,1,16,2,NA,NA,NA,1,1,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN QUẢNG BÌNH",19114,9,NA,924,"Quang Binh","NCC"
"521","642","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,428,44,"44-452-18934008007",1451,18934008007,452,18934,8,7,4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"km94",2,6,"",2,1,1,1,1,1,1,15,11,NA,NA,NA,1,1,"","99",19114,3,NA,10500,"Quang Binh","NCC"
"522","643","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,436,44,"44-455-19120003004",656,19120003004,455,19120,3,4,2,1,NA,NA,NA,1,NA,NA,"3101074331",4,1,"sắn xanh",1,6,NA,15,2,1,2,1,1,1,15,5,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn QB",19114,10,NA,14580,"Quang Binh","NCC"
"523","644","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,444,44,"44-455-19168011013",666,19168011013,455,19168,11,13,2,1,2,2,2,1,NA,NA,"LỆCH CHÙA",1,1,"sắn Xanh",1,6,NA,9,2,1,2,1,2,1,17,5,NA,NA,NA,1,2,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN QUẢNG BÌNH",19114,15,NA,517,"Quang Binh","NCC"
"524","645","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","646","Other landraces","cao 94",TRUE,TRUE,NA,NA,NA,"No",NA,NA,451,44,"44-457-19255007018",209,19255007018,457,19255,7,18,3,1,2,2,2,1,NA,"","ĐẤT LIỀN KỀ THỔ CƯ",1,1,"km94",1,7,"của nhà để lại trồng từ năm này qua năm khác",5,2,1,1,1,1,1,15,8,NA,NA,NA,1,1,"","99",19273,5,NA,9500,"Quang Binh","NCC"
"526","647","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,425,44,"44-452-18934008009",1452,18934008009,452,18934,8,9,4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"km94",2,6,"",0,2,1,1,1,1,1,14,11,NA,NA,NA,1,1,"","99",19114,2,NA,9000,"Quang Binh","NCC"
"527","648","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,439,44,"44-455-19156003001",1061,19156003001,455,19156,3,1,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"Sắn địa phương",1,2,NA,15,1,1,2,1,1,1,17,2,NA,NA,NA,1,1,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN QUẢNG BÌNH",19114,5,NA,19500,"Quang Binh","NCC"
"528","65","Other landraces","San trang",TRUE,TRUE,NA,NA,NA,"No",NA,NA,12,2,"2-32-1057001005",835,1057001005,32,1057,1,5,1,2,2,2,1,1,NA,NA,"THỬA 1",1,1,"sắn trắng",1,7,"tự túc",2,2,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Giang","NMMA"
"529","652","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,484,45,"45-467-19561003003",233,19561003003,467,19561,3,3,3,1,2,2,2,1,NA,"","KHE VAN",1,1,"KM94",2,6,"",3,2,1,1,1,1,1,14,8,NA,NA,NA,1,3,"","99",19600,3,NA,33000,"Quang Tri","NCC"
"530","653","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,462,45,"45-464-19378001015",213,19378001015,464,19378,1,15,3,2,2,2,1,1,NA,"","VƯỜN 1",1,1,"sắn xanh",2,4,"",15,2,1,1,1,1,1,18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Tri","NCC"
"531","655","KM94","km94",TRUE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,508,45,"45-470-19729003016",1489,19729003016,470,19729,3,16,4,1,2,2,2,1,NA,"","HAI PHU",1,1,"km94",2,3,"",5,2,1,1,1,2,1,20,11,NA,NA,NA,1,1,"","99",19702,2,NA,3500,"Quang Tri","NCC"
"532","656","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","657","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,479,45,"45-466-19495002005",226,19495002005,466,19495,2,5,3,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"mk94",2,4,"",15,2,1,1,1,1,1,7,8,NA,NA,NA,1,1,"","km94",19495,15,NA,1500,"Quang Tri","NCC"
"534","658","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,478,45,"45-465-19483002018",1483,19483002018,465,19483,2,18,4,1,2,2,2,1,NA,"","THỬA 1",1,1,"sắn lấy tinh bột",1,5,"",5,2,1,2,1,2,1,15,11,NA,NA,NA,1,1,"","99",19459,10,NA,20000,"Quang Tri","NCC"
"535","659","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,486,45,"45-467-19561003009",231,19561003009,467,19561,3,9,3,1,2,2,2,1,NA,"","KHE VAN",1,1,"KM94",2,6,"",3,2,1,1,1,1,1,14,8,NA,NA,NA,1,1,"","99",19600,4,NA,21750,"Quang Tri","NCC"
"536","66","KM57","KM57_VNM8",TRUE,TRUE,NA,NA,NA,"No",NA,NA,6,2,"2-30-961009003",1230,961009003,30,961,9,3,4,2,2,1,2,1,NA,"","NÀ ỶAF",1,1,"địa phương",1,6,"",15,2,2,1,1,2,1,24,11,NA,NA,NA,3,2,"","99",961,10,NA,1200,"Ha Giang","NMMA"
"537","660","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,481,45,"45-466-19519004015",228,19519004015,466,19519,4,15,3,1,2,2,2,1,NA,"","VƯỜN THỔ CƯ",1,94,"KM94",1,6,"",2,2,1,1,1,1,1,8,8,NA,NA,NA,1,2,"","99",19600,2,NA,800,"Quang Tri","NCC"
"538","661","KM94","KM94/KU50",FALSE,TRUE,28,"Kassetsart University/IAS","Rayong1 x Rayong90","Yes","No",40.5,430,44,"44-454-19012011012",207,19012011012,454,19012,11,12,3,2,2,2,1,1,NA,"","KHE GIỮA",1,1,"cao sản",1,2,"",0,1,1,2,1,2,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Binh","NCC"
