"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","STT","M4B11A3_C3","M4B11A3_C41","M4B11A3_C42","M4B11A3_C43","M4B11A3_C499","M4B11A3_C5","M4B11A3_C6","M4B11A3_C8","KYDIEUTRA"
"10947","37","376","14638","008","015","14638008015",0,"4;",2,1,2,2,5,2,NA,2
"10948","37","376","14638","008","015","14638008015",1,"7;",2,1,2,2,9,2,NA,2
"10949","37","376","14638","008","015","14638008015",2,"26;",2,1,2,2,17,2,NA,2
"10950","37","376","14647","010","002","14647010002",0,"4;",1,1,2,2,5,2,NA,2
"10951","37","376","14647","010","002","14647010002",1,"7;",1,1,2,2,9,2,NA,2
"10952","37","376","14647","010","002","14647010002",2,"8;",1,1,2,2,17,2,NA,2
"10953","37","376","14647","010","005","14647010005",0,"4;7;8;",1,2,2,2,5,2,NA,2
"10954","37","376","14647","010","005","14647010005",1,"7;",1,1,2,2,9,2,NA,2
"10955","37","376","14647","010","005","14647010005",2,"8;",1,1,2,2,17,2,NA,2
"10956","37","376","14647","010","009","14647010009",0,"4;",1,1,2,2,5,2,NA,2
"10957","37","376","14647","010","009","14647010009",1,"7;",1,1,2,2,9,2,NA,2
"10958","37","376","14647","010","009","14647010009",2,"8;",1,1,2,2,17,2,NA,2
"10959","37","376","14647","010","012","14647010012",0,"4;",1,1,2,2,5,2,NA,2
"10960","37","376","14647","010","012","14647010012",1,"7;",1,1,2,2,9,2,NA,2
"10961","37","376","14647","010","012","14647010012",2,"8;",1,1,2,2,17,2,NA,2
"10962","37","376","14647","010","015","14647010015",0,"4;",1,1,2,2,5,1,NA,2
"10963","37","376","14647","010","015","14647010015",1,"7;",1,1,2,2,9,1,NA,2
"10964","37","376","14647","010","015","14647010015",2,"8;",1,1,2,2,17,1,NA,2
"10965","37","377","14701","003","001","14701003001",0,"7;12;18;",1,2,2,2,6,2,NA,2
"10966","37","377","14701","003","001","14701003001",1,"4;7;",1,2,2,2,5,2,NA,2
"10967","37","377","14701","003","007","14701003007",0,"6;7;8;",1,2,2,2,2,2,NA,2
"10968","37","377","14701","003","007","14701003007",1,"7;",1,2,2,2,9,3,NA,2
"10969","37","377","14701","003","007","14701003007",2,"4;",1,2,2,2,14,2,NA,2
"10970","37","377","14701","003","008","14701003008",0,"4;6;7;8;",1,2,2,2,9,2,NA,2
"10971","37","377","14701","003","008","14701003008",1,"6;7;8;",1,2,2,2,3,2,NA,2
"10972","37","377","14701","003","008","14701003008",2,"7;",1,2,2,2,14,1,NA,2
"10973","37","377","14701","003","012","14701003012",0,"7;",1,2,2,2,4,2,NA,2
"10974","37","377","14701","003","012","14701003012",1,"4;",1,2,2,2,9,2,NA,2
"10975","37","377","14701","003","014","14701003014",0,"7;8;",1,2,2,2,2,2,NA,2
"10976","37","377","14701","003","014","14701003014",1,"4;",1,2,2,2,6,1,NA,2
"10977","37","377","14701","003","014","14701003014",2,"8;",1,2,2,2,8,2,NA,2
"10978","37","377","14707","002","003","14707002003",0,"6;7;8;",2,1,2,2,2,2,NA,2
"10979","37","377","14707","002","003","14707002003",1,"7;",2,1,2,2,4,2,NA,2
"10980","37","377","14707","002","003","14707002003",2,"6;",2,1,2,2,7,2,NA,2
"10981","37","377","14707","002","005","14707002005",0,"4;6;7;8;",1,1,2,2,2,2,NA,2
"10982","37","377","14707","002","009","14707002009",0,"4;5;6;7;8;",1,2,2,2,4,2,NA,2
"10983","37","377","14707","002","009","14707002009",1,"4;7;8;",1,2,2,2,9,2,NA,2
"10984","37","377","14707","002","012","14707002012",0,"4;7;",1,1,2,2,2,2,NA,2
"10985","37","377","14710","003","008","14710003008",0,"4;7;10;18;20;",2,1,2,2,10,2,NA,2
"10986","37","377","14710","003","008","14710003008",1,"7;8;23;",2,1,2,2,16,2,NA,2
"10987","37","377","14710","003","012","14710003012",0,"4;10;18;20;",2,1,2,2,10,2,NA,2
"10988","37","377","14710","003","012","14710003012",1,"7;8;",2,1,2,2,16,2,NA,2
"10989","37","377","14710","003","013","14710003013",0,"4;10;18;20;",2,1,2,2,10,2,NA,2
"10990","37","377","14710","003","014","14710003014",0,"4;10;17;18;20;",2,1,2,2,10,2,NA,2
"10991","37","377","14710","003","014","14710003014",1,"7;8;23;",2,1,2,2,16,2,NA,2
"10992","37","377","14710","011","006","14710011006",0,"4;7;",2,1,2,2,7,2,NA,2
"10993","37","377","14710","011","006","14710011006",1,"7;8;23;",2,1,2,2,7,3,NA,2
"10994","37","377","14743","001","004","14743001004",0,"7;8;9;10;",2,1,2,2,4,3,NA,2
"10995","37","377","14743","001","004","14743001004",1,"4;7;",2,1,2,2,6,2,NA,2
"10996","37","377","14743","001","005","14743001005",0,"4;17;",2,1,2,2,6,2,NA,2
"10997","37","377","14743","001","005","14743001005",1,"7;8;",2,1,2,2,9,2,NA,2
"10998","37","377","14743","001","006","14743001006",0,"4;",2,1,2,2,5,1,NA,2
"10999","37","377","14743","001","006","14743001006",1,"7;8;20;",2,1,2,2,9,3,NA,2
"11000","37","377","14743","001","007","14743001007",0,"4;7;",2,1,2,2,5,2,NA,2
"11001","37","377","14743","001","007","14743001007",1,"8;23;",2,1,2,2,9,2,NA,2
"11002","37","377","14743","001","008","14743001008",0,"2;4;7;17;18;20;23;",2,1,2,2,5,3,NA,2
"11003","37","377","14743","001","008","14743001008",1,"2;4;5;",2,1,2,2,9,2,NA,2
"11004","37","377","14743","001","008","14743001008",2,"7;17;18;",2,1,2,2,11,2,NA,2
"11005","37","377","14743","001","009","14743001009",0,"2;4;7;17;18;",2,1,2,2,5,3,NA,2
"11006","37","377","14743","001","009","14743001009",1,"2;4;7;",2,1,2,2,11,2,NA,2
"11007","38","381","14821","004","001","14821004001",0,"2;3;4;5;6;7;",1,1,2,2,3,3,NA,2
"11008","38","381","14821","004","001","14821004001",1,"8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;",1,1,2,2,13,3,NA,2
"11009","38","381","14821","004","002","14821004002",0,"2;3;4;5;6;7;",1,1,2,2,3,4,NA,2
"11010","38","381","14821","004","002","14821004002",1,"8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;",1,1,2,2,13,3,NA,2
"11011","38","381","14821","004","003","14821004003",0,"2;3;4;5;6;7;8;9;10;11;12;13;14;15;",1,1,2,2,5,3,NA,2
"11012","38","381","14821","004","003","14821004003",1,"8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;",1,1,2,2,13,3,NA,2
"11013","38","381","14821","004","005","14821004005",0,"1;2;3;4;5;6;7;",1,1,2,2,3,3,NA,2
"11014","38","381","14821","004","005","14821004005",1,"15;16;17;18;19;20;21;22;23;24;25;26;27;",1,1,2,2,13,2,NA,2
"11015","38","381","14821","004","007","14821004007",0,"2;3;4;5;6;7;",1,1,2,2,3,3,NA,2
"11016","38","381","14821","004","007","14821004007",1,"8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;",1,1,2,2,13,3,NA,2
"11017","38","381","14821","004","008","14821004008",0,"2;3;4;5;6;7;",1,1,2,2,3,3,NA,2
"11018","38","381","14821","004","008","14821004008",1,"17;18;19;20;21;22;23;24;25;26;27;",1,1,2,2,13,3,NA,2
"11019","38","381","14821","004","009","14821004009",1,"4;7;18;19;",2,1,2,2,6,3,NA,2
"11020","38","381","14821","004","010","14821004010",1,"7;8;19;20;",2,1,2,2,5,3,NA,2
"11021","38","381","14821","004","011","14821004011",1,"4;8;19",2,1,2,2,1,1,NA,2
"11022","38","381","14821","004","012","14821004012",1,"4;13;7",2,1,2,2,4,1,NA,2
"11023","38","381","14821","004","012","14821004012",2,"4;19;20;",2,1,2,2,7,1,NA,2
"11024","38","381","14821","004","013","14821004013",0,"4;8;",2,1,2,2,5,3,NA,2
"11025","38","381","14821","004","013","14821004013",1,"19;20;",2,1,2,2,8,3,NA,2
"11026","38","381","14821","004","014","14821004014",1,"4;8;16",1,2,2,2,5,1,NA,2
"11027","38","381","14821","004","014","14821004014",2,"8;19;20",2,1,2,2,11,1,NA,2
"11028","38","381","14821","004","016","14821004016",1,"8;13;17",2,1,2,2,4,3,NA,2
"11029","38","381","14821","004","016","14821004016",2,"7;20;19",2,1,2,2,11,3,NA,2
"11030","38","389","15085","009","001","15085009001",0,"1;2;3;4;5;",1,2,2,2,3,1,NA,2
"11031","38","389","15085","009","001","15085009001",1,"1;2;3;4;5;",2,1,2,2,6,1,NA,2
"11032","38","389","15085","009","002","15085009002",0,"4;6;",2,1,2,2,3,2,NA,2
"11033","38","389","15085","009","002","15085009002",1,"7;8;",2,1,2,2,6,1,NA,2
"11034","38","389","15085","009","003","15085009003",0,"7;",2,1,2,2,6,1,NA,2
"11035","38","389","15085","009","003","15085009003",1,"17;",2,1,2,2,14,1,NA,2
"11036","38","389","15085","009","004","15085009004",0,"4;7;",2,1,2,2,8,1,NA,2
"11037","38","389","15085","009","004","15085009004",1,"4;6;",2,1,2,2,12,1,NA,2
"11038","38","389","15085","009","005","15085009005",0,"4;",2,1,2,2,3,1,NA,2
"11039","38","389","15085","009","005","15085009005",2,"6;",2,1,2,2,14,1,NA,2
"11040","38","389","15085","009","006","15085009006",0,"4;7;20;",1,2,2,2,7,0,NA,2
"11041","38","389","15085","009","006","15085009006",1,"4;6;8;20;",1,2,2,2,11,0,NA,2
"11042","38","389","15085","009","007","15085009007",0,"1;2;3;4;5;",1,2,2,2,3,1,NA,2
"11043","38","389","15085","009","007","15085009007",1,"1;2;3;4;5;6;",2,1,2,2,9,1,NA,2
"11044","38","389","15085","009","008","15085009008",0,"4;7;10;20;",1,2,2,2,7,1,NA,2
"11045","38","389","15085","009","008","15085009008",1,"4;",1,2,2,2,9,1,NA,2
"11046","38","389","15085","009","010","15085009010",0,"2;4;7;12;20;",1,2,2,2,10,2,NA,2
"11047","38","389","15085","009","013","15085009013",0,"4;7;20;",2,1,2,2,5,0,NA,2
"11048","38","389","15085","009","014","15085009014",0,"1;2;3;4;5;6;7;8;9;15;",1,1,2,2,5,1,NA,2
"11049","38","389","15085","009","014","15085009014",1,"1;2;3;4;5;",1,1,2,2,7,1,NA,2
"11050","38","389","15085","009","015","15085009015",0,"1;2;4;5;6;7;8;9;10;20;",1,2,2,2,11,1,NA,2
"11051","38","389","15085","009","015","15085009015",1,"1;2;3;4;5;6;7;8;9;15;20;",2,1,2,2,10,1,NA,2
"11052","38","390","15148","002","001","15148002001",0,"6;7;8;9;14;17;",1,2,2,2,1,2,NA,2
"11053","38","390","15148","002","001","15148002001",1,"4;6;7;8;",2,1,2,2,5,2,NA,2
"11054","38","390","15148","002","001","15148002001",2,"5;6;7;8;",2,1,2,2,9,2,NA,2
"11055","38","390","15148","002","002","15148002002",0,"4;8;18;20;",1,2,2,2,1,2,NA,2
"11056","38","390","15148","002","002","15148002002",1,"4;6;8;18;",2,1,2,2,5,2,NA,2
"11057","38","390","15148","002","003","15148002003",0,"2;",2,1,2,2,3,2,NA,2
"11058","38","390","15148","002","003","15148002003",1,"5;",2,1,2,2,10,2,NA,2
"11059","38","390","15148","002","004","15148002004",0,"4;",2,1,2,2,7,2,NA,2
"11060","38","390","15148","002","005","15148002005",0,"2;",2,1,2,2,4,2,NA,2
"11061","38","390","15148","002","005","15148002005",1,"5;",2,1,2,2,10,2,NA,2
"11062","38","390","15148","002","006","15148002006",0,"4;6;8;",1,2,2,2,0,2,NA,2
"11063","38","390","15148","002","006","15148002006",1,"4;6;8;18;20;",2,1,2,2,5,2,NA,2
"11064","38","390","15148","002","006","15148002006",2,"4;20;22;",2,1,2,2,9,2,NA,2
"11065","38","390","15148","002","007","15148002007",0,"7;",2,1,2,2,10,2,NA,2
"11066","38","390","15148","002","008","15148002008",0,"2;",2,1,2,2,5,2,NA,2
"11067","38","390","15148","002","008","15148002008",1,"4;",2,1,2,2,6,2,NA,2
"11068","38","390","15148","002","009","15148002009",0,"20;",2,1,2,2,6,2,NA,2
"11069","38","390","15148","002","010","15148002010",0,"2;",2,1,2,2,6,2,NA,2
"11070","38","390","15148","002","010","15148002010",1,"3;",2,1,2,2,7,2,NA,2
"11071","38","390","15148","002","011","15148002011",0,"8;",1,2,2,2,7,2,NA,2
"11072","38","390","15148","002","012","15148002012",0,"4;",1,2,2,2,2,2,NA,2
"11073","38","390","15148","002","013","15148002013",0,"2;",2,1,2,2,5,2,NA,2
"11074","38","390","15148","002","013","15148002013",1,"5;7;",2,1,2,2,12,2,NA,2
"11075","38","390","15148","002","014","15148002014",0,"1;4;17;20;",1,2,2,2,1,2,NA,2
"11076","38","390","15148","002","014","15148002014",1,"4;6;18;20;",2,1,2,2,5,2,NA,2
"11077","38","390","15148","002","015","15148002015",0,"2;",2,1,2,2,4,2,NA,2
"11078","38","390","15148","002","015","15148002015",1,"5;",2,1,2,2,11,2,NA,2
"11079","38","391","15247","001","005","15247001005",0,"8;",2,1,2,2,11,1,NA,2
"11080","38","391","15247","001","005","15247001005",1,"7;",2,1,2,2,7,1,NA,2
"11081","38","394","15457","012","001","15457012001",0,"8;17;",2,1,2,2,8,2,NA,2
"11082","38","394","15457","012","001","15457012001",1,"8;17;",2,1,2,2,12,2,NA,2
"11083","38","394","15457","012","002","15457012002",0,"8;17;",2,1,2,2,8,2,NA,2
"11084","38","394","15457","012","002","15457012002",1,"8;17;",2,1,2,2,12,2,NA,2
"11085","38","394","15457","012","003","15457012003",0,"8;17;",2,1,2,2,8,2,NA,2
"11086","38","394","15457","012","003","15457012003",1,"8;17;",2,1,2,2,12,2,NA,2
"11087","38","394","15457","012","005","15457012005",0,"1;2;",2,1,2,2,3,1,NA,2
"11088","38","394","15457","012","005","15457012005",1,"2;3;",2,1,2,2,5,1,NA,2
"11089","38","394","15457","012","006","15457012006",0,"1;3;",2,1,2,2,2,1,NA,2
"11090","38","394","15457","012","006","15457012006",1,"2;4;",2,1,2,2,8,1,NA,2
"11091","38","394","15457","012","007","15457012007",0,"1;",2,1,2,2,3,1,NA,2
"11092","38","394","15457","012","007","15457012007",1,"2;",2,1,2,2,3,1,NA,2
"11093","38","394","15457","012","008","15457012008",0,"1;3;",2,1,2,2,3,1,NA,2
"11094","38","394","15457","012","008","15457012008",1,"3;4;",2,1,2,2,7,1,NA,2
"11095","38","394","15457","012","010","15457012010",0,"2;",1,1,2,2,3,1,NA,2
"11096","38","394","15457","012","010","15457012010",1,"3;4;",1,1,2,2,5,1,NA,2
"11097","38","394","15457","012","010","15457012010",2,"5;6;7;",1,1,2,2,9,1,NA,2
"11098","38","394","15457","012","011","15457012011",0,"2;",1,1,2,2,3,1,NA,2
"11099","38","394","15457","012","011","15457012011",1,"3;4;",1,1,2,2,7,1,NA,2
"11100","38","394","15457","012","011","15457012011",2,"4;5;6;7;8;",1,1,2,2,11,1,NA,2
"11101","38","394","15457","012","012","15457012012",0,"2;",1,1,2,2,3,1,NA,2
"11102","38","394","15457","012","012","15457012012",1,"4;5;",1,1,2,2,7,1,NA,2
"11103","38","394","15457","012","012","15457012012",2,"6;7;",1,1,2,2,11,1,NA,2
"11104","38","394","15457","012","013","15457012013",0,"2;",1,1,2,2,3,1,NA,2
"11105","38","394","15457","012","013","15457012013",1,"3;4;",1,1,2,2,7,1,NA,2
"11106","38","394","15457","012","013","15457012013",2,"6;7;8;",1,1,2,2,11,1,NA,2
"11107","38","394","15457","012","014","15457012014",0,"2;",1,1,2,2,3,1,NA,2
"11108","38","394","15457","012","014","15457012014",1,"3;4;",1,1,2,2,7,1,NA,2
"11109","38","394","15457","012","014","15457012014",2,"5;6;7;8;",1,1,2,2,11,1,NA,2
"11110","38","394","15457","012","016","15457012016",0,"8;17;",2,1,2,2,8,2,NA,2
"11111","38","394","15457","012","016","15457012016",1,"8;17;",2,1,2,2,12,2,NA,2
"11112","38","395","15541","005","002","15541005002",0,"7;17;",1,1,2,2,2,2,NA,2
"11113","38","395","15541","005","002","15541005002",1,"4;7;8;",1,2,2,2,6,2,NA,2
"11114","38","395","15541","005","003","15541005003",0,"3;4;7;18;",1,2,2,2,1,2,NA,2
"11115","38","395","15541","005","003","15541005003",1,"4;7;",1,2,2,2,4,2,NA,2
"11116","38","395","15541","005","004","15541005004",0,"7;9;",1,2,2,2,2,2,NA,2
"11117","38","395","15541","005","004","15541005004",1,"4;7;8;",1,2,2,2,6,2,NA,2
"11118","38","395","15541","005","005","15541005005",1,"7;",2,1,2,2,2,2,NA,2
"11119","38","395","15541","005","006","15541005006",0,"1;4;",1,1,2,2,4,2,NA,2
"11120","38","395","15541","005","006","15541005006",1,"1;7;",1,1,2,2,11,2,NA,2
"11121","38","395","15541","005","007","15541005007",0,"7;9;",1,2,2,2,2,2,NA,2
"11122","38","395","15541","005","007","15541005007",1,"4;7;8;",1,2,2,2,6,2,NA,2
"11123","38","395","15541","005","008","15541005008",0,"1;7;",1,2,2,2,8,2,NA,2
"11124","38","395","15541","005","008","15541005008",1,"1;7;",1,1,1,2,12,2,NA,2
"11125","38","395","15541","005","010","15541005010",0,"7;",2,1,2,2,3,2,NA,2
"11126","38","395","15541","005","011","15541005011",0,"1;4;",1,1,2,2,8,2,NA,2
"11127","38","395","15541","005","011","15541005011",1,"4;7;",1,1,1,2,12,2,NA,2
"11128","38","395","15541","005","012","15541005012",0,"4;5;",1,2,1,2,5,2,NA,2
"11129","38","395","15541","005","012","15541005012",1,"7;8;",2,1,1,2,12,2,NA,2
"11130","38","395","15547","002","001","15547002001",0,"1;4;",1,2,2,2,1,2,NA,2
"11131","38","395","15547","002","001","15547002001",1,"4;7;",1,1,2,2,7,2,NA,2
"11132","38","395","15547","002","002","15547002002",0,"17;18;",2,1,2,2,4,1,NA,2
"11133","38","395","15547","002","003","15547002003",0,"4;17;18;20;",2,1,2,2,4,2,NA,2
"11134","38","395","15547","002","005","15547002005",0,"4;",2,1,2,2,6,1,NA,2
"11135","38","395","15547","002","006","15547002006",0,"4;",2,1,2,2,5,2,NA,2
"11136","38","395","15547","002","007","15547002007",0,"4;",2,1,2,2,6,2,NA,2
"11137","38","395","15547","002","012","15547002012",0,"7;",2,1,2,2,6,2,NA,2
"11138","38","395","15547","002","014","15547002014",0,"3;4;7;",1,2,2,2,1,2,NA,2
"11139","38","395","15547","002","014","15547002014",1,"4;7;",1,2,2,2,4,2,NA,2
"11140","38","395","15547","002","015","15547002015",0,"1;2;4;",1,2,2,2,1,3,NA,2
"11141","38","395","15547","002","015","15547002015",1,"7;8;9;",1,2,2,2,4,2,NA,2
"11142","38","397","15682","003","002","15682003002",0,"1;2;4;8;",2,1,2,2,2,2,NA,2
"11143","38","397","15682","003","002","15682003002",1,"1;2;4;",2,1,2,2,3,2,NA,2
"11144","38","397","15682","003","002","15682003002",2,"7;9;12;",2,1,2,2,4,1,NA,2
"11145","38","397","15682","003","002","15682003002",3,"14;15;17;",2,1,2,2,5,2,NA,2
"11146","38","397","15682","003","007","15682003007",0,"4;",2,1,2,2,5,1,NA,2
"11147","38","397","15682","003","007","15682003007",1,"4;",2,1,2,2,7,1,NA,2
"11148","38","397","15682","003","007","15682003007",2,"4;",2,1,2,2,8,1,NA,2
"11149","38","397","15682","003","008","15682003008",0,"4;",2,1,2,2,3,1,NA,2
"11150","38","397","15682","003","008","15682003008",1,"4;",2,1,2,2,3,1,NA,2
"11151","38","397","15682","003","009","15682003009",0,"1;4;",2,1,2,2,3,1,NA,2
"11152","38","397","15682","003","009","15682003009",1,"8;15;",2,1,2,2,5,2,NA,2
"11153","38","397","15682","003","011","15682003011",0,"1;4;",2,1,2,2,1,1,NA,2
"11154","38","397","15682","003","011","15682003011",1,"4;7;",2,1,2,2,3,1,NA,2
"11155","38","397","15682","003","011","15682003011",2,"8;9;",2,1,2,2,6,1,NA,2
"11156","38","397","15682","003","011","15682003011",3,"14;15;26;",2,1,2,2,14,2,NA,2
"11157","38","397","15682","003","013","15682003013",0,"4;6;",2,1,2,2,0,1,NA,2
"11158","38","397","15682","003","013","15682003013",1,"4;",2,1,2,2,9,1,NA,2
"11159","38","397","15682","003","013","15682003013",2,"4;",2,1,2,2,9,3,NA,2
"11160","38","397","15682","003","015","15682003015",0,"1;2;",2,1,2,2,1,1,NA,2
"11161","38","397","15682","003","015","15682003015",1,"4;7;",2,1,2,2,3,1,NA,2
"11162","38","397","15682","003","015","15682003015",2,"9;12;",2,1,2,2,5,2,NA,2
"11163","38","397","15682","003","015","15682003015",3,"14;15;20;",2,1,2,2,13,2,NA,2
"11164","38","399","15889","009","001","15889009001",0,"4;",2,1,2,2,2,1,NA,2
"11165","38","399","15889","009","001","15889009001",1,"7;",2,1,2,2,4,2,NA,2
"11166","38","399","15889","009","004","15889009004",0,"4;",2,1,2,2,3,1,NA,2
"11167","38","399","15889","009","004","15889009004",1,"17;",2,1,2,2,8,2,NA,2
"11168","38","399","15889","009","005","15889009005",0,"4;",2,1,2,2,5,1,NA,2
"11169","38","399","15889","009","005","15889009005",1,"7;",2,1,2,2,9,1,NA,2
"11170","38","399","15889","009","005","15889009005",2,"8;",2,1,2,2,13,1,NA,2
"11171","38","399","15889","009","007","15889009007",0,"1;",2,1,2,2,5,1,NA,2
"11172","38","399","15889","009","007","15889009007",1,"4;",2,1,2,2,9,1,NA,2
"11173","38","399","15889","009","007","15889009007",2,"7;",2,1,2,2,11,1,NA,2
"11174","38","399","15889","009","010","15889009010",0,"4;",2,1,2,2,1,1,NA,2
"11175","38","399","15889","009","010","15889009010",1,"4;",2,1,2,2,4,2,NA,2
"11176","38","399","15889","009","010","15889009010",2,"18;",2,2,2,2,7,2,NA,2
"11177","38","399","15889","009","011","15889009011",0,"1;20;",2,1,2,2,5,2,NA,2
"11178","38","399","15889","009","011","15889009011",1,"4;19;",2,1,2,2,9,3,NA,2
"11179","38","399","15889","009","011","15889009011",2,"8;",2,1,2,2,13,1,NA,2
"11180","38","399","15889","009","013","15889009013",0,"1;",2,1,2,2,5,1,NA,2
"11181","38","399","15889","009","013","15889009013",1,"7;",2,1,2,2,9,2,NA,2
"11182","38","399","15889","009","014","15889009014",0,"4;",2,1,2,2,7,1,NA,2
"11183","38","399","15889","009","014","15889009014",1,"7;",2,1,2,2,13,1,NA,2
"11184","38","399","15889","009","015","15889009015",0,"1;",2,1,2,2,5,1,NA,2
"11185","38","399","15889","009","015","15889009015",1,"7;",2,1,2,2,11,1,NA,2
"11186","38","399","15889","009","015","15889009015",2,"4;",2,1,2,2,13,1,NA,2
"11187","38","399","15973","009","001","15973009001",0,"4;",2,1,2,2,5,1,NA,2
"11188","38","399","15973","009","001","15973009001",1,"7;",2,1,2,2,13,1,NA,2
"11189","38","399","15973","009","002","15973009002",0,"4;",2,1,2,2,5,1,NA,2
"11190","38","399","15973","009","002","15973009002",1,"7;",2,1,2,2,9,1,NA,2
"11191","38","399","15973","009","003","15973009003",0,"1;",2,1,2,2,5,1,NA,2
"11192","38","399","15973","009","003","15973009003",1,"4;",2,1,2,2,9,1,NA,2
"11193","38","399","15973","009","003","15973009003",2,"7;",2,1,2,2,13,1,NA,2
"11194","38","399","15973","009","004","15973009004",0,"4;",2,1,2,2,5,1,NA,2
"11195","38","399","15973","009","004","15973009004",1,"7;",2,1,2,2,9,1,NA,2
"11196","38","399","15973","009","004","15973009004",2,"8;",2,1,2,2,11,1,NA,2
"11197","38","399","15973","009","007","15973009007",0,"1;",2,1,2,2,5,1,NA,2
"11198","38","399","15973","009","007","15973009007",1,"7;",2,1,2,2,9,1,NA,2
"11199","38","399","15973","009","008","15973009008",0,"4;7;8;",1,2,2,2,2,2,NA,2
"11200","38","399","15973","009","009","15973009009",0,"4;7;17;18;20;",1,2,2,2,3,1,NA,2
"11201","38","399","15973","009","009","15973009009",1,"4;7;8;",1,2,2,2,6,2,NA,2
"11202","38","399","15973","009","009","15973009009",2,"12;13;17;",1,2,2,2,11,2,NA,2
"11203","38","399","15973","009","011","15973009011",0,"4;7;8;11;17;",1,2,2,2,2,3,NA,2
"11204","38","399","15973","009","015","15973009015",0,"1;",2,1,2,2,5,1,NA,2
"11205","38","399","15973","009","015","15973009015",1,"4;",2,1,2,2,9,1,NA,2
"11206","38","399","15979","002","002","15979002002",0,"4;7;8;",1,1,2,2,3,1,NA,2
