indNames,01_GIFT,02_GIFTff,03_BEST,04_ExCEL,05_Molobicus,06_NileXMoss,07_Abbassa_10,08_Chitralada,09_FaST,10_Mossambicus,GENOGain,RIA1,Similarity,pop,country
Q2-688,3.34E-197,2.62E-178,2.86E-194,1.37E-190,0.003658716,9.57E-103,7.04E-254,3.22E-169,0,0.996341284,0,0,10_Mossambicus,HH_098,Unspecified
Q2-691,5.47E-242,3.16E-221,5.86E-228,2.54E-235,0.992682867,1.15E-119,1.84E-295,3.74E-214,0,0.007317133,0,0,05_Molobicus,HH_067,Unspecified
Q2-693,9.75E-237,1.50E-216,4.42E-218,4.86E-220,4.46E-09,3.80E-118,1.63E-297,6.76E-206,0,0.999999996,0,0,10_Mossambicus,HH_053,Unspecified
Q2-695,1.55E-240,1.02E-221,2.07E-232,8.37E-234,5.42E-15,4.29E-117,6.93E-298,3.06E-210,0,1,0,0,10_Mossambicus,HH_092,Unspecified
Q2-700,2.23E-232,4.12E-210,6.77E-226,5.87E-221,0.025511274,2.47E-114,1.51E-292,1.29E-197,0,0.974488726,0,0,10_Mossambicus,HH_065,Unspecified
Q2-710,1.03E-231,1.14E-211,2.05E-226,1.23E-222,0.049229057,4.92E-114,1.29E-293,3.16E-204,0,0.950770943,0,0,10_Mossambicus,HH_102,Unspecified
Q2-713,2.81E-157,5.79E-143,2.54E-191,1.87E-162,1.08E-214,1.91E-135,2.83E-196,7.53E-162,1.24E-280,1.27E-239,3.42E-25,1,RIA1,HH_070,Unspecified
Q2-714,1.71E-246,5.13E-223,2.60E-233,5.95E-233,0.007606269,2.20E-122,1.89E-305,4.04E-211,0,0.992393731,0,0,10_Mossambicus,HH_066,Unspecified
Q2-717,1.32E-50,1.12E-30,1,1.13E-33,8.46E-49,4.55E-22,1.06E-123,2.57E-46,1.67E-152,1.76E-60,8.99E-95,5.52E-85,03_BEST,HH_083,Unspecified
Q2-718,1.44E-253,1.97E-233,6.95E-240,3.47E-242,1.90E-15,1.46E-125,0.00E+00,1.33E-222,0,1,0,0,10_Mossambicus,HH_081,Unspecified
Q2-719,3.92E-56,5.10E-36,1,1.66E-37,8.13E-55,3.84E-29,7.54E-130,2.77E-51,1.44E-155,1.27E-68,4.79E-101,2.37E-91,03_BEST,HH_083,Unspecified
Q2-720,8.82E-242,3.58E-220,1.77E-232,9.38E-230,4.48E-07,7.04E-119,1.11E-297,1.78E-209,0,0.999999552,0,0,10_Mossambicus,HH_056,Unspecified
Q2-721,5.92E-248,2.33E-226,3.46E-239,1.14E-234,5.02E-10,6.10E-123,1.03E-304,1.21E-213,0,0.999999999,0,0,10_Mossambicus,HH_050,Unspecified
Q2-722,2.96E-248,8.25E-225,1.17E-237,3.37E-233,8.44E-07,3.53E-125,5.87E-300,1.30E-213,0,0.999999156,0,0,10_Mossambicus,HH_087,Unspecified
Q2-726,1.44E-245,1.50E-224,2.64E-232,4.87E-234,0.000257923,6.03E-124,2.06E-301,7.41E-213,0,0.999742077,0,0,10_Mossambicus,HH_057,Unspecified
Q2-731,6.48E-243,6.96E-220,1.67E-228,6.00E-228,0.00054659,1.44E-120,1.36E-298,4.21E-210,0,0.99945341,0,0,10_Mossambicus,HH_052,Unspecified
Q2-733,6.71E-241,1.08E-221,5.51E-232,4.05E-232,1.69E-14,4.52E-116,3.61E-296,1.73E-215,0,1,0,0,10_Mossambicus,HH_073,Unspecified
Q2-736,2.13E-147,8.35E-146,6.53E-217,6.64E-175,7.70E-224,4.44E-155,1.81E-230,6.03E-161,1.36E-283,5.37E-277,6.10E-23,1,RIA1,HH_064,Unspecified
Q2-756,3.31E-124,1.14E-109,1.31E-162,2.62E-128,1.78E-171,7.21E-111,1.39E-164,1.50E-122,1.35E-237,8.17E-218,1.07E-19,1,RIA1,HH_090,Unspecified
Q2-768,3.30E-226,2.39E-223,1.96E-290,1.24E-250,4.07780045188948e-318,1.13E-237,2.96439387504748e-323,2.33E-240,0,0,7.30E-16,1,RIA1,HH_105,Unspecified
Q2-772,3.90E-253,4.01E-230,2.12E-238,2.65E-236,3.51E-17,1.49E-126,3.94E-306,1.60E-219,0,1,0,0,10_Mossambicus,HH_104,Unspecified
Q2-773,1.39E-241,1.82E-220,5.05E-236,1.04E-229,0.984526546,7.64E-121,4.30E-304,1.68E-210,0,0.015473454,0,0,05_Molobicus,HH_088,Unspecified
Q2-780,7.48E-248,1.67E-226,1.72E-236,2.97E-238,2.51E-13,5.05E-125,1.62935808403418e-312,2.15E-216,0,1,0,0,10_Mossambicus,HH_099,Unspecified
Q2-796,1.78E-245,3.20E-224,9.54E-238,4.39E-231,2.15E-08,1.13E-122,1.41E-304,4.46E-215,0,0.999999979,0,0,10_Mossambicus,HH_055,Unspecified
Q2-798,2.37E-246,1.11E-226,9.94E-242,3.19E-239,6.44E-08,3.89E-128,2.17E-304,2.43E-215,0,0.999999936,0,0,10_Mossambicus,HH_079,Unspecified
Q2-812,7.77E-214,3.14E-195,6.60E-213,1.73E-202,0.999999989,1.44E-109,5.59E-277,1.18E-187,0,1.06E-08,0,0,05_Molobicus,HH_102,Unspecified
Q2-817,2.36E-247,1.24E-226,1.32E-240,2.21E-234,4.96E-19,1.42E-123,1.07E-302,1.28E-218,0,1,0,0,10_Mossambicus,HH_088,Unspecified
Q2-821,1.58E-239,1.14E-220,3.33E-236,4.86E-231,0.000234567,7.51E-116,7.49E-295,2.72E-211,0,0.999765433,0,0,10_Mossambicus,HH_102,Unspecified
Q2-825,3.95E-116,1.09E-103,6.63E-153,2.66E-122,1.66E-166,7.81E-108,2.85E-160,4.21E-111,1.22E-237,8.15E-224,3.73E-18,1,RIA1,HH_090,Unspecified
Q2-905,1.05E-249,7.18E-229,7.36E-241,9.30E-239,9.01E-14,5.26E-124,0.00E+00,1.38E-217,0,1,0,0,10_Mossambicus,HH_050,Unspecified
Q2-906,4.58E-199,2.79E-188,7.28E-259,1.03E-216,6.21E-274,6.16E-196,2.00E-279,2.69E-200,0,0,6.18E-28,1,RIA1,HH_105,Unspecified
Q2-930,1.33E-252,3.55E-232,1.08E-239,7.28E-243,9.71E-11,1.02E-125,1.24E-307,6.50E-222,0,1,0,0,10_Mossambicus,HH_098,Unspecified
Q2-967,4.65E-234,4.62E-214,2.90E-224,4.15E-224,0.023619989,2.21E-114,1.64E-292,4.77E-203,0,0.976380011,0,0,10_Mossambicus,HH_085,Unspecified
Q2-996,4.33E-209,1.76E-209,1.57E-285,1.08E-240,2.96711173016525e-317,1.45E-228,0.00E+00,2.79E-232,0,0,4.36E-14,1,RIA1,HH_105,Unspecified
Q3-1018,9.77E-246,2.37E-226,2.92E-236,4.02E-236,6.87E-13,1.15E-123,4.57518603552855e-310,6.74E-211,0,1,0,0,10_Mossambicus,HH_087,Unspecified
Q3-1030,2.09E-254,1.90E-233,1.19E-246,1.42E-240,2.04E-17,2.90E-129,1.62134665187711e-310,7.37E-221,0,1,0,0,10_Mossambicus,HH_095,Unspecified
Q3-1031,2.09E-186,6.96E-184,4.78E-252,1.11E-221,1.06E-288,4.10E-214,8.75E-287,1.48E-215,0,0,1.14E-07,0.999999886,RIA1,HH_105,Unspecified
Q3-1044,2.81E-100,2.01E-87,9.74E-141,1.16E-102,2.85E-121,1.04E-82,4.24E-156,3.07E-83,2.52E-199,1.44E-175,1.53E-19,1,RIA1,HH_075,Unspecified
Q3-1049,2.93E-201,6.29E-181,2.99E-198,1.72E-189,0.588461519,1.56E-103,1.28E-250,6.66E-170,1.45877268004183e-310,0.411538481,0,0,05_Molobicus,HH_085,Unspecified
Q3-1052,9.41E-231,5.59E-210,1.39E-228,3.14E-221,5.75E-15,3.50E-113,1.10E-284,3.92E-199,0,1,0,0,10_Mossambicus,HH_094,Unspecified
Q3-1054,6.77E-254,1.78E-231,5.98E-241,6.28E-241,4.77E-10,1.01E-127,4.24737653904345e-312,7.37E-223,0,1,0,0,10_Mossambicus,HH_067,Unspecified
Q3-1059,1.95E-247,2.37E-225,2.01E-232,1.11E-235,1.43E-13,1.24E-120,1.41E-307,1.97E-215,0,1,0,0,10_Mossambicus,HH_052,Unspecified
Q3-1063,1.03E-175,2.84E-170,1.65E-233,1.79E-191,1.35E-261,1.58E-180,1.64E-244,4.35E-179,2.26E-280,4.38574455321016e-316,1.90E-12,1,RIA1,HH_082,Unspecified
Q3-1065,4.90E-202,1.92E-198,9.73E-270,1.76E-217,4.89E-292,1.72E-213,2.74E-307,1.85E-218,0,0,1.34E-17,1,RIA1,HH_105,Unspecified
Q3-1070,2.60E-247,2.43E-224,7.20E-238,2.39E-233,2.83E-13,9.98E-123,5.20E-304,2.43E-211,0,1,0,0,10_Mossambicus,HH_056,Unspecified
Q3-1073,5.06E-213,1.95E-205,2.36E-268,2.17E-224,1.97E-307,3.77E-224,7.05882186267338e-313,1.89E-220,0,0,6.41E-24,1,RIA1,HH_062,Unspecified
Q3-1076,9.30E-206,1.83E-200,4.88E-264,7.80E-216,2.22E-296,9.38E-208,7.61E-302,9.32E-212,0,0,6.36E-28,1,RIA1,HH_082,Unspecified
Q3-1079,1.76E-252,4.51E-232,1.02E-240,6.72E-241,6.04E-13,2.60E-126,5.20E-304,3.67E-219,0,1,0,0,10_Mossambicus,HH_067,Unspecified
Q3-1080,4.87E-216,4.65E-213,2.39E-281,1.09E-253,5.88720504929755e-313,6.31E-231,0,2.70E-236,0,0,2.13E-16,1,RIA1,HH_089,Unspecified
Q3-1082,3.96E-243,1.44E-219,9.58E-229,8.97E-227,1.00E-10,5.09E-118,5.94E-300,1.11E-211,0,1,0,0,10_Mossambicus,HH_052,Unspecified
Q3-1091,2.46E-255,2.00E-236,2.98E-248,3.15E-248,1.44E-19,1.01E-130,2.5961374511092e-316,9.59E-225,0,1,0,0,10_Mossambicus,HH_095,Unspecified
Q3-1109,2.03E-248,5.86E-227,1.19E-234,1.28E-235,8.92E-13,7.50E-122,3.40E-298,5.84E-218,0,1,0,0,10_Mossambicus,HH_067,Unspecified
Q3-1110,7.57E-242,3.04E-221,3.10E-230,8.22E-227,3.09E-06,4.49E-122,1.97E-295,4.41E-211,0,0.999996909,0,0,10_Mossambicus,HH_055,Unspecified
Q3-1111,1.27E-242,5.93E-223,3.21E-233,2.08E-235,3.68E-10,3.23E-120,5.25E-299,2.17E-211,0,1,0,0,10_Mossambicus,HH_050,Unspecified
Q3-1116,8.19E-160,6.58E-153,5.11E-224,1.30E-171,2.34E-228,8.67E-162,7.73E-240,3.19E-166,1.82E-282,1.23E-287,2.48E-10,1,RIA1,HH_064,Unspecified
Q3-1119,7.40E-232,6.24E-213,1.65E-224,1.81E-220,5.49E-11,2.06E-117,3.46E-286,4.28E-200,0,1,0,0,10_Mossambicus,HH_079,Unspecified
Q3-1123,7.18E-162,3.17E-155,2.50E-223,9.62E-183,6.60E-244,5.28E-167,5.36E-223,9.64E-165,8.85E-294,8.35E-301,1.36E-19,1,RIA1,HH_090,Unspecified
Q3-1125,5.10E-236,1.70E-212,1.11E-216,3.42E-226,0.001186766,3.68E-115,2.94E-280,2.70E-206,0,0.998813234,0,0,10_Mossambicus,HH_057,Unspecified
Q3-1126,2.36E-57,2.31E-36,1,2.87E-37,6.24E-47,4.51E-22,3.57E-129,2.01E-50,3.69E-154,1.03E-57,1.89E-101,2.98E-91,03_BEST,HH_089,Unspecified
Q3-1127,3.95E-246,1.22E-224,6.54E-236,1.31E-233,4.13E-07,3.16E-121,2.90E-300,1.29E-214,0,0.999999587,0,0,10_Mossambicus,HH_099,Unspecified
Q3-1129,9.32E-243,5.60E-226,1.15E-235,3.55E-232,1.54E-09,4.77E-121,2.67E-299,2.17E-212,0,0.999999998,0,0,10_Mossambicus,HH_059,Unspecified
Q3-1130,2.50E-236,1.39E-213,3.64E-228,3.63E-224,0.024266243,5.27E-117,2.06E-291,2.01E-202,0,0.975733757,0,0,10_Mossambicus,HH_093,Unspecified
Q3-1132,5.27E-54,8.00E-35,1,3.31E-37,8.52E-54,5.92E-27,2.85E-125,4.59E-50,1.95E-154,2.22E-67,1.34E-98,1.81E-89,03_BEST,HH_083,Unspecified
Q3-1135,9.38E-242,1.89E-222,6.86E-227,1.33E-232,2.08E-13,4.70E-117,1.63E-306,4.71E-211,0,1,0,0,10_Mossambicus,HH_073,Unspecified
Q3-1138,2.97E-208,1.58E-198,4.16E-266,2.78E-219,7.68E-293,1.50E-217,1.35E-302,1.01E-222,0,0,3.80E-11,1,RIA1,HH_062,Unspecified
Q3-1139,6.30E-248,8.96E-227,9.87E-237,5.17E-234,3.27E-18,3.47E-126,1.65E-307,1.60E-215,0,1,0,0,10_Mossambicus,HH_086,Unspecified
Q3-1142,3.33E-237,1.60E-213,1.25E-222,9.88E-224,4.02E-05,4.79E-117,1.07E-283,4.73E-205,0,0.99995983,0,0,10_Mossambicus,HH_056,Unspecified
Q3-1143,1.81E-244,3.72E-224,1.67E-230,3.08E-232,2.13E-07,8.98E-123,3.91E-297,7.87E-209,0,0.999999787,0,0,10_Mossambicus,HH_053,Unspecified
Q3-1147,1.51E-241,7.70E-220,5.90E-234,5.13E-230,1.04E-08,2.88E-120,1.84E-297,2.83E-207,0,0.99999999,0,0,10_Mossambicus,HH_069,Unspecified
Q3-1154,7.02E-253,3.62E-232,1.84E-240,1.72E-242,9.45E-15,7.03E-127,5.3298845717038e-310,3.27E-220,0,1,0,0,10_Mossambicus,HH_101,Unspecified
Q3-1159,7.75E-251,1.94E-230,2.29E-239,1.46E-240,6.92E-09,2.91E-126,0.00E+00,2.44E-219,0,0.999999993,0,0,10_Mossambicus,HH_055,Unspecified
Q3-1163,2.93E-243,3.28E-222,3.05E-238,1.01E-230,1.38E-13,7.76E-120,6.63E-300,4.34E-212,0,1,0,0,10_Mossambicus,HH_088,Unspecified
Q3-1165,8.15E-113,7.51E-104,2.91E-162,4.07E-120,6.66E-176,1.41E-102,1.20E-174,1.04E-119,1.40E-227,1.54E-203,7.06E-19,1,RIA1,HH_054,Unspecified
Q3-1169,1.89E-246,1.85E-227,7.77E-237,3.02E-236,8.98E-07,8.35E-125,5.63E-306,2.65E-215,0,0.999999102,0,0,10_Mossambicus,HH_104,Unspecified
Q3-1171,1.90E-228,2.87E-208,1.11E-217,3.92E-215,1.64E-08,5.87E-112,8.96E-284,4.29E-197,0,0.999999984,0,0,10_Mossambicus,HH_074,Unspecified
Q3-1178,4.25E-252,6.04E-231,3.25E-239,1.03E-237,1.87E-05,5.58E-125,6.82E-308,3.51E-218,0,0.999981272,0,0,10_Mossambicus,HH_100,Unspecified
Q3-1191,2.85E-228,5.77E-206,2.95E-216,3.10E-218,1.09E-08,3.45E-117,7.10E-297,1.39E-202,0,0.999999989,0,0,10_Mossambicus,HH_055,Unspecified
Q3-1193,4.45E-193,1.33E-187,9.74E-241,3.28E-209,5.23E-285,6.55E-203,7.85E-297,1.90E-208,8.05910666979261e-313,0,2.12E-19,1,RIA1,HH_062,Unspecified
Q3-1194,4.33E-230,1.38E-210,3.87E-222,1.57E-217,3.88E-05,1.79E-116,1.19E-292,1.48E-199,0,0.999961234,0,0,10_Mossambicus,HH_078,Unspecified
Q3-1195,8.46E-230,4.46E-209,2.96E-223,1.29E-219,1.00E-08,3.26E-114,2.46E-278,2.12E-197,0,0.99999999,0,0,10_Mossambicus,HH_077,Unspecified
Q3-1199,5.21E-224,9.12E-207,8.65E-219,7.04E-216,0.978023338,2.44E-116,3.00E-291,1.90E-198,0,0.021976662,0,0,05_Molobicus,HH_096,Unspecified
Q3-1210,2.94E-246,1.08E-224,7.92E-239,5.58E-237,2.40E-15,7.90E-124,1.97E-304,7.96E-213,0,1,0,0,10_Mossambicus,HH_071,Unspecified
Q3-1211,3.07E-242,2.79E-223,1.55E-232,6.17E-236,1.61E-19,2.92E-119,1.77E-301,3.94E-212,0,1,0,0,10_Mossambicus,HH_065,Unspecified
Q3-1212,3.69E-240,3.94E-219,1.27E-225,4.57E-226,0.999727176,4.81E-119,3.84E-295,9.11E-205,0,0.000272824,0,0,05_Molobicus,HH_099,Unspecified
Q3-1217,2.31E-250,5.44E-230,3.93E-238,1.07E-240,3.35E-13,4.62E-128,0.00E+00,2.76E-220,0,1,0,0,10_Mossambicus,HH_053,Unspecified
Q3-1222,4.21E-245,3.33E-224,4.47E-238,2.22E-232,0.200383834,1.30E-122,6.24E-298,7.50E-213,0,0.799616166,0,0,10_Mossambicus,HH_081,Unspecified
Q3-1228,7.46E-240,5.62E-218,1.99E-230,6.88E-227,1.17E-06,2.65E-117,3.02E-295,3.17E-208,0,0.99999883,0,0,10_Mossambicus,HH_056,Unspecified
Q3-1230,7.96E-247,3.76E-227,1.92E-237,6.51E-236,3.42E-05,7.09E-123,1.12E-302,1.49E-212,0,0.999965788,0,0,10_Mossambicus,HH_100,Unspecified
Q3-1231,2.13E-243,7.17E-223,5.79E-231,1.44E-232,1.02E-08,2.58E-122,5.97E-306,1.72E-213,0,0.99999999,0,0,10_Mossambicus,HH_066,Unspecified
Q3-1233,7.77E-116,6.43E-107,2.85E-153,3.18E-120,9.96E-167,5.75E-103,1.45E-145,4.02E-111,1.50E-217,3.85E-210,2.50E-18,1,RIA1,HH_070,Unspecified
Q3-1234,2.57E-236,3.56E-218,9.82E-231,2.06E-230,0.000244223,4.22E-116,1.01E-304,1.01E-205,0,0.999755777,0,0,10_Mossambicus,HH_080,Unspecified
Q3-1237,9.57E-247,4.33E-224,3.43E-231,1.36E-232,1.01E-09,1.54E-121,1.69E-301,2.15E-213,0,0.999999999,0,0,10_Mossambicus,HH_076,Unspecified
Q3-1244,5.38E-247,6.03E-226,4.20E-234,7.76E-236,1.83E-07,1.45E-125,1.64E-305,1.81E-218,0,0.999999817,0,0,10_Mossambicus,HH_103,Unspecified
Q3-1247,1.97E-245,1.11E-223,9.76E-234,2.72E-234,1.37E-14,1.52E-122,2.73E-301,2.40E-211,0,1,0,0,10_Mossambicus,HH_056,Unspecified
Q3-1251,1.52E-245,7.66E-225,2.79E-236,3.10E-233,4.52E-05,6.45E-123,1.20E-303,1.40E-211,0,0.999954791,0,0,10_Mossambicus,HH_104,Unspecified
Q3-1253,1.44E-243,2.18E-222,2.54E-240,1.13E-231,4.71E-18,7.94E-123,2.86E-297,8.73E-210,0,1,0,0,10_Mossambicus,HH_052,Unspecified
Q3-1264,1.28E-206,1.06E-201,1.28E-276,7.70E-229,3.83E-300,2.45E-222,3.31E-304,4.60E-220,0,0,2.49E-17,1,RIA1,HH_064,Unspecified
Q3-1265,1.05E-247,4.13E-229,4.85E-240,9.16E-242,2.73E-20,3.23E-125,4.27919367747828e-313,4.40E-219,0,1,0,0,10_Mossambicus,HH_063,Unspecified
Q3-1266,1.05E-240,3.95E-218,7.21E-233,1.37E-224,1.02E-09,5.92E-116,8.74E-286,6.88E-209,0,0.999999999,0,0,10_Mossambicus,HH_087,Unspecified
Q3-1276,9.14E-250,2.19E-229,1.36E-240,1.19E-239,3.52E-16,6.55E-126,1.39429076320124e-311,8.58E-218,0,1,0,0,10_Mossambicus,HH_098,Unspecified
Q3-1278,6.07E-239,4.51E-218,1.62E-228,1.77E-227,1.59E-07,4.46E-117,1.09E-300,1.38E-205,0,0.999999841,0,0,10_Mossambicus,HH_092,Unspecified
Q3-1280,1.32E-53,2.16E-33,1,8.97E-36,4.60E-51,1.66E-25,1.60E-127,8.48E-49,4.51E-151,1.41E-64,9.98E-98,4.23E-88,03_BEST,HH_083,Unspecified
Q3-1289,3.20E-241,2.84E-221,3.99E-227,7.96E-229,4.50E-07,2.25E-118,8.48E-293,4.84E-212,0,0.99999955,0,0,10_Mossambicus,HH_077,Unspecified
Q3-1290,3.27E-129,5.48E-125,1.11E-180,2.94E-140,1.89E-184,2.69E-123,5.39E-167,1.59E-123,1.01E-254,4.15E-236,1.39E-19,1,RIA1,HH_070,Unspecified
Q3-1291,4.87E-239,2.79E-220,6.12E-232,7.20E-233,2.52E-08,2.40E-117,7.03E-298,1.31E-209,0,0.999999975,0,0,10_Mossambicus,HH_094,Unspecified
Q3-1306,5.86E-247,2.59E-228,1.99E-240,6.86E-237,3.90E-16,8.49E-126,1.16E-305,7.18E-216,0,1,0,0,10_Mossambicus,HH_066,Unspecified
Q3-1313,2.76E-76,2.78E-62,8.56E-125,1.55E-81,3.58E-105,1.50E-61,9.11E-102,1.52E-61,1.57E-201,1.64E-162,2.22E-25,1,RIA1,HH_061,Unspecified
Q3-1316,1.31E-167,2.92E-153,5.16E-202,3.02E-162,1.27E-237,4.98E-159,8.38E-221,1.09E-155,1.49E-239,1.30E-286,8.14E-18,1,RIA1,HH_075,Unspecified
Q3-1318,1.22E-233,1.26E-211,7.54E-224,6.55E-225,0.691275982,1.39E-117,1.00E-290,5.36E-201,0,0.308724018,0,0,05_Molobicus,HH_081,Unspecified
Q3-1325,1.61E-206,7.33E-201,1.41E-266,8.03E-235,9.36E-289,2.74E-212,5.25E-305,7.65E-214,0,0,2.26E-29,1,RIA1,HH_084,Unspecified
Q3-1331,5.41E-244,1.13E-224,5.30E-235,1.29E-233,1.74E-06,7.22E-124,2.74E-304,3.41E-212,0,0.999998256,0,0,10_Mossambicus,HH_066,Unspecified
Q3-1338,3.78E-248,3.14E-226,1.28E-234,3.66E-237,2.42E-13,2.05E-127,1.95E-307,1.58E-215,0,1,0,0,10_Mossambicus,HH_063,Unspecified
Q3-1341,4.57E-251,5.33E-232,7.83E-244,1.34E-240,1.95E-17,5.17E-127,0.00E+00,5.33E-218,0,1,0,0,10_Mossambicus,HH_051,Unspecified
Q3-1343,1.17E-246,3.21E-225,7.54E-239,1.17E-232,1.93E-10,2.85E-123,1.80E-301,1.72E-210,0,1,0,0,10_Mossambicus,HH_078,Unspecified
Q3-1355,1.16E-122,3.92E-112,2.15E-160,4.78E-126,4.64E-172,8.90E-109,2.25E-145,2.48E-121,7.18E-226,1.87E-215,3.79E-12,1,RIA1,HH_070,Unspecified
Q3-1356,9.68E-246,2.71E-226,6.61E-235,3.48E-238,2.83E-05,1.91E-123,3.67E-306,5.03E-217,0,0.999971697,0,0,10_Mossambicus,HH_088,Unspecified
Q3-1357,4.00E-53,9.36E-33,1,7.47E-35,1.56E-47,1.06E-23,4.34E-129,2.78E-48,2.56E-152,4.04E-62,5.04E-103,3.06E-93,03_BEST,HH_089,Unspecified
Q3-1358,5.41E-175,1.03E-169,2.32E-234,1.90E-193,1.07E-256,1.60E-182,1.90E-252,6.13E-183,1.33326379351753e-312,5.24340457014896e-317,4.56E-22,1,RIA1,HH_084,Unspecified
Q3-1361,1.34E-198,1.37E-193,2.00E-265,3.68E-221,4.30E-291,2.33E-212,5.69E-299,4.92E-221,0,0,1.99E-27,1,RIA1,HH_082,Unspecified
Q3-1364,1.95E-236,1.27E-216,1.42E-228,1.25E-222,0.692789138,2.86E-118,2.60E-288,1.22E-206,0,0.307210862,0,0,05_Molobicus,HH_093,Unspecified
Q3-1370,2.38E-242,2.59E-223,4.55E-236,8.33E-237,5.07E-15,9.19E-123,2.55E-299,6.10E-214,0,1,0,0,10_Mossambicus,HH_068,Unspecified
Q3-1376,5.72E-239,1.81E-216,2.76E-227,1.65E-229,9.27E-06,2.21E-114,1.35E-296,1.15E-203,0,0.999990733,0,0,10_Mossambicus,HH_057,Unspecified
Q3-1377,1.77E-254,8.42E-232,5.03E-240,9.22E-240,1.01E-09,2.34E-126,4.19535629729735e-315,1.47E-221,0,0.999999999,0,0,10_Mossambicus,HH_100,Unspecified
Q3-1382,1.85E-247,8.09E-230,2.26E-241,7.87E-238,6.57E-19,7.22E-124,1.44E-300,5.81E-217,0,1,0,0,10_Mossambicus,HH_063,Unspecified
Q3-1392,2.90E-222,3.45E-199,2.28E-212,1.57E-214,0.091915445,1.40E-101,1.72E-281,3.05E-191,0,0.908084555,0,0,10_Mossambicus,HH_072,Unspecified
Q3-1396,3.40E-248,6.73E-226,2.47E-235,2.21E-233,5.59E-15,9.55E-124,3.02E-297,2.29E-216,0,1,0,0,10_Mossambicus,HH_050,Unspecified
Q3-1397,3.52E-152,2.23E-138,5.50E-189,9.20E-152,6.77E-222,2.84E-144,3.16E-188,1.35E-145,1.94E-254,6.93E-273,3.33E-12,1,RIA1,HH_091,Unspecified
Q3-1399,3.20E-247,1.93E-227,3.81E-238,5.75E-237,7.20E-11,1.99E-126,1.61042063847531e-315,1.56E-219,0,1,0,0,10_Mossambicus,HH_095,Unspecified
Q3-1408,1.68E-250,1.23E-229,3.67E-239,2.71E-237,9.19E-10,5.60E-124,4.03400179552502e-312,1.12E-218,0,0.999999999,0,0,10_Mossambicus,HH_100,Unspecified
Q3-1414,1.40E-244,5.89E-223,3.27E-237,1.86E-231,2.69E-12,4.57E-120,6.26E-305,2.86E-214,0,1,0,0,10_Mossambicus,HH_096,Unspecified
Q3-1422,3.75E-234,7.47E-216,1.18E-227,6.55E-224,4.20E-14,2.53E-111,5.39E-283,1.22E-200,0,1,0,0,10_Mossambicus,HH_074,Unspecified
Q3-1426,2.07E-247,1.52E-229,1.42E-242,1.15E-240,4.72E-12,1.77E-124,2.19E-305,4.82E-217,0,1,0,0,10_Mossambicus,HH_092,Unspecified
Q3-1429,7.96E-251,4.48E-232,2.25E-243,3.75E-238,3.62E-20,4.72E-127,4.15253942659364e-313,7.08E-220,0,1,0,0,10_Mossambicus,HH_085,Unspecified
Q3-1430,3.85E-253,2.31E-232,4.00E-242,1.15E-241,2.66E-10,1.72E-127,2.28443741877699e-314,5.97E-221,0,1,0,0,10_Mossambicus,HH_101,Unspecified
Q3-1433,1.23E-155,1.64E-140,1.95E-194,1.44E-151,4.34E-237,3.84E-147,3.26E-204,5.16E-135,1.81E-240,5.15E-271,3.42E-21,1,RIA1,HH_075,Unspecified
Q3-1435,5.22E-155,3.19E-155,4.90E-218,2.85E-183,6.23E-225,7.75E-159,3.30E-217,2.71E-167,1.03E-289,2.01E-281,1.08E-15,1,RIA1,HH_061,Unspecified
Q3-1436,1.77E-125,2.01E-117,3.14E-186,1.10E-138,5.55E-183,1.81E-119,2.28E-165,8.72E-122,9.19E-257,2.17E-234,7.01E-14,1,RIA1,HH_061,Unspecified
Q3-1443,1.89E-109,3.46E-110,7.27E-159,2.74E-126,1.08E-163,9.83E-99,3.45E-164,5.92E-111,2.64E-230,8.44E-203,1.42E-15,1,RIA1,HH_070,Unspecified
Q3-1444,1.89E-55,1.77E-34,1,9.76E-35,9.22E-50,1.06E-24,5.91E-127,2.31E-49,4.34E-149,1.31E-62,5.94E-101,6.28E-90,03_BEST,HH_089,Unspecified
Q3-1447,2.73E-238,5.13E-220,3.70E-233,7.51E-227,1.37E-07,1.03E-119,5.54E-298,1.09E-210,0,0.999999863,0,0,10_Mossambicus,HH_097,Unspecified
Q3-1449,1.63E-236,6.45E-216,3.95E-228,1.29E-224,0.02190111,2.69E-121,1.72E-288,4.48E-205,0,0.97809889,0,0,10_Mossambicus,HH_103,Unspecified
Q3-1458,4.40E-233,7.29E-214,1.03E-235,4.57E-226,1.04E-19,2.73E-113,8.49E-288,1.30E-197,0,1,0,0,10_Mossambicus,HH_072,Unspecified
Q3-1460,3.82E-243,4.17E-225,5.93E-235,3.32E-231,5.26E-16,5.36E-120,1.46E-297,3.20E-208,0,1,0,0,10_Mossambicus,HH_079,Unspecified
Q3-1461,6.91E-232,1.42E-211,1.71E-227,3.84E-221,0.964079585,1.51E-119,2.01E-286,1.89E-200,0,0.035920415,0,0,05_Molobicus,HH_088,Unspecified
Q3-1465,5.49E-254,2.54E-232,3.76E-242,1.48E-242,3.68E-17,1.92E-128,1.47E-306,4.04E-221,0,1,0,0,10_Mossambicus,HH_103,Unspecified
Q3-1480,5.57E-255,2.25E-233,1.46E-242,3.02E-243,4.27E-14,3.83E-126,2.17905952771362e-314,1.20E-224,0,1,0,0,10_Mossambicus,HH_104,Unspecified
