"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","water_source","other_source","laser","pipe","STT","stage","n_day","reason","sink_feet","count","n_drydown"
"18560",40,425,17458,17,13,17458017013,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18561",40,425,17458,17,14,17458017014,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18562",40,427,17653,8,1,17653008001,4,2,"",2,NA,NA,NA,NA,NA,NA,1,0
"18563",40,427,17653,8,2,17653008002,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18564",40,427,17653,8,4,17653008004,4,2,"",2,NA,NA,NA,NA,NA,NA,1,0
"18565",40,427,17653,8,5,17653008005,4,2,"",2,NA,0,1,1,2,2,1,1
"18566",40,427,17653,8,7,17653008007,4,1,"",2,NA,0,12,2,2,10,2,2
"18567",40,427,17653,8,7,17653008007,4,1,"",2,NA,1,17,2,1,8,2,2
"18568",40,427,17653,8,8,17653008008,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18569",40,427,17653,8,9,17653008009,4,1,"",2,NA,0,15,2,2,8,2,2
"18570",40,427,17653,8,9,17653008009,4,1,"",2,NA,1,17,2,1,8,2,2
"18571",40,427,17653,8,11,17653008011,4,1,"",2,NA,0,13,3,3,0,1,1
"18572",40,427,17653,8,16,17653008016,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18573",40,427,17671,4,1,17671004001,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18574",40,427,17671,4,3,17671004003,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18575",40,427,17671,4,6,17671004006,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18576",40,427,17671,4,8,17671004008,4,2,"",2,NA,NA,NA,NA,NA,NA,1,0
"18577",40,427,17671,4,10,17671004010,4,2,"",2,NA,NA,NA,NA,NA,NA,1,0
"18578",40,427,17671,4,11,17671004011,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18579",40,427,17671,4,15,17671004015,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18580",40,427,17674,8,3,17674008003,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18581",40,427,17674,8,4,17674008004,4,2,"",2,NA,0,0,1,2,1,1,1
"18582",40,427,17674,8,5,17674008005,4,2,"",2,NA,NA,NA,NA,NA,NA,1,0
"18583",40,427,17674,8,12,17674008012,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18584",40,427,17674,8,16,17674008016,4,1,"",2,NA,0,14,2,2,10,2,2
"18585",40,427,17674,8,16,17674008016,4,1,"",2,NA,1,17,2,2,8,2,2
"18586",40,428,17716,6,2,17716006002,4,1,"",2,NA,0,13,15,1,1,2,2
"18587",40,428,17716,6,2,17716006002,4,1,"",2,NA,1,16,10,1,1,2,2
"18588",40,428,17716,6,3,17716006003,4,1,"",2,NA,0,18,15,5,1,2,2
"18589",40,428,17716,6,3,17716006003,4,1,"",2,NA,1,18,10,6,2,2,2
"18590",40,428,17716,6,4,17716006004,4,1,"",2,NA,0,10,10,5,2,2,2
"18591",40,428,17716,6,4,17716006004,4,1,"",2,NA,1,18,7,1,1,2,2
"18592",40,428,17716,6,5,17716006005,4,1,"",2,NA,0,17,7,1,2,1,1
"18593",40,428,17716,6,9,17716006009,4,1,"",2,NA,0,18,10,1,5,1,1
"18594",40,428,17716,6,11,17716006011,4,1,"",2,NA,0,16,7,5,2,1,1
"18595",40,430,17983,8,1,17983008001,4,1,"",2,NA,0,1,30,2,5,3,3
"18596",40,430,17983,8,1,17983008001,4,1,"",2,NA,1,3,30,2,5,3,3
"18597",40,430,17983,8,1,17983008001,4,1,"",2,NA,2,18,30,3,0,3,3
"18598",40,430,17983,8,2,17983008002,4,1,"",2,NA,0,1,30,3,5,3,3
"18599",40,430,17983,8,2,17983008002,4,1,"",2,NA,1,6,20,3,10,3,3
"18600",40,430,17983,8,2,17983008002,4,1,"",2,NA,2,17,30,3,0,3,3
"18601",40,430,17983,8,3,17983008003,4,1,"",2,NA,0,1,30,2,2,3,3
"18602",40,430,17983,8,3,17983008003,4,1,"",2,NA,1,7,20,2,5,3,3
"18603",40,430,17983,8,3,17983008003,4,1,"",2,NA,2,17,30,2,0,3,3
"18604",40,430,17983,8,5,17983008005,4,1,"",2,NA,0,1,30,3,3,3,3
"18605",40,430,17983,8,5,17983008005,4,1,"",2,NA,1,6,30,3,5,3,3
"18606",40,430,17983,8,5,17983008005,4,1,"",2,NA,2,17,30,3,0,3,3
"18607",40,430,17983,8,6,17983008006,4,1,"",99,NA,0,1,30,3,2,3,3
"18608",40,430,17983,8,6,17983008006,4,1,"",99,NA,1,7,20,3,5,3,3
"18609",40,430,17983,8,6,17983008006,4,1,"",99,NA,2,17,30,3,0,3,3
"18610",40,430,17983,8,7,17983008007,4,1,"",2,NA,0,1,30,3,3,3,3
"18611",40,430,17983,8,7,17983008007,4,1,"",2,NA,1,6,20,3,10,3,3
"18612",40,430,17983,8,7,17983008007,4,1,"",2,NA,2,17,30,3,0,3,3
"18613",40,430,17983,8,8,17983008008,4,1,"",2,NA,0,1,30,3,2,3,3
"18614",40,430,17983,8,8,17983008008,4,1,"",2,NA,1,7,30,3,5,3,3
"18615",40,430,17983,8,8,17983008008,4,1,"",2,NA,2,17,30,3,2,3,3
"18616",40,430,17983,8,9,17983008009,4,1,"",99,NA,0,3,6,3,2,2,2
"18617",40,430,17983,8,9,17983008009,4,1,"",99,NA,1,10,7,3,3,2,2
"18618",40,430,17983,8,10,17983008010,4,1,"",2,NA,0,9,10,3,2,3,3
"18619",40,430,17983,8,10,17983008010,4,1,"",2,NA,1,11,7,3,3,3,3
"18620",40,430,17983,8,10,17983008010,4,1,"",2,NA,2,17,8,3,2,3,3
"18621",40,430,17983,8,11,17983008011,4,1,"",1,NA,0,4,5,3,2,3,3
"18622",40,430,17983,8,11,17983008011,4,1,"",1,NA,1,10,5,3,3,3,3
"18623",40,430,17983,8,11,17983008011,4,1,"",1,NA,2,12,6,3,3,3,3
"18624",40,430,17983,8,12,17983008012,4,1,"",2,NA,0,5,10,3,3,4,4
"18625",40,430,17983,8,12,17983008012,4,1,"",2,NA,1,10,9,3,2,4,4
"18626",40,430,17983,8,12,17983008012,4,1,"",2,NA,2,11,7,3,3,4,4
"18627",40,430,17983,8,12,17983008012,4,1,"",2,NA,3,17,9,3,2,4,4
"18628",40,430,17983,8,13,17983008013,4,1,"",2,NA,0,9,10,3,3,2,2
"18629",40,430,17983,8,13,17983008013,4,1,"",2,NA,1,12,12,3,2,2,2
"18630",40,430,17983,8,14,17983008014,4,1,"",2,NA,0,8,7,3,2,2,2
"18631",40,430,17983,8,14,17983008014,4,1,"",2,NA,1,14,10,3,2,2,2
"18632",40,431,18016,16,1,18016016001,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18633",40,431,18016,16,3,18016016003,4,1,"",2,NA,0,18,15,1,3,1,1
"18634",40,431,18016,16,4,18016016004,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18635",40,431,18016,16,9,18016016009,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18636",40,431,18016,16,10,18016016010,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18637",40,431,18016,16,11,18016016011,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18638",40,431,18064,3,1,18064003001,4,1,"",2,NA,0,17,15,1,2,1,1
"18639",40,431,18064,3,6,18064003006,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18640",40,431,18064,3,7,18064003007,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18641",40,431,18064,3,10,18064003010,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18642",40,431,18064,3,12,18064003012,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18643",40,431,18064,3,13,18064003013,4,1,"",2,NA,0,18,3,1,1,2,2
"18644",40,431,18064,3,13,18064003013,4,1,"",2,NA,1,18,1,1,1,2,2
"18645",40,431,18064,3,15,18064003015,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18646",42,439,18223,4,1,18223004001,4,2,"",2,NA,0,2,2,2,2,1,1
"18647",42,439,18223,4,3,18223004003,4,2,"",2,NA,NA,NA,NA,NA,NA,1,0
"18648",42,439,18223,4,4,18223004004,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18649",42,439,18223,4,5,18223004005,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18650",42,439,18223,4,6,18223004006,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18651",42,439,18223,4,7,18223004007,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18652",42,439,18223,4,8,18223004008,4,1,"",2,NA,0,17,10,2,3,1,1
"18653",42,439,18223,4,9,18223004009,4,1,"",2,NA,0,18,15,3,5,1,1
"18654",42,439,18223,4,10,18223004010,4,1,"",99,NA,0,18,10,2,3,1,1
"18655",42,439,18223,4,11,18223004011,4,1,"",2,NA,0,18,15,2,3,1,1
"18656",42,439,18223,4,13,18223004013,4,1,"",99,NA,0,17,3,1,15,1,1
"18657",42,439,18223,4,14,18223004014,4,1,"",2,NA,0,17,4,1,10,1,1
"18658",42,439,18223,4,15,18223004015,4,1,"",2,NA,0,17,3,1,10,1,1
"18659",42,440,18259,15,2,18259015002,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18660",42,440,18259,15,3,18259015003,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18661",42,440,18259,15,4,18259015004,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18662",42,440,18259,15,8,18259015008,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18663",42,440,18259,15,10,18259015010,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18664",42,441,18316,4,16,18316004016,4,1,"",99,NA,0,0,2,1,2,5,5
"18665",42,441,18316,4,16,18316004016,4,1,"",99,NA,1,3,2,2,2,5,5
"18666",42,441,18316,4,16,18316004016,4,1,"",99,NA,2,4,2,2,2,5,5
"18667",42,441,18316,4,16,18316004016,4,1,"",99,NA,3,4,2,2,2,5,5
"18668",42,441,18316,4,16,18316004016,4,1,"",99,NA,4,9,2,1,2,5,5
"18669",42,441,18316,4,17,18316004017,4,1,"",2,NA,0,3,2,2,5,1,1
"18670",42,441,18316,4,19,18316004019,4,1,"",99,NA,0,3,5,1,1,4,4
"18671",42,441,18316,4,19,18316004019,4,1,"",99,NA,1,0,1,1,1,4,4
"18672",42,441,18316,4,19,18316004019,4,1,"",99,NA,3,0,2,1,2,4,4
"18673",42,441,18316,4,19,18316004019,4,1,"",99,NA,5,0,1,1,1,4,4
"18674",42,441,18316,4,21,18316004021,4,1,"",2,NA,1,0,2,1,99,2,2
"18675",42,441,18316,4,21,18316004021,4,1,"",2,NA,2,12,10,6,0,2,2
"18676",42,441,18316,4,24,18316004024,4,1,"",2,NA,1,1,3,1,99,2,2
"18677",42,441,18316,4,24,18316004024,4,1,"",2,NA,2,12,10,6,0,2,2
"18678",42,441,18316,4,25,18316004025,4,1,"",2,NA,1,1,15,1,99,3,3
"18679",42,441,18316,4,25,18316004025,4,1,"",2,NA,2,6,10,6,99,3,3
"18680",42,441,18316,4,25,18316004025,4,1,"",2,NA,3,8,15,6,99,3,3
"18681",42,441,18316,4,26,18316004026,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18682",42,441,18316,4,27,18316004027,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18683",42,441,18316,4,28,18316004028,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18684",42,441,18316,4,29,18316004029,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18685",42,441,18316,4,30,18316004030,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18686",42,444,18538,8,1,18538008001,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18687",42,444,18538,8,3,18538008003,4,1,"",1,NA,NA,NA,NA,NA,NA,1,0
"18688",42,444,18538,8,4,18538008004,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18689",42,444,18538,8,6,18538008006,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18690",42,444,18538,8,12,18538008012,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18691",42,444,18538,8,15,18538008015,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18692",42,445,18601,2,1,18601002001,4,1,"",99,NA,0,1,1,3,99,1,1
"18693",42,445,18601,2,2,18601002002,4,1,"",99,NA,0,2,1,2,5,1,1
"18694",42,445,18601,2,3,18601002003,4,1,"",99,NA,0,0,1,2,5,1,1
"18695",42,445,18601,2,7,18601002007,4,4,"",99,2,0,3,3,5,1,1,1
"18696",42,445,18601,2,9,18601002009,4,4,"",99,2,0,4,2,5,1,2,2
"18697",42,445,18601,2,9,18601002009,4,4,"",99,2,1,18,3,1,1,2,2
"18698",42,445,18601,2,10,18601002010,4,4,"",99,2,0,1,3,6,1,2,2
"18699",42,445,18601,2,10,18601002010,4,4,"",99,2,1,5,2,5,1,2,2
"18700",42,445,18601,2,12,18601002012,4,4,"",99,2,0,17,12,1,1,1,1
"18701",42,445,18601,2,13,18601002013,4,1,"",2,NA,0,17,15,2,1,1,1
"18702",42,445,18652,12,16,18652012016,4,1,"",99,NA,0,3,3,3,1,1,1
"18703",42,445,18652,12,18,18652012018,4,1,"",99,NA,0,17,10,1,99,1,1
"18704",42,445,18652,12,20,18652012020,4,1,"",99,NA,0,0,2,2,5,1,1
"18705",42,445,18652,12,21,18652012021,4,1,"",99,NA,0,0,1,1,5,1,1
"18706",42,445,18652,12,22,18652012022,4,1,"",99,NA,0,0,2,3,3,1,1
"18707",42,445,18652,12,25,18652012025,4,1,"",99,NA,0,4,3,3,1,1,1
"18708",42,445,18652,12,26,18652012026,4,1,"",99,NA,0,4,2,99,1,1,1
"18709",42,445,18652,12,27,18652012027,4,1,"",99,NA,0,3,2,3,1,1,1
"18710",42,445,18652,12,28,18652012028,4,1,"",99,NA,0,17,10,1,99,1,1
"18711",42,445,18652,12,29,18652012029,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18712",42,445,18652,12,30,18652012030,4,1,"",99,NA,0,17,10,6,1,1,1
"18713",42,446,18676,13,1,18676013001,4,1,"",2,NA,0,0,3,1,5,3,3
"18714",42,446,18676,13,1,18676013001,4,1,"",2,NA,1,5,15,1,3,3,3
"18715",42,446,18676,13,1,18676013001,4,1,"",2,NA,2,17,10,1,2,3,3
"18716",42,446,18676,13,3,18676013003,4,1,"",2,NA,1,0,3,1,5,3,3
"18717",42,446,18676,13,3,18676013003,4,1,"",2,NA,2,5,15,1,2,3,3
"18718",42,446,18676,13,3,18676013003,4,1,"",2,NA,3,17,10,1,1,3,3
"18719",42,446,18676,13,4,18676013004,4,1,"",2,NA,1,0,3,3,5,3,3
"18720",42,446,18676,13,4,18676013004,4,1,"",2,NA,2,5,15,1,2,3,3
"18721",42,446,18676,13,4,18676013004,4,1,"",2,NA,3,17,10,1,1,3,3
"18722",42,446,18676,13,6,18676013006,4,1,"",2,NA,0,0,3,3,5,3,3
"18723",42,446,18676,13,6,18676013006,4,1,"",2,NA,1,5,15,1,2,3,3
"18724",42,446,18676,13,6,18676013006,4,1,"",2,NA,2,17,10,1,1,3,3
"18725",42,446,18676,13,7,18676013007,4,1,"",2,NA,0,0,3,3,5,3,3
"18726",42,446,18676,13,7,18676013007,4,1,"",2,NA,1,5,15,1,2,3,3
"18727",42,446,18676,13,7,18676013007,4,1,"",2,NA,2,17,10,1,1,3,3
"18728",42,446,18676,13,8,18676013008,4,1,"",2,NA,0,0,3,3,5,3,3
"18729",42,446,18676,13,8,18676013008,4,1,"",2,NA,1,5,15,1,2,3,3
"18730",42,446,18676,13,8,18676013008,4,1,"",2,NA,2,17,10,1,1,3,3
"18731",42,446,18676,13,9,18676013009,4,1,"",2,NA,0,0,3,3,5,3,3
"18732",42,446,18676,13,9,18676013009,4,1,"",2,NA,1,5,15,1,2,3,3
"18733",42,446,18676,13,9,18676013009,4,1,"",2,NA,2,17,10,1,1,3,3
"18734",42,446,18676,13,10,18676013010,4,1,"",2,NA,0,0,3,3,5,3,3
"18735",42,446,18676,13,10,18676013010,4,1,"",2,NA,1,5,15,1,2,3,3
"18736",42,446,18676,13,10,18676013010,4,1,"",2,NA,2,17,10,1,1,3,3
"18737",42,446,18676,13,11,18676013011,4,1,"",2,NA,0,0,4,2,5,3,3
"18738",42,446,18676,13,11,18676013011,4,1,"",2,NA,1,5,15,1,3,3,3
"18739",42,446,18676,13,11,18676013011,4,1,"",2,NA,2,17,10,1,2,3,3
"18740",42,446,18676,13,12,18676013012,4,1,"",2,NA,0,0,3,1,5,3,3
"18741",42,446,18676,13,12,18676013012,4,1,"",2,NA,1,5,15,1,3,3,3
"18742",42,446,18676,13,12,18676013012,4,1,"",2,NA,2,17,10,1,2,3,3
"18743",42,446,18676,13,13,18676013013,4,1,"",2,NA,0,0,3,1,5,3,3
"18744",42,446,18676,13,13,18676013013,4,1,"",2,NA,1,5,15,1,2,3,3
"18745",42,446,18676,13,13,18676013013,4,1,"",2,NA,2,17,10,1,2,3,3
"18746",42,446,18676,13,14,18676013014,4,1,"",2,NA,0,0,4,2,5,3,3
"18747",42,446,18676,13,14,18676013014,4,1,"",2,NA,1,5,15,1,3,3,3
"18748",42,446,18676,13,14,18676013014,4,1,"",2,NA,2,17,10,1,2,3,3
"18749",42,447,18766,8,2,18766008002,4,2,"",99,NA,0,4,2,1,5,1,1
"18750",42,447,18766,8,3,18766008003,4,2,"",99,NA,0,3,2,1,5,1,1
"18751",42,447,18766,8,4,18766008004,4,2,"",99,NA,0,4,2,1,5,1,1
"18752",42,447,18766,8,5,18766008005,4,2,"",99,NA,0,4,2,1,5,1,1
"18753",42,447,18766,8,6,18766008006,4,1,"",99,NA,0,2,2,6,3,1,1
"18754",42,447,18766,8,7,18766008007,4,1,"",99,NA,0,4,2,6,3,1,1
"18755",42,447,18766,8,11,18766008011,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18756",42,447,18766,8,12,18766008012,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18757",42,447,18766,8,13,18766008013,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18758",42,447,18766,8,16,18766008016,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18759",42,449,18781,6,6,18781006006,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18760",42,449,18781,6,8,18781006008,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18761",42,449,18781,6,9,18781006009,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18762",42,449,18781,6,10,18781006010,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18763",42,449,18781,6,11,18781006011,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18764",42,449,18781,6,12,18781006012,4,1,"",2,NA,0,17,8,1,2,1,1
"18765",42,449,18781,6,13,18781006013,4,1,"",99,NA,0,17,5,1,3,1,1
"18766",42,449,18781,6,14,18781006014,4,1,"",99,NA,0,17,7,1,2,1,1
"18767",42,449,18781,6,15,18781006015,4,1,"",2,NA,0,17,7,1,2,1,1
"18768",44,453,18958,9,1,18958009001,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18769",44,453,18958,9,2,18958009002,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18770",44,453,18958,9,3,18958009003,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18771",44,453,18958,9,5,18958009005,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18772",44,453,18958,9,6,18958009006,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18773",44,453,18958,9,10,18958009010,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18774",44,453,18958,9,11,18958009011,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18775",44,453,18958,9,14,18958009014,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18776",44,453,18958,9,15,18958009015,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18777",44,453,18958,9,16,18958009016,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18778",44,453,18985,9,1,18985009001,4,5,"khe mó được bảo vệ",99,NA,NA,NA,NA,NA,NA,1,0
"18779",44,453,18985,9,2,18985009002,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18780",44,453,18985,9,5,18985009005,4,1,"",2,NA,0,4,3,6,99,1,1
"18781",44,453,18985,9,6,18985009006,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18782",44,453,18985,9,8,18985009008,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18783",44,453,18985,9,11,18985009011,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18784",44,453,18985,9,16,18985009016,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18785",44,453,18997,8,1,18997008001,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18786",44,453,18997,8,2,18997008002,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18787",44,453,18997,8,3,18997008003,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18788",44,453,18997,8,4,18997008004,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18789",44,453,18997,8,5,18997008005,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18790",44,453,18997,8,6,18997008006,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18791",44,453,18997,8,7,18997008007,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18792",44,453,18997,8,9,18997008009,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18793",44,453,18997,8,10,18997008010,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18794",44,453,18997,8,12,18997008012,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18795",44,453,18997,8,15,18997008015,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18796",44,458,19066,6,1,19066006001,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18797",44,458,19066,6,2,19066006002,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18798",44,458,19066,6,3,19066006003,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18799",44,458,19066,6,4,19066006004,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18800",44,458,19066,6,5,19066006005,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18801",44,458,19066,6,6,19066006006,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18802",44,458,19066,6,7,19066006007,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18803",44,458,19066,6,8,19066006008,4,1,"",2,NA,0,9,5,1,99,1,1
"18804",44,458,19066,6,9,19066006009,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18805",44,458,19066,6,11,19066006011,4,1,"",2,NA,0,8,7,1,99,1,1
"18806",44,458,19066,6,12,19066006012,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18807",44,458,19066,6,13,19066006013,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18808",44,458,19066,6,14,19066006014,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18809",44,455,19111,8,1,19111008001,4,4,"",2,1,0,0,10,2,5,1,1
"18810",44,455,19111,8,2,19111008002,4,1,"",2,NA,0,1,6,1,12,1,1
"18811",44,455,19111,8,5,19111008005,4,1,"",2,NA,0,0,20,1,5,2,2
"18812",44,455,19111,8,5,19111008005,4,1,"",2,NA,1,17,10,1,8,2,2
"18813",44,455,19111,8,6,19111008006,4,1,"",2,NA,0,1,6,1,12,1,1
"18814",44,455,19111,8,7,19111008007,4,1,"",2,NA,0,0,20,1,5,2,2
"18815",44,455,19111,8,7,19111008007,4,1,"",2,NA,1,17,10,1,10,2,2
"18816",44,455,19111,8,9,19111008009,4,4,"",2,1,0,0,10,3,8,3,3
"18817",44,455,19111,8,9,19111008009,4,4,"",2,1,1,0,10,3,5,3,3
"18818",44,455,19111,8,9,19111008009,4,4,"",2,1,2,0,5,3,5,3,3
"18819",44,455,19111,8,11,19111008011,4,1,"",2,NA,0,1,5,1,12,1,1
"18820",44,455,19111,8,12,19111008012,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18821",44,455,19111,8,14,19111008014,4,4,"",2,2,0,0,10,3,5,5,5
"18822",44,455,19111,8,14,19111008014,4,4,"",2,2,1,0,10,3,5,5,5
"18823",44,455,19111,8,14,19111008014,4,4,"",2,2,2,0,10,3,5,5,5
"18824",44,455,19111,8,14,19111008014,4,4,"",2,2,3,0,10,3,5,5,5
"18825",44,455,19111,8,14,19111008014,4,4,"",2,2,4,0,10,3,5,5,5
"18826",44,455,19111,8,15,19111008015,4,3,"",2,2,0,2,2,6,1,1,1
"18827",44,456,19213,3,1,19213003001,4,1,"",1,NA,NA,NA,NA,NA,NA,1,0
"18828",44,456,19213,3,3,19213003003,4,1,"",1,NA,NA,NA,NA,NA,NA,1,0
"18829",44,456,19213,3,6,19213003006,4,1,"",2,NA,0,17,3,2,5,2,2
"18830",44,456,19213,3,6,19213003006,4,1,"",2,NA,1,17,5,1,2,2,2
"18831",44,456,19213,3,7,19213003007,4,1,"",2,NA,0,0,4,1,5,3,3
"18832",44,456,19213,3,7,19213003007,4,1,"",2,NA,1,17,3,1,2,3,3
"18833",44,456,19213,3,7,19213003007,4,1,"",2,NA,2,18,3,1,3,3,3
"18834",44,456,19213,3,8,19213003008,4,1,"",2,NA,0,0,3,2,4,2,2
"18835",44,456,19213,3,8,19213003008,4,1,"",2,NA,1,16,3,1,2,2,2
"18836",44,456,19213,3,9,19213003009,4,1,"",2,NA,0,0,3,1,4,2,2
"18837",44,456,19213,3,9,19213003009,4,1,"",2,NA,1,17,5,1,2,2,2
"18838",44,456,19213,3,12,19213003012,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18839",44,456,19213,3,14,19213003014,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18840",44,456,19213,3,15,19213003015,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18841",44,456,19222,13,9,19222013009,4,1,"",2,NA,0,0,2,2,5,2,2
"18842",44,456,19222,13,9,19222013009,4,1,"",2,NA,1,17,3,1,2,2,2
"18843",44,456,19240,11,2,19240011002,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18844",44,456,19240,11,3,19240011003,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18845",44,456,19240,11,5,19240011005,4,1,"",99,NA,NA,NA,NA,NA,NA,1,0
"18846",44,456,19240,11,10,19240011010,4,1,"",2,NA,0,0,3,1,5,2,2
"18847",44,456,19240,11,10,19240011010,4,1,"",2,NA,1,16,3,1,2,2,2
"18848",44,456,19240,11,14,19240011014,4,1,"",1,NA,NA,NA,NA,NA,NA,1,0
"18849",44,456,19240,11,16,19240011016,4,1,"",2,NA,NA,NA,NA,NA,NA,1,0
"18850",44,457,19249,2,7,19249002007,4,1,"",2,NA,1,18,10,2,3,2,2
"18851",44,457,19249,2,7,19249002007,4,1,"",2,NA,0,0,5,2,2,2,2
"18852",44,457,19249,2,14,19249002014,4,1,"",2,NA,0,0,5,2,10,3,3
"18853",44,457,19249,2,14,19249002014,4,1,"",2,NA,1,6,8,2,4,3,3
"18854",44,457,19249,2,14,19249002014,4,1,"",2,NA,2,16,10,2,3,3,3
"18855",45,461,19330,5,1,19330005001,4,1,"",99,NA,0,7,10,1,4,2,2
"18856",45,461,19330,5,1,19330005001,4,1,"",99,NA,1,17,8,1,3,2,2
