"","MATINH","Province_name","Region","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","app_id","n_app","fert_type","type_other","formula_n","formula_p","formula_k","fert_kg","area_unit","stage","count"
"34150",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,8,22603001008,4,1,3,4,"",20,20,15,6,3,4,3
"34151",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,8,22603001008,4,2,3,4,"",20,20,15,6,3,6,3
"34152",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,9,22603001009,4,0,3,4,"",20,20,15,6,3,2,3
"34153",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,9,22603001009,4,1,3,4,"",20,20,15,6,3,4,3
"34154",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,9,22603001009,4,2,3,4,"",20,20,15,6,3,6,3
"34155",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,11,22603001011,4,0,3,4,"",20,20,15,6,3,2,3
"34156",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,11,22603001011,4,1,3,4,"",20,20,15,7,3,4,3
"34157",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,11,22603001011,4,2,3,4,"",20,20,15,7,3,6,3
"34158",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,12,22603001012,4,0,3,4,"",20,20,15,6,3,2,3
"34159",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,12,22603001012,4,1,3,4,"",20,20,15,7,3,4,3
"34160",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,12,22603001012,4,2,3,4,"",20,20,15,7,3,6,3
"34161",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,13,22603001013,4,0,3,4,"",20,20,15,6,3,2,3
"34162",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,13,22603001013,4,1,3,4,"",20,20,15,6,3,4,3
"34163",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,13,22603001013,4,2,3,4,"",20,20,15,6,3,6,3
"34164",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,14,22603001014,4,0,3,4,"",20,20,15,6,3,2,3
"34165",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,14,22603001014,4,1,3,4,"",20,20,15,6,3,4,3
"34166",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,14,22603001014,4,2,3,4,"",20,20,15,7,3,6,3
"34167",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,15,22603001015,4,0,3,4,"",20,20,15,6,3,2,3
"34168",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,15,22603001015,4,1,3,4,"",20,20,15,7,3,4,3
"34169",56,"Tinh Khanh Hoa","3_NCCCA",572,22603,1,15,22603001015,4,2,3,4,"",20,20,15,7,3,6,3
"34170",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,2,22666001002,4,0,3,4,"",20,20,15,7,3,1,3
"34171",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,2,22666001002,4,1,3,4,"",20,20,15,9,3,4,3
"34172",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,2,22666001002,4,2,3,4,"",8,10,3,8,3,8,3
"34173",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,7,22666001007,4,0,3,4,"",20,20,15,20,3,2,3
"34174",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,7,22666001007,4,1,3,4,"",20,20,15,20,3,4,3
"34175",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,7,22666001007,4,2,3,4,"",8,10,3,20,3,8,3
"34176",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,10,22666001010,4,0,3,4,"",20,20,15,7,3,3,3
"34177",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,10,22666001010,4,1,3,4,"",20,20,15,9,3,4,3
"34178",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,10,22666001010,4,2,3,4,"",8,10,3,8,3,7,3
"34179",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,14,22666001014,4,0,3,4,"",20,20,15,8,3,2,3
"34180",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,14,22666001014,4,1,3,4,"",20,20,15,8,3,4,3
"34181",56,"Tinh Khanh Hoa","3_NCCCA",574,22666,1,14,22666001014,4,2,3,4,"",8,10,3,8,3,7,3
"34182",58,"Tinh Ninh Thuan","3_NCCCA",582,22777,5,3,22777005003,4,1,2,2,"",NA,NA,NA,30,4,0,2
"34183",58,"Tinh Ninh Thuan","3_NCCCA",582,22777,5,3,22777005003,4,2,2,2,"",NA,NA,NA,20,4,2,2
"34184",58,"Tinh Ninh Thuan","3_NCCCA",582,22777,5,14,22777005014,4,0,3,4,"",20,20,15,30,4,0,3
"34185",58,"Tinh Ninh Thuan","3_NCCCA",582,22777,5,14,22777005014,4,1,3,4,"",20,20,15,30,4,4,3
"34186",58,"Tinh Ninh Thuan","3_NCCCA",582,22777,5,14,22777005014,4,2,3,4,"",20,20,15,30,4,8,3
"34187",58,"Tinh Ninh Thuan","3_NCCCA",585,22831,16,11,22831016011,4,0,3,4,"",20,20,15,50,4,0,3
"34188",58,"Tinh Ninh Thuan","3_NCCCA",585,22831,16,11,22831016011,4,1,3,4,"",20,20,15,30,4,5,3
"34189",58,"Tinh Ninh Thuan","3_NCCCA",585,22831,16,11,22831016011,4,2,3,4,"",20,20,15,25,4,6,3
"34190",58,"Tinh Ninh Thuan","3_NCCCA",585,22831,16,13,22831016013,4,0,3,4,"",20,20,15,120,4,0,3
"34191",58,"Tinh Ninh Thuan","3_NCCCA",585,22831,16,13,22831016013,4,1,3,4,"",20,20,15,100,4,4,3
"34192",58,"Tinh Ninh Thuan","3_NCCCA",585,22831,16,13,22831016013,4,2,3,4,"",20,20,15,70,4,6,3
"34193",58,"Tinh Ninh Thuan","3_NCCCA",585,22831,16,14,22831016014,4,0,3,4,"",20,20,15,10,4,4,3
"34194",58,"Tinh Ninh Thuan","3_NCCCA",585,22831,16,14,22831016014,4,1,3,5,"",NA,NA,NA,15,4,8,3
"34195",58,"Tinh Ninh Thuan","3_NCCCA",585,22831,16,14,22831016014,4,2,3,3,"",NA,NA,NA,20,4,13,3
"34196",58,"Tinh Ninh Thuan","3_NCCCA",588,22849,21,12,22849021012,4,0,2,1,"",21,0,0,20,4,1,2
"34197",58,"Tinh Ninh Thuan","3_NCCCA",588,22849,21,12,22849021012,4,1,2,4,"",20,20,15,30,4,9,2
"34198",58,"Tinh Ninh Thuan","3_NCCCA",588,22849,21,15,22849021015,4,0,2,1,"",21,0,0,20,4,1,2
"34199",58,"Tinh Ninh Thuan","3_NCCCA",588,22849,21,15,22849021015,4,1,2,4,"",20,20,15,30,4,9,2
"34200",58,"Tinh Ninh Thuan","3_NCCCA",586,22855,10,3,22855010003,4,0,2,1,"",20,20,15,20,4,4,2
"34201",58,"Tinh Ninh Thuan","3_NCCCA",586,22855,10,3,22855010003,4,1,2,1,"",20,20,15,18,4,8,2
"34202",58,"Tinh Ninh Thuan","3_NCCCA",586,22855,10,8,22855010008,4,0,2,4,"",20,20,15,20,4,5,2
"34203",58,"Tinh Ninh Thuan","3_NCCCA",586,22855,10,8,22855010008,4,1,2,4,"",20,20,15,15,4,9,2
"34204",58,"Tinh Ninh Thuan","3_NCCCA",586,22855,10,9,22855010009,4,0,2,4,"",20,20,15,15,4,5,2
"34205",58,"Tinh Ninh Thuan","3_NCCCA",586,22855,10,9,22855010009,4,1,2,4,"",20,20,15,20,4,9,2
"34206",58,"Tinh Ninh Thuan","3_NCCCA",586,22855,10,11,22855010011,4,0,2,4,"",20,20,15,20,4,6,2
"34207",58,"Tinh Ninh Thuan","3_NCCCA",586,22855,10,11,22855010011,4,1,2,4,"",20,20,15,15,4,10,2
"34208",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,5,22858012005,4,0,2,4,"",20,20,15,30,4,5,2
"34209",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,5,22858012005,4,1,2,4,"",20,20,15,30,4,10,2
"34210",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,7,22858012007,4,0,2,4,"",20,20,15,25,4,5,2
"34211",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,7,22858012007,4,1,2,4,"",20,20,15,25,4,10,2
"34212",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,10,22858012010,4,1,3,1,"",0,0,0,10,4,1,3
"34213",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,10,22858012010,4,2,3,2,"",NA,NA,NA,15,4,3,3
"34214",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,10,22858012010,4,3,3,4,"",8,10,3,10,4,3,3
"34215",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,13,22858012013,4,0,3,1,"",0,0,0,20,4,1,3
"34216",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,13,22858012013,4,1,3,2,"",NA,NA,NA,20,4,3,3
"34217",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,13,22858012013,4,2,3,4,"",20,20,15,10,4,3,3
"34218",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,15,22858012015,4,0,3,1,"",0,0,0,10,4,3,3
"34219",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,15,22858012015,4,1,3,4,"",20,20,15,20,4,7,3
"34220",58,"Tinh Ninh Thuan","3_NCCCA",586,22858,12,15,22858012015,4,2,3,1,"",0,0,0,10,4,9,3
"34221",60,"Tinh Binh Thuan","3_NCCCA",595,22981,15,8,22981015008,4,0,3,4,"",16,16,8,40,4,1,3
"34222",60,"Tinh Binh Thuan","3_NCCCA",595,22981,15,8,22981015008,4,1,3,4,"",16,16,8,40,4,9,3
"34223",60,"Tinh Binh Thuan","3_NCCCA",595,22981,15,8,22981015008,4,2,3,3,"",NA,NA,NA,40,4,13,3
"34224",60,"Tinh Binh Thuan","3_NCCCA",596,23032,1,6,23032001006,4,0,3,2,"",NA,NA,NA,10,4,3,3
"34225",60,"Tinh Binh Thuan","3_NCCCA",596,23032,1,6,23032001006,4,1,3,1,"",20,20,15,10,4,5,3
"34226",60,"Tinh Binh Thuan","3_NCCCA",596,23032,1,6,23032001006,4,2,3,4,"",20,20,15,8,4,10,3
"34227",60,"Tinh Binh Thuan","3_NCCCA",596,23032,1,8,23032001008,4,0,3,2,"",NA,NA,NA,10,4,2,3
"34228",60,"Tinh Binh Thuan","3_NCCCA",596,23032,1,8,23032001008,4,1,3,1,"",20,20,15,10,4,4,3
"34229",60,"Tinh Binh Thuan","3_NCCCA",596,23032,1,8,23032001008,4,2,3,4,"",20,20,15,8,4,6,3
"34230",60,"Tinh Binh Thuan","3_NCCCA",597,23080,12,7,23080012007,4,0,3,4,"",1,1,1,30,4,5,3
"34231",60,"Tinh Binh Thuan","3_NCCCA",597,23080,12,7,23080012007,4,1,3,4,"",20,20,15,30,4,6,3
"34232",60,"Tinh Binh Thuan","3_NCCCA",597,23080,12,7,23080012007,4,2,3,4,"",20,20,15,35,4,8,3
"34233",60,"Tinh Binh Thuan","3_NCCCA",600,23194,12,12,23194012012,4,1,3,5,"",NA,NA,NA,10,4,0,3
"34234",60,"Tinh Binh Thuan","3_NCCCA",600,23194,12,12,23194012012,4,2,3,4,"",20,20,10,20,4,3,3
"34235",60,"Tinh Binh Thuan","3_NCCCA",600,23194,12,12,23194012012,4,3,3,4,"",20,10,10,30,4,4,3
"34236",62,"Tinh Kon Tum","4_Central Highlands",608,23305,16,9,23305016009,4,0,2,6,"tổng hợp",NA,NA,NA,40,4,4,2
"34237",62,"Tinh Kon Tum","4_Central Highlands",608,23305,16,9,23305016009,4,1,2,6,"tổng hợp",NA,NA,NA,40,5,10,2
"34238",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,1,23427002001,4,0,2,4,"",20,20,15,12,4,5,2
"34239",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,1,23427002001,4,1,2,4,"",20,20,15,15,4,13,2
"34240",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,2,23427002002,4,0,2,4,"",20,20,15,10,4,6,2
"34241",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,2,23427002002,4,1,2,4,"",20,20,15,12,4,13,2
"34242",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,3,23427002003,4,0,2,4,"",20,20,20,12,4,7,2
"34243",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,3,23427002003,4,1,2,4,"",20,20,20,15,4,13,2
"34244",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,4,23427002004,4,0,2,4,"",20,15,20,10,4,6,2
"34245",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,4,23427002004,4,1,2,4,"",20,15,20,12,4,13,2
"34246",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,5,23427002005,4,0,2,4,"",20,20,20,12,4,7,2
"34247",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,5,23427002005,4,1,2,4,"",20,20,20,15,4,13,2
"34248",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,6,23427002006,4,0,2,4,"",20,20,20,12,4,6,2
"34249",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,6,23427002006,4,1,2,4,"",20,20,20,15,4,13,2
"34250",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,7,23427002007,4,0,2,4,"",20,20,20,12,4,6,2
"34251",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,7,23427002007,4,1,2,4,"",20,20,20,15,4,13,2
"34252",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,8,23427002008,4,0,2,4,"",20,20,15,12,4,6,2
"34253",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,8,23427002008,4,1,2,4,"",20,20,15,15,4,13,2
"34254",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,9,23427002009,4,0,2,4,"",20,20,20,12,4,6,2
"34255",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,9,23427002009,4,1,2,4,"",20,20,20,15,4,13,2
"34256",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,12,23427002012,4,0,2,4,"",20,20,15,12,4,6,2
"34257",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,12,23427002012,4,1,2,4,"",20,20,15,15,4,13,2
"34258",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,13,23427002013,4,0,2,4,"",20,20,20,12,4,6,2
"34259",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,13,23427002013,4,1,2,4,"",20,20,20,15,4,13,2
"34260",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,14,23427002014,4,0,2,4,"",20,20,15,12,4,7,2
"34261",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,14,23427002014,4,1,2,4,"",20,20,15,15,4,13,2
"34262",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,15,23427002015,4,0,2,4,"",20,20,15,12,4,6,2
"34263",62,"Tinh Kon Tum","4_Central Highlands",612,23427,2,15,23427002015,4,1,2,4,"",20,20,15,15,4,13,2
"34264",62,"Tinh Kon Tum","4_Central Highlands",617,23449,5,1,23449005001,4,0,1,4,"",20,20,15,10,4,12,1
"34265",62,"Tinh Kon Tum","4_Central Highlands",617,23449,5,2,23449005002,4,0,1,4,"",20,20,15,10,4,12,1
"34266",62,"Tinh Kon Tum","4_Central Highlands",617,23449,5,4,23449005004,4,0,1,4,"",20,20,15,10,4,12,1
"34267",62,"Tinh Kon Tum","4_Central Highlands",617,23449,5,5,23449005005,4,0,1,4,"",20,20,15,10,4,12,1
"34268",62,"Tinh Kon Tum","4_Central Highlands",617,23449,5,6,23449005006,4,0,1,4,"",20,20,15,10,4,12,1
"34269",62,"Tinh Kon Tum","4_Central Highlands",617,23449,5,7,23449005007,4,0,1,4,"",20,20,15,10,4,12,1
"34270",62,"Tinh Kon Tum","4_Central Highlands",617,23449,5,9,23449005009,4,0,1,4,"",20,20,15,10,4,12,1
"34271",62,"Tinh Kon Tum","4_Central Highlands",617,23449,5,10,23449005010,4,0,1,4,"",20,20,15,10,4,12,1
"34272",62,"Tinh Kon Tum","4_Central Highlands",617,23449,5,14,23449005014,4,0,1,4,"",20,20,15,10,4,12,1
"34273",62,"Tinh Kon Tum","4_Central Highlands",617,23449,5,16,23449005016,4,0,1,4,"",20,20,15,10,4,12,1
"34274",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,2,23455005002,4,0,1,4,"",20,25,15,15,4,4,1
"34275",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,3,23455005003,4,0,1,4,"",20,20,15,15,4,5,1
"34276",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,4,23455005004,4,0,1,4,"",20,20,15,15,4,4,1
"34277",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,5,23455005005,4,0,1,1,"",46,0,0,15,4,4,1
"34278",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,7,23455005007,4,0,1,1,"",46,0,0,15,4,6,1
"34279",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,8,23455005008,4,0,1,1,"",46,0,0,15,4,5,1
"34280",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,9,23455005009,4,0,1,1,"",46,0,0,15,4,5,1
"34281",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,10,23455005010,4,0,1,4,"",20,20,15,15,4,5,1
"34282",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,11,23455005011,4,0,1,4,"",20,15,20,15,4,5,1
"34283",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,13,23455005013,4,0,1,4,"",20,20,15,15,4,5,1
"34284",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,14,23455005014,4,0,1,1,"",46,0,0,15,4,4,1
"34285",62,"Tinh Kon Tum","4_Central Highlands",613,23455,5,15,23455005015,4,0,1,4,"",20,20,15,20,4,4,1
"34286",62,"Tinh Kon Tum","4_Central Highlands",615,23515,8,2,23515008002,4,1,1,4,"",8,10,3,50,4,5,1
"34287",62,"Tinh Kon Tum","4_Central Highlands",615,23515,8,6,23515008006,4,0,1,4,"",8,10,3,100,4,5,1
"34288",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,7,23579007007,4,0,3,4,"",20,20,15,20,4,12,3
"34289",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,7,23579007007,4,1,3,1,"",8,10,3,20,4,6,3
"34290",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,7,23579007007,4,2,3,3,"",NA,NA,NA,20,4,12,3
"34291",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,8,23579007008,4,0,3,1,"",21,0,0,20,4,2,3
"34292",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,8,23579007008,4,1,3,4,"",8,10,3,20,4,4,3
"34293",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,8,23579007008,4,2,3,3,"",NA,NA,NA,20,4,7,3
"34294",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,9,23579007009,4,0,3,4,"",20,20,15,20,4,4,3
"34295",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,9,23579007009,4,1,3,1,"",46,0,0,20,4,6,3
"34296",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,9,23579007009,4,2,3,4,"",8,10,3,20,4,12,3
"34297",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,10,23579007010,4,0,3,4,"",20,20,15,20,4,4,3
"34298",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,10,23579007010,4,1,3,1,"",46,0,0,20,4,6,3
"34299",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,10,23579007010,4,2,3,2,"",NA,NA,NA,20,4,12,3
"34300",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,11,23579007011,4,0,3,1,"",21,0,0,20,4,4,3
"34301",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,11,23579007011,4,1,3,4,"",20,20,15,20,4,6,3
"34302",64,"Tinh Gia Lai","4_Central Highlands",622,23579,7,11,23579007011,4,2,3,2,"",NA,NA,NA,20,4,12,3
"34303",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,2,23677006002,4,0,3,2,"",NA,NA,NA,25,4,0,3
"34304",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,2,23677006002,4,1,3,3,"",NA,NA,NA,15,4,4,3
"34305",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,2,23677006002,4,2,3,4,"",20,15,20,15,4,5,3
"34306",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,4,23677006004,4,0,2,2,"",NA,NA,NA,10,4,0,2
"34307",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,4,23677006004,4,1,2,3,"",NA,NA,NA,15,4,4,2
"34308",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,11,23677006011,4,0,3,2,"",NA,NA,NA,20,5,0,3
"34309",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,11,23677006011,4,1,3,4,"",16,16,8,15,4,3,3
"34310",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,11,23677006011,4,2,3,3,"",NA,NA,NA,15,4,5,3
"34311",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,13,23677006013,4,0,3,2,"",NA,NA,NA,20,4,0,3
"34312",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,13,23677006013,4,1,3,4,"",16,16,8,15,4,3,3
"34313",64,"Tinh Gia Lai","4_Central Highlands",626,23677,6,13,23677006013,4,2,3,3,"",NA,NA,NA,15,4,5,3
"34314",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,2,23731006002,4,0,2,4,"",8,10,3,15,4,2,2
"34315",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,2,23731006002,4,1,2,1,"",46,0,0,15,4,7,2
"34316",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,3,23731006003,4,0,2,4,"",8,10,3,17,4,7,2
"34317",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,3,23731006003,4,1,2,1,"",46,0,0,17,4,7,2
"34318",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,4,23731006004,4,0,2,4,"",8,10,3,15,4,2,2
"34319",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,4,23731006004,4,1,2,1,"",46,0,0,15,4,6,2
"34320",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,5,23731006005,4,1,2,4,"",8,10,3,16,4,2,2
"34321",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,5,23731006005,4,2,2,1,"",46,0,0,16,4,7,2
"34322",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,6,23731006006,4,0,2,4,"",8,10,3,15,4,3,2
"34323",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,6,23731006006,4,1,2,1,"",46,0,0,15,4,6,2
"34324",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,7,23731006007,4,0,2,4,"",8,10,3,15,4,2,2
"34325",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,7,23731006007,4,1,2,1,"",46,0,0,15,4,6,2
"34326",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,8,23731006008,4,0,2,4,"",8,10,3,15,4,2,2
"34327",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,8,23731006008,4,1,2,1,"",46,0,0,15,4,6,2
"34328",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,9,23731006009,4,0,2,4,"",8,10,3,16,4,3,2
"34329",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,9,23731006009,4,1,2,1,"",46,0,0,16,4,6,2
"34330",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,10,23731006010,4,0,2,4,"",8,10,3,16,4,2,2
"34331",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,10,23731006010,4,1,2,1,"",46,0,0,16,4,6,2
"34332",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,15,23731006015,4,0,2,4,"",8,10,3,16,4,7,2
"34333",64,"Tinh Gia Lai","4_Central Highlands",627,23731,6,15,23731006015,4,1,2,1,"",46,0,0,16,4,7,2
"34334",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,1,23778004001,4,0,2,4,"",20,30,15,65,4,6,2
"34335",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,1,23778004001,4,1,2,3,"",NA,NA,NA,50,4,8,2
"34336",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,2,23778004002,4,1,3,4,"",20,15,20,19,4,6,3
"34337",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,2,23778004002,4,2,3,3,"",NA,NA,NA,15,4,8,3
"34338",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,2,23778004002,4,3,3,1,"",20,15,15,18,4,10,3
"34339",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,3,23778004003,4,0,2,4,"",20,15,20,70,4,6,2
"34340",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,3,23778004003,4,1,2,3,"",NA,NA,NA,50,4,8,2
"34341",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,4,23778004004,4,0,2,4,"",20,15,20,50,4,6,2
"34342",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,4,23778004004,4,1,2,3,"",NA,NA,NA,40,4,8,2
"34343",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,5,23778004005,4,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"34344",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,6,23778004006,4,1,2,4,"",20,15,20,13,4,6,2
"34345",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,6,23778004006,4,2,2,1,"",20,20,15,14,4,8,2
"34346",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,7,23778004007,4,1,3,4,"",20,15,20,15,4,6,3
"34347",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,7,23778004007,4,2,3,3,"",NA,NA,NA,10,4,8,3
"34348",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,7,23778004007,4,3,3,5,"",NA,NA,NA,18,4,9,3
"34349",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,8,23778004008,4,1,2,4,"",15,10,20,14,4,6,2
"34350",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,8,23778004008,4,2,2,1,"",15,10,20,15,4,8,2
"34351",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,9,23778004009,4,0,2,4,"",20,15,20,70,4,6,2
"34352",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,9,23778004009,4,1,2,3,"",NA,NA,NA,50,4,8,2
"34353",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,10,23778004010,4,0,2,4,"",20,15,20,50,4,6,2
"34354",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,10,23778004010,4,1,2,3,"",NA,NA,NA,60,4,8,2
"34355",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,11,23778004011,4,0,2,4,"",20,15,20,70,4,6,2
"34356",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,11,23778004011,4,1,2,3,"",NA,NA,NA,50,4,8,2
"34357",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,12,23778004012,4,0,2,4,"",20,15,20,60,4,6,2
"34358",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,12,23778004012,4,1,2,3,"",NA,NA,NA,50,4,8,2
"34359",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,14,23778004014,4,0,2,4,"",20,20,15,40,4,4,2
