"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","KYDIEUTRA","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","n_app_drug","n_app_insect_fungi","n_insecticide","n_fungicide","n_app_fert","sum_fert","water_source","pipe","n_drydown","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","Province_name","Region","HOSO","DANTOCCHUHO","THUNHAP","TONGCHITIEU","M8_C1","dummy_1m","dummy_1r","dummy_1m1r","dummy_2r_fert","dummy_2r_n_app","dummy_1m2r","dummy_3r_n_app","dummy_3r_insect_1app","dummy_3r_fungi_2app","dummy_3r_insect_final","dummy_3r_fungi_final","dummy_1m3r","dummy_4r","dummy_1m4r","dummy_5r","dummy_1m5r"
"12624",40,430,17983,8,17983008009,4,3,1,0,0,0,2,2,2,3,2,2,0,3,5,1,NA,2,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thinh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
"12625",40,430,17983,8,17983008010,4,3,1,0,0,0,2,2,2,3,2,2,0,3,60,1,NA,3,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
"12626",40,430,17983,8,17983008011,4,3,1,0,0,0,2,2,2,3,3,3,0,3,11,1,NA,3,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
"12627",40,430,17983,8,17983008012,4,3,1,0,0,0,2,2,2,4,3,4,1,3,21,1,NA,4,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"12628",40,430,17983,8,17983008013,4,3,1,0,0,0,2,2,2,2,2,2,0,3,15,1,NA,2,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
"12629",40,430,17983,8,17983008014,4,3,1,0,0,0,2,2,2,2,2,2,0,3,15,1,NA,2,1,"Sao Trung Bo (500m2)",60,1,"NA2","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
"12630",40,431,18016,16,18016016001,4,3,1,0,0,0,3,2,2,2,1,1,1,2,80,1,NA,0,1,"Sao Trung Bo (500m2)",60,1,"ac5","Tinh Nghe An","3_NCCCA","1",1,184127,NA,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12631",40,431,18016,16,18016016003,4,3,1,0,0,0,3,2,2,2,1,1,1,2,95.2,1,NA,1,1,"Sao Trung Bo (500m2)",60,1,"bắc thịnh","Tinh Nghe An","3_NCCCA","3",1,163868,0,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12632",40,431,18016,16,18016016004,4,2,1,0,0,0,2,2,1,2,2,1,2,2,60,1,NA,0,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA","4",1,183180,NA,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
"12633",40,431,18016,16,18016016009,4,3,1,0,0,0,3,2,2,3,3,3,3,2,91,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"bắc thịnh","Tinh Nghe An","3_NCCCA","9",1,84313,NA,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"12634",40,431,18016,16,18016016010,4,2,1,0,0,0,3,2,2,2,2,2,2,2,93,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"bắc thịnh","Tinh Nghe An","3_NCCCA","10",1,535252,NA,3,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"12635",40,431,18016,16,18016016011,4,2,1,0,0,0,3,2,2,2,2,2,2,2,86,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"bắc thịnh","Tinh Nghe An","3_NCCCA","11",1,257280,NA,3,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"12636",40,431,18064,3,18064003001,4,3,1,0,0,0,3,2,2,2,1,1,1,2,87.8,1,NA,1,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA","1",1,154369,NA,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12637",40,431,18064,3,18064003006,4,3,1,0,0,0,2,2,2,2,2,1,1,2,132,1,NA,0,1,"Sao Trung Bo (500m2)",180,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA","6",1,77467,NA,3,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
"12638",40,431,18064,3,18064003007,4,3,1,0,0,0,2,2,1,2,2,1,2,2,82,1,NA,0,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA","7",1,25729,NA,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
"12639",40,431,18064,3,18064003010,4,2,1,0,0,0,3,2,2,2,2,2,2,2,93,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"1820","Tinh Nghe An","3_NCCCA","10",1,168049,NA,4,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"12640",40,431,18064,3,18064003012,4,3,1,0,0,0,3,2,3,2,1,1,0,2,40,1,NA,0,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA","12",1,348572,NA,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12641",40,431,18064,3,18064003013,4,3,1,0,0,0,3,2,2,3,2,1,0,1,80,1,NA,2,1,"Sao Trung Bo (500m2)",60,2,"bắc thịnh","Tinh Nghe An","3_NCCCA","13",1,40944,44803.5,3,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12642",40,431,18064,3,18064003015,4,3,1,0,0,0,3,2,2,2,1,1,0,2,0,1,NA,0,1,"Sao Trung Bo (500m2)",60,1,"1820","Tinh Nghe An","3_NCCCA","15",1,42910,27070,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12643",42,439,18223,4,18223004001,4,3,0,0,1,0,3,2,2,2,2,2,0,2,147.6,2,NA,1,1,"Sao Trung Bo (500m2)",60,2,"TH3","Tinh Ha Tinh","3_NCCCA","1",1,218542,NA,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"12644",42,439,18223,4,18223004003,4,3,1,0,0,0,3,2,2,1,1,1,0,1,80,2,NA,0,1,"Sao Trung Bo (500m2)",60,2,"TH3","Tinh Ha Tinh","3_NCCCA","3",1,73968,NA,3,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12645",42,439,18223,4,18223004004,4,2,0,0,1,0,3,2,2,3,3,2,2,3,102.6,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"TH3_3","Tinh Ha Tinh","3_NCCCA","4",1,66889,NA,2,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
"12646",42,439,18223,4,18223004005,4,3,1,0,0,0,3,2,2,2,2,2,0,3,66,1,NA,0,1,"Sao Trung Bo (500m2)",60,1,"TH3-3","Tinh Ha Tinh","3_NCCCA","5",1,33985,0,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"12647",42,439,18223,4,18223004006,4,3,0,0,1,0,3,2,2,3,3,3,1,3,47.6,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"TH3-3","Tinh Ha Tinh","3_NCCCA","6",1,55273,NA,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"12648",42,439,18223,4,18223004007,4,3,0,0,1,0,3,2,2,3,3,2,1,3,127.6,1,NA,0,1,"Sao Trung Bo (500m2)",60,1,"TH3-3","Tinh Ha Tinh","3_NCCCA","7",1,33169,NA,2,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
"12649",42,439,18223,4,18223004008,4,2,0,0,1,0,3,2,2,1,1,0,0,1,100,1,NA,1,1,"Sao Trung Bo (500m2)",40,1,"TH3","Tinh Ha Tinh","3_NCCCA","8",1,32821,NA,3,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"12650",42,439,18223,4,18223004009,4,2,0,0,1,0,3,2,1,1,1,1,0,1,100,1,NA,1,1,"Sao Trung Bo (500m2)",40,1,"T-H5","Tinh Ha Tinh","3_NCCCA","9",1,21421,NA,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12651",42,439,18223,4,18223004010,4,2,0,0,1,0,3,2,2,3,2,3,0,2,100,1,NA,1,1,"Sao Trung Bo (500m2)",60,1,"TH3","Tinh Ha Tinh","3_NCCCA","10",1,136731,NA,2,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"12652",42,439,18223,4,18223004011,4,2,0,0,1,0,3,2,2,1,1,1,0,1,100,1,NA,1,1,"Sao Trung Bo (500m2)",40,1,"TH3","Tinh Ha Tinh","3_NCCCA","11",1,58645,NA,2,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
"12653",42,439,18223,4,18223004013,4,3,0,0,0,1,3,1,2,2,2,2,0,3,51.6,1,NA,1,1,"Sao Trung Bo (500m2)",60,1,"TH3-3","Tinh Ha Tinh","3_NCCCA","13",1,48912,32703.5,3,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"12654",42,439,18223,4,18223004014,4,3,0,0,1,1,3,1,2,1,1,0,1,3,96.8,1,NA,1,1,"Sao Trung Bo (500m2)",60,1,"th3-3","Tinh Ha Tinh","3_NCCCA","14",1,121177,123743.5,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"12655",42,439,18223,4,18223004015,4,3,0,0,0,1,3,1,2,1,1,1,0,3,106,1,NA,1,1,"Sao Trung Bo (500m2)",60,1,"th3-3","Tinh Ha Tinh","3_NCCCA","15",1,100030,78872.5,3,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"12656",42,440,18259,15,18259015002,4,3,1,0,0,0,3,2,2,1,1,1,0,2,155.2,1,NA,0,4,"Sao Trung Bo (500m2)",100,1,"Bi ô","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"12657",42,440,18259,15,18259015003,4,3,1,0,0,0,3,2,2,1,1,0,1,2,155.2,1,NA,0,5,"Sao Trung Bo (500m2)",100,1,"Bi Ô","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"12658",42,440,18259,15,18259015004,4,3,1,0,0,0,3,2,2,1,1,0,1,2,155.2,1,NA,0,5,"Sao Trung Bo (500m2)",80,1,"Bio","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
"12659",42,440,18259,15,18259015008,4,3,1,0,0,0,3,2,2,1,1,1,0,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",100,1,"BT09","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12660",42,440,18259,15,18259015010,4,2,1,0,0,0,1,2,2,3,3,2,3,3,87.6,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"HT1","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"12661",42,441,18316,4,18316004016,4,2,0,0,1,0,3,1,2,3,3,3,0,3,73.6,1,NA,5,4,"Sao Trung Bo (500m2)",50,1,"Thái xuyên","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"12662",42,441,18316,4,18316004017,4,2,0,0,0,1,3,1,2,3,3,3,0,3,73.6,1,NA,1,4,"Sao Trung Bo (500m2)",100,2,"tạp giao","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"12663",42,441,18316,4,18316004019,4,2,1,0,0,0,3,1,2,3,3,2,0,4,230,1,NA,4,5,"Sao Trung Bo (500m2)",100,1,"Tạp giao, v20","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
"12664",42,441,18316,4,18316004021,4,3,1,0,0,0,3,2,2,2,1,2,0,2,24,1,NA,2,1,"Sao Trung Bo (500m2)",80,1,"vnr 20","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"12665",42,441,18316,4,18316004024,4,3,1,0,0,0,3,2,2,3,2,1,1,3,37,1,NA,2,1,"Sao Trung Bo (500m2)",100,1,"vnr20","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"12666",42,441,18316,4,18316004025,4,3,1,0,0,0,3,2,2,2,1,1,0,2,101,1,NA,3,1,NA,250,1,"vnr20","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"12667",42,441,18316,4,18316004026,4,3,1,0,0,0,3,2,2,2,0,0,0,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"việt nam 20","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,NA,NA,0,0,0,0,0
"12668",42,441,18316,4,18316004027,4,3,1,0,0,0,3,2,2,1,1,1,0,1,20,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"việt nam 20","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12669",42,441,18316,4,18316004028,4,3,1,0,0,0,3,2,2,2,1,1,0,3,47.6,1,NA,0,1,"Sao Trung Bo (500m2)",100,1,"việt nam 20","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"12670",42,441,18316,4,18316004029,4,3,1,0,0,0,3,2,2,2,2,1,0,3,51.6,1,NA,0,1,"Sao Trung Bo (500m2)",100,1,"việt nam 20","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"12671",42,441,18316,4,18316004030,4,3,1,0,0,0,3,2,2,1,0,1,0,3,79.4,1,NA,0,1,"Sao Trung Bo (500m2)",120,1,"việt nam 20","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"12672",42,444,18538,8,18538008001,4,3,0,0,1,0,3,1,2,2,2,2,0,3,92.8,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"ADI,LP5...","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"12673",42,444,18538,8,18538008003,4,3,0,0,1,0,3,1,4,3,1,1,0,3,96.67,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"ADI,LP5","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"12674",42,444,18538,8,18538008004,4,3,0,0,0,1,2,1,2,5,1,1,0,3,68.8,1,NA,0,1,"Sao Trung Bo (500m2)",60,1,"nhị ưu 838","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
"12675",42,444,18538,8,18538008006,4,3,1,0,0,0,3,2,1,2,2,2,1,2,200,1,NA,0,1,"Sao Trung Bo (500m2)",80,99,"nhị ưu","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"12676",42,444,18538,8,18538008012,4,2,0,0,1,0,3,1,2,2,2,0,1,1,40,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"Tạp giao","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12677",42,444,18538,8,18538008015,4,2,0,0,1,0,3,1,2,1,1,0,1,1,80,1,NA,0,1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",40,1,"Tạp giao","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12678",42,445,18601,2,18601002001,4,2,1,0,0,0,3,1,3,2,2,4,0,1,20,1,NA,1,1,"Sao Trung Bo (500m2)",100,3,"bắc thịnh","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"12679",42,445,18601,2,18601002002,4,2,1,0,0,0,3,1,3,1,1,1,0,1,20,1,NA,1,1,"Sao Trung Bo (500m2)",100,1,"bắc thịnh","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12680",42,445,18601,2,18601002003,4,2,1,0,0,0,3,1,2,1,1,1,0,1,0,1,NA,1,1,"Sao Trung Bo (500m2)",100,1,"bắc thịnh","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12681",42,445,18601,2,18601002007,4,2,1,0,0,0,3,1,2,2,1,1,0,2,74,4,2,1,1,"Sao Trung Bo (500m2)",100,2,"thiên ưu","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12682",42,445,18601,2,18601002009,4,2,1,0,0,0,3,1,2,3,2,1,1,3,74,4,2,2,1,"Sao Trung Bo (500m2)",120,2,"thiên ưu","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"12683",42,445,18601,2,18601002010,4,2,1,0,0,0,3,1,3,3,1,2,1,4,732,4,2,2,1,"Sao Trung Bo (500m2)",100,2,"bắc thịnh","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"12684",42,445,18601,2,18601002012,4,2,1,0,0,0,3,2,2,3,2,2,1,2,172,4,2,1,1,"Sao Trung Bo (500m2)",80,2,"hương thơm","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"12685",42,445,18601,2,18601002013,4,2,1,0,0,0,3,2,2,1,1,1,1,2,292,1,NA,1,1,"Sao Trung Bo (500m2)",100,1,"Bắc Thịnh","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"12686",42,445,18652,12,18652012016,4,2,1,0,0,0,3,1,2,2,1,0,1,2,132,1,NA,1,1,"Sao Trung Bo (500m2)",100,1,"ND502","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"12687",42,445,18652,12,18652012018,4,3,1,0,0,0,3,2,2,0,0,0,0,1,0,1,NA,1,1,"Sao Trung Bo (500m2)",120,2,"bắc thịnh","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"12688",42,445,18652,12,18652012020,4,2,1,0,0,0,3,1,3,1,1,1,0,1,46,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"NĐ502","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12689",42,445,18652,12,18652012021,4,2,1,0,0,0,3,1,3,1,1,1,0,1,46,1,NA,1,1,"Sao Trung Bo (500m2)",100,1,"bắc thịnh","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12690",42,445,18652,12,18652012022,4,2,1,0,0,0,3,1,2,1,1,1,0,1,46,1,NA,1,1,"Sao Trung Bo (500m2)",100,1,"bắc thịnh","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"12691",42,445,18652,12,18652012025,4,2,1,0,0,0,3,1,2,3,2,1,1,2,132,1,NA,1,1,"Sao Trung Bo (500m2)",100,2,"ND502","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"12692",42,445,18652,12,18652012026,4,2,1,0,0,0,3,1,2,1,0,0,0,2,74,1,NA,1,1,"Sao Trung Bo (500m2)",100,1,"ND502","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"12693",42,445,18652,12,18652012027,4,2,1,0,0,0,3,1,2,2,1,0,1,2,132,1,NA,1,1,"Sao Trung Bo (500m2)",100,2,"thiên ưu","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"12694",42,445,18652,12,18652012028,4,3,1,0,0,0,3,2,2,0,0,0,0,2,118.4,1,NA,1,1,"Sao Trung Bo (500m2)",100,2,"hương thơm","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,1,NA,NA,0,0,0,0,0
"12695",42,445,18652,12,18652012029,4,2,1,0,0,0,3,1,2,1,0,0,0,2,113.6,1,NA,0,1,"Sao Trung Bo (500m2)",100,1,"ND502","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,NA,NA,0,0,0,0,0
"12696",42,445,18652,12,18652012030,4,3,1,0,0,0,3,2,2,1,0,0,0,2,127.6,1,NA,1,1,"Sao Trung Bo (500m2)",100,2,"bắc thịnh","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,1,NA,NA,0,0,0,0,0
"12697",42,446,18676,13,18676013001,4,3,1,0,0,0,3,2,2,3,0,0,1,3,72,1,NA,3,1,"Sao Trung Bo (500m2)",100,2,"Bắc thịnh","Tinh Ha Tinh","3_NCCCA","1",1,142514,0,3,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"12698",42,446,18676,13,18676013003,4,3,1,0,0,0,3,2,3,3,2,0,2,3,25.6,1,NA,3,1,"Sao Trung Bo (500m2)",80,2,"bắc thịnh","Tinh Ha Tinh","3_NCCCA","3",1,213116,116928,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"12699",42,446,18676,13,18676013004,4,3,1,0,0,0,2,2,2,3,2,0,1,3,25.6,1,NA,3,1,"Sao Trung Bo (500m2)",60,2,"Bắc Thịnh","Tinh Ha Tinh","3_NCCCA","4",1,111838,NA,2,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"12700",42,446,18676,13,18676013006,4,2,1,0,0,0,3,2,2,3,2,0,2,3,25.6,1,NA,3,1,"Sao Trung Bo (500m2)",80,2,"bắc thịnh","Tinh Ha Tinh","3_NCCCA","6",1,79872,NA,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"12701",42,446,18676,13,18676013007,4,2,1,0,0,0,3,2,2,3,2,0,2,3,25.6,1,NA,3,1,"Sao Trung Bo (500m2)",80,3,"bắc thịnh","Tinh Ha Tinh","3_NCCCA","7",1,159480,NA,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"12702",42,446,18676,13,18676013008,4,2,1,0,0,0,3,2,2,3,2,0,2,3,25.6,1,NA,3,1,"Sao Trung Bo (500m2)",80,3,"bắc thịnh","Tinh Ha Tinh","3_NCCCA","8",1,234576,88043,3,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"12703",42,446,18676,13,18676013009,4,2,1,0,0,0,3,2,2,3,2,0,2,3,25.6,1,NA,3,1,"Sao Trung Bo (500m2)",80,3,"bắc thịnh","Tinh Ha Tinh","3_NCCCA","9",1,321920,NA,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"12704",42,446,18676,13,18676013010,4,2,1,0,0,0,3,2,2,3,2,0,2,3,25.6,1,NA,3,1,"Sao Trung Bo (500m2)",80,3,"bắc thịnh","Tinh Ha Tinh","3_NCCCA","10",1,86400,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"12705",42,446,18676,13,18676013011,4,3,1,0,0,0,3,2,2,3,1,0,1,3,80,1,NA,3,1,"Sao Trung Bo (500m2)",100,2,"Bắc Thịnh","Tinh Ha Tinh","3_NCCCA","11",1,48766,NA,3,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"12706",42,446,18676,13,18676013012,4,3,1,0,0,0,3,2,2,2,0,0,2,3,96,1,NA,3,1,"Sao Trung Bo (500m2)",100,2,"Bắc Thịnh","Tinh Ha Tinh","3_NCCCA","12",1,213887,NA,3,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"12707",42,446,18676,13,18676013013,4,3,1,0,0,0,3,2,2,1,1,0,1,3,96,1,NA,3,1,"Sao Trung Bo (500m2)",100,2,"Bắc Thịnh","Tinh Ha Tinh","3_NCCCA","13",1,198144,81316,3,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"12708",42,446,18676,13,18676013014,4,3,1,0,0,0,3,2,2,1,0,0,1,3,64,1,NA,3,1,"Sao Trung Bo (500m2)",100,2,"Bắc Thịnh","Tinh Ha Tinh","3_NCCCA","14",1,220464,0,3,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0
"12709",42,447,18766,8,18766008002,4,3,1,0,0,0,3,1,2,1,1,1,0,1,40,2,NA,1,99,"Sao Trung Bo (500m2)",120,99,"Xuân mai","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12710",42,447,18766,8,18766008003,4,3,1,0,0,0,3,1,2,1,0,1,0,1,40,2,NA,1,99,"Sao Trung Bo (500m2)",140,99,"Xuân mai","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12711",42,447,18766,8,18766008004,4,3,1,0,0,0,3,1,2,1,1,1,0,1,32,2,NA,1,99,"Sao Trung Bo (500m2)",80,99,"Xuân mai","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12712",42,447,18766,8,18766008005,4,3,1,0,0,0,3,1,2,1,1,1,0,1,32,2,NA,1,99,"Sao Trung Bo (500m2)",120,99,"Xuân mai","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12713",42,447,18766,8,18766008006,4,3,1,0,0,0,3,1,2,1,1,1,1,2,32,1,NA,1,1,"Sao Trung Bo (500m2)",100,2,"ADI168","Tinh Ha Tinh","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
