"","MATINH","ID","X","IDHO","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","M4B12A1_C0A","M4B12A1_C0B","M4B12A1_C0C","M4B12A1_C0D","M4B12A2_C1","M4B12A2_C1A","M4B12A2_C1A_GHIRO","M4B12A3_TENTR","M4B12A3_C2","M4B12A3_C3","M4B12A3_C4","M4B12A3_C5","M4B12A3_C6","M4B12A3_C6_GHIRO","M4B12A3_C7","M4B12A3_C8","M4B12A3_C91","M4B12A3_C92","M4B12A3_C93","M4B12A3_C94","M4B12A3_C95","M4B12A3_C10D","M4B12A3_C10M","M4B12A3_C11","M4B12A4_C1","M4B12A4_KD","M4B12A4_VD","M4B12A1_MA","M4B12A1_C1","M4B12A1_C1_GHIRO","M4B12A1_C2","M4B12A1_C3","M4B12A1_C4","M4B12A1_C5","M4B12A1_C6","Province_name","Region"
"363",26,"26-253-8851005001",195,8851005001,253,8851,5,1,3,1,2,2,2,1,NA,"","VƯỜNBNHAF",1,1,"sắn xanh",1,6,"",5,1,1,2,1,1,1,10,8,15,NA,NA,NA,1,4,"","",NA,NA,NA,2800,"Vinh Phuc","RRD"
"364",26,"26-253-8851005003",194,8851005003,253,8851,5,3,3,2,2,2,1,1,NA,"","1",1,1,"sắn trắng",2,5,"",14,2,1,1,1,2,1,10,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"365",26,"26-253-8851005008",196,8851005008,253,8851,5,8,3,2,2,2,1,1,NA,"","THỬA RUỘNG 2",2,1,"giống sắn trắng (sắn dù)",2,6,"",10,1,1,1,1,2,1,4,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vinh Phuc","RRD"
"366",26,"26-248-8917004010",628,8917004010,248,8917,4,10,2,1,NA,NA,NA,1,NA,NA,"ĐỒNG PHEO",1,1,"sắn nếpq",1,6,NA,2,1,1,2,1,2,2,12,5,5,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2000,"Vinh Phuc","RRD"
"367",38,"38-391-15199009002",1430,15199009002,391,15199,9,2,4,1,2,2,2,1,NA,"","SAU NHÀ",1,1,"Km60",99,3,"",4,2,1,1,1,2,1,9,11,890,NA,NA,NA,1,1,"","Nhà máy sắn Bá Thước",14980,3,NA,23125,"Thanh Hoa","NCC"
"368",40,"40-415-16741010007",1019,16741010007,415,16741,10,7,1,1,2,2,2,1,NA,NA,"VƯỜN 1",1,1,"sắn cao sản",1,5,NA,2,2,1,1,1,1,1,20,2,581,NA,NA,NA,1,4,NA,NA,NA,NA,0,2040,"Nghe An","NCC"
"369",40,"40-415-16741010009",1020,16741010009,415,16741,10,9,1,1,2,2,2,1,NA,NA,"MẢNH 1",1,1,"sẵn cao sản",1,6,NA,2,2,1,1,1,1,1,20,2,572,NA,NA,NA,1,4,NA,NA,NA,NA,0,900,"Nghe An","NCC"
"370",40,"40-415-16741010011",1021,16741010011,415,16741,10,11,1,1,2,2,2,1,NA,NA,"MẢNH 1",1,1,"sẵn cao sản",1,6,NA,1,1,1,1,1,1,1,20,2,562,NA,NA,NA,1,4,NA,NA,NA,NA,200,700,"Nghe An","NCC"
"371",40,"40-415-16741010015",1023,16741010015,415,16741,10,15,1,1,2,2,2,1,NA,NA,"MẢNH 1",1,1,"sẵn cao sản",1,5,NA,2,1,1,1,1,1,1,20,2,564,NA,NA,NA,1,4,NA,NA,NA,NA,500,1500,"Nghe An","NCC"
"372",40,"40-417-16840010001",1027,16840010001,417,16840,10,1,1,2,2,2,1,1,NA,NA,"NHÀ VƯỜN",1,1,"truyền thống",1,6,NA,15,2,2,1,1,2,1,3,3,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nghe An","NCC"
"373",40,"40-417-16840010002",1028,16840010002,417,16840,10,2,1,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"truyền thống",1,6,NA,15,2,2,1,1,2,1,3,3,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nghe An","NCC"
"374",40,"40-415-16741010014",1022,16741010014,415,16741,10,14,1,1,2,2,2,1,NA,NA,"MẢNH 1",1,1,"sắn cao sản",1,5,NA,1,1,1,1,1,1,1,20,2,594,NA,NA,NA,1,4,NA,NA,NA,NA,100,1000,"Nghe An","NCC"
"375",40,"40-417-16840010006",1032,16840010006,417,16840,10,6,1,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"truyền thống",1,6,NA,15,2,2,1,1,2,1,3,3,569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nghe An","NCC"
"376",40,"40-417-16840010021",1036,16840010021,417,16840,10,21,1,2,2,2,1,1,NA,NA,"RẪY GẦN NHÀ",1,1,"giống địa phương",1,6,NA,5,2,2,2,2,2,1,26,2,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nghe An","NCC"
"377",40,"40-418-16900006005",632,16900006005,418,16900,6,5,2,1,2,2,2,1,NA,NA,"KHE LÚC",1,1,"sắn cao sản",2,6,NA,2,2,1,1,1,1,1,11,5,568,NA,NA,NA,1,2,NA,"99",16900,2,NA,5250,"Nghe An","NCC"
"378",40,"40-418-16900006010",633,16900006010,418,16900,6,10,2,1,2,2,2,1,NA,NA,"Khe Mạ",1,1,"sắn ăn",1,6,NA,3,2,2,2,1,2,1,11,5,588,NA,NA,NA,1,4,NA,NA,NA,NA,NA,500,"Nghe An","NCC"
"379",40,"40-418-16900006013",634,16900006013,418,16900,6,13,2,1,2,2,2,1,NA,NA,"Khe Lúc",1,1,"Sắn ăn",1,6,NA,4,2,2,2,1,2,1,11,5,589,NA,NA,NA,1,4,NA,NA,NA,NA,NA,500,"Nghe An","NCC"
"380",40,"40-418-16900006017",635,16900006017,418,16900,6,17,2,2,2,2,1,1,NA,NA,"Khe Lúc",1,1,"Sắn ăn",1,6,NA,2,2,2,2,1,2,1,11,5,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nghe An","NCC"
"381",40,"40-418-16904002007",636,16904002007,418,16904,2,7,2,1,2,2,2,1,NA,NA,"KHE CHÀ",1,1,"sắn cao sản",1,6,NA,2,2,1,1,1,1,1,17,5,573,NA,NA,NA,1,1,NA,"99",16904,2,NA,5600,"Nghe An","NCC"
"382",40,"40-418-16912009002",637,16912009002,418,16912,9,2,2,1,2,2,2,1,NA,NA,"CỮA KHE BẢNH THOONG",1,1,"sắn cao sản",1,6,NA,2,2,1,1,1,1,1,11,5,563,NA,NA,NA,1,2,NA,"chế biến sắn",16912,2,NA,4000,"Nghe An","NCC"
"383",40,"40-418-16912009009",638,16912009009,418,16912,9,9,2,1,2,2,2,1,NA,NA,"Póm Thằm",1,1,"sắn cao sản",1,6,NA,4,2,1,2,1,2,1,11,5,574,NA,NA,NA,1,4,NA,NA,NA,NA,NA,3200,"Nghe An","NCC"
"384",40,"40-418-16912009012",639,16912009012,418,16912,9,12,2,1,2,2,2,1,NA,NA,"Khe Nộc Chích",1,1,"sắn cao sản",1,6,NA,2,2,1,2,1,2,1,11,5,561,NA,NA,NA,1,4,NA,NA,NA,NA,NA,1600,"Nghe An","NCC"
"385",40,"40-418-16912009014",640,16912009014,418,16912,9,14,2,1,2,2,2,1,NA,NA,"Khe Nộc Chích",1,1,"Sắn cao sản",1,6,NA,1,2,1,2,1,2,1,11,5,584,NA,NA,NA,1,4,NA,NA,NA,NA,NA,1600,"Nghe An","NCC"
"386",40,"40-419-16941014001",1432,16941014001,419,16941,14,1,4,1,2,2,2,1,NA,"","THỬA RUỘNG 1.5",1,1,"sắn cao sản",1,6,"",3,2,1,2,1,1,1,17,11,576,NA,NA,NA,1,1,"","99",16941,3,NA,36000,"Nghe An","NCC"
"387",40,"40-419-16941014004",1433,16941014004,419,16941,14,4,4,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"sắn cao sản",1,5,"",2,2,1,1,1,1,1,16,11,580,NA,NA,NA,1,1,"","Hợp tác xã cổ phần thương mại sơn long",17026,1,NA,4000,"Nghe An","NCC"
"388",40,"40-419-16941014012",1434,16941014012,419,16941,14,12,4,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"cao sản",1,6,"",2,2,1,1,1,1,1,17,11,587,NA,NA,NA,1,4,"","",NA,NA,NA,2400,"Nghe An","NCC"
"389",40,"40-419-16941014017",1435,16941014017,419,16941,14,17,4,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"Cao sản",2,3,"",10,2,1,1,1,1,1,17,11,578,NA,NA,NA,1,1,"","Hợp tác xã cổ phần DV Sơn Long",17026,10,NA,40000,"Nghe An","NCC"
"390",40,"40-419-16987005005",641,16987005005,419,16987,5,5,2,1,2,2,2,1,NA,NA,"TÂN THÀNH",1,1,"sắn cao sản",99,6,NA,3,2,1,2,1,2,1,18,5,579,NA,NA,NA,1,1,NA,"99",17026,3,NA,20000,"Nghe An","NCC"
"391",40,"40-423-17284011006",642,17284011006,423,17284,11,6,2,1,2,2,2,1,1,NA,"LÀNG MỚI",1,1,"Sắn trắng",1,6,NA,5,1,1,1,1,1,1,25,5,570,NA,NA,NA,1,1,NA,"99",17284,5,NA,1700,"Nghe An","NCC"
"392",40,"40-423-17284011008",643,17284011008,423,17284,11,8,2,1,2,2,2,1,NA,NA,"CỒN ÔNG HAI",1,1,"cao sản đà nẵng",2,6,NA,3,2,1,1,1,1,1,25,5,590,NA,NA,NA,1,1,NA,"99",17506,3,NA,4400,"Nghe An","NCC"
"393",40,"40-423-17284011009",644,17284011009,423,17284,11,9,2,1,2,2,2,1,NA,NA,"BÃI HỦNG RÈN",2,1,"sắn lá đỏ",2,6,NA,2,2,1,1,1,1,1,25,5,560,NA,NA,NA,1,1,NA,"99",17506,1,NA,4250,"Nghe An","NCC"
"394",40,"40-423-17284011012",645,17284011012,423,17284,11,12,2,1,2,2,2,1,NA,NA,"ĐỒNG MÁY CÀY",1,1,"sắn trắng",2,6,NA,3,2,1,1,1,1,1,25,5,567,NA,NA,NA,1,1,NA,"99",17506,1,NA,6000,"Nghe An","NCC"
"395",40,"40-423-17284011018",646,17284011018,423,17284,11,18,2,1,2,2,2,1,NA,NA,"ĐỒNG KÊNH",1,1,"sắn trắng",1,5,NA,3,1,1,1,1,2,1,25,5,582,NA,NA,NA,1,1,NA,"99",17284,3,NA,3000,"Nghe An","NCC"
"396",40,"40-423-17302005002",647,17302005002,423,17302,5,2,2,1,2,2,2,1,NA,NA,"TRUNG KHUỐC",1,1,"cao sản xanh",1,5,NA,2,1,1,1,1,1,1,17,5,583,NA,NA,NA,1,1,NA,"99",17302,2,NA,3850,"Nghe An","NCC"
"397",40,"40-423-17302005003",648,17302005003,423,17302,5,3,2,1,2,2,2,1,NA,NA,"VƯỜN NHÀ",1,1,"Sắn lá đỏ",1,6,NA,1,2,1,1,2,1,1,17,5,592,NA,NA,NA,1,1,NA,"không biết",17302,1,NA,2200,"Nghe An","NCC"
"398",40,"40-428-17797001006",1037,17797001006,428,17797,1,6,1,2,2,2,1,1,NA,NA,"1",1,1,"Sắn xanh Hòa Bình",1,6,NA,2,2,2,2,1,1,1,28,2,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nghe An","NCC"
"399",40,"40-428-17797001013",1038,17797001013,428,17797,1,13,1,1,2,2,2,1,NA,NA,"1",1,1,"Thái Bình",1,2,NA,1,2,2,1,2,2,1,2,3,571,NA,NA,NA,1,3,NA,"công ty cổ phần nông thủy sản Nghệ An",17713,1,NA,3700,"Nghe An","NCC"
"400",40,"40-428-17797001014",1039,17797001014,428,17797,1,14,1,2,2,2,1,1,NA,NA,"B",1,1,"sắn xanh hòa bình",1,2,NA,1,2,2,2,1,1,1,27,2,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nghe An","NCC"
"401",40,"40-417-16840010003",1029,16840010003,417,16840,10,3,1,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"truyền thống",1,6,NA,15,2,2,1,1,2,1,3,3,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nghe An","NCC"
"402",42,"42-439-18184002010",1042,18184002010,439,18184,2,10,1,2,2,2,1,1,2,NA,NA,NA,1,"sắn địa phương",1,6,NA,3,1,2,2,2,2,2,7,3,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"403",42,"42-439-18184002011",1043,18184002011,439,18184,2,11,1,2,2,2,1,1,2,NA,NA,NA,1,"sắn địa phương",1,6,NA,3,1,2,2,2,2,2,7,3,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"404",42,"42-439-18184002012",1044,18184002012,439,18184,2,12,1,2,2,2,1,1,NA,NA,NA,NA,1,"sắn",1,6,NA,5,1,2,2,2,2,2,7,3,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"405",42,"42-439-18184002013",1045,18184002013,439,18184,2,13,1,2,2,2,1,1,NA,NA,NA,NA,1,"sắn địa phương",1,6,NA,3,1,2,2,2,2,2,7,3,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"406",42,"42-439-18199007001",203,18199007001,439,18199,7,1,3,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"giống truyền thống",1,6,"",5,2,2,2,2,2,2,11,8,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"407",42,"42-439-18199007002",199,18199007002,439,18199,7,2,3,2,2,2,1,1,NA,"","VƯỜN",1,1,"sắn thường",1,4,"",5,1,2,2,2,2,2,11,8,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"408",42,"42-439-18199007004",200,18199007004,439,18199,7,4,3,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn thường",1,6,"",10,2,2,2,2,2,1,11,8,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"409",42,"42-439-18199007016",201,18199007016,439,18199,7,16,3,2,2,2,1,1,NA,"","VƯỜN",1,1,"săn thường",1,6,"",3,2,2,1,1,1,1,11,8,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"410",42,"42-439-18223004008",1440,18223004008,439,18223,4,8,4,2,2,2,1,1,NA,"","VUON NHA",1,1,"sắn thường",1,6,"",3,2,2,1,2,2,1,8,11,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"411",42,"42-439-18223004010",1442,18223004010,439,18223,4,10,4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn thường",1,6,"",2,2,2,2,2,2,1,8,11,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"412",42,"42-439-18223004011",1443,18223004011,439,18223,4,11,4,2,2,2,1,1,NA,"","Vườn nhà",1,1,"cao sản",2,2,"",3,2,1,1,1,1,1,8,11,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"413",42,"42-439-18223004013",1445,18223004013,439,18223,4,13,4,2,2,2,1,1,3,"hộ không thuộc chọn mẫu","VƯON NHÀ",1,1,"sắn địa phương",1,6,"",2,1,2,2,2,2,2,8,11,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"414",42,"42-439-18184002009",1041,18184002009,439,18184,2,9,1,2,2,2,1,1,2,NA,NA,NA,1,"sắn địa phương",1,6,NA,2,1,2,2,2,2,2,7,3,614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"415",42,"42-444-18505006003",651,18505006003,444,18505,6,3,2,1,2,2,2,1,NA,NA,"đất màu 1",1,1,"sắn đỏ phú thọ",99,4,NA,2,1,1,1,1,1,1,24,5,608,NA,NA,NA,1,4,NA,NA,NA,NA,NA,3720,"Ha Tinh","NCC"
"416",42,"42-444-18550004001",1448,18550004001,444,18550,4,1,4,2,2,2,1,1,NA,"","đất hằng năm",1,1,"sắn xanh ( không rõ tên khoa học)",99,6,"",5,1,2,2,1,1,1,17,11,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"417",42,"42-447-18799011003",652,18799011003,447,18799,11,3,2,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"Sắn ăn",2,5,NA,1,1,1,2,1,1,1,2,6,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"418",42,"42-447-18799011005",653,18799011005,447,18799,11,5,2,2,2,2,1,1,NA,NA,"VƯỜN NHÀ",1,1,"sắn thường",1,6,NA,10,2,2,2,1,2,2,4,6,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"419",42,"42-447-18799011011",654,18799011011,447,18799,11,11,2,1,2,2,2,1,NA,NA,"VƯỜN ĐỒI",1,1,"sắn công nghiệp",1,6,NA,5,1,1,2,1,1,1,7,6,611,NA,NA,NA,1,3,NA,"Công ty TNHH Thành Mỹ Phát",18844,5,NA,5400,"Ha Tinh","NCC"
"420",42,"42-447-18799011013",655,18799011013,447,18799,11,13,2,2,2,2,1,1,NA,NA,"VƯỜN LIỀN KỀ NHÀ Ơ",1,1,"sắn thường",1,6,NA,3,2,2,2,2,2,1,4,6,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"421",42,"42-447-18838005016",205,18838005016,447,18838,5,16,3,2,2,2,1,1,1,"","VƯỜN NHÀ",1,1,"sắn quê",1,5,"",10,2,2,2,1,2,1,15,8,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"422",42,"42-439-18223004014",1446,18223004014,439,18223,4,14,4,2,2,2,1,1,3,"hộ không thuộc chọn mẫu","VƯỜN NHÀ",1,1,"sắn địa phương",1,6,"",3,2,2,1,1,1,1,8,11,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ha Tinh","NCC"
"423",44,"44-452-18934008002",1449,18934008002,452,18934,8,2,4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,30,"Km95",2,6,"",1,2,1,1,1,1,1,9,11,620,NA,NA,NA,1,1,"","99",19114,1,NA,4500,"Quang Binh","NCC"
"424",44,"44-452-18934008003",1450,18934008003,452,18934,8,3,4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"kM94",2,6,"",1,2,1,1,1,1,1,13,11,626,NA,NA,NA,1,1,"","99",19114,1,NA,10000,"Quang Binh","NCC"
"425",44,"44-452-18934008009",1452,18934008009,452,18934,8,9,4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"km94",2,6,"",0,2,1,1,1,1,1,14,11,647,NA,NA,NA,1,1,"","99",19114,2,NA,9000,"Quang Binh","NCC"
"426",44,"44-452-18934008015",1453,18934008015,452,18934,8,15,4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"km94",2,5,"",0,1,1,1,1,1,1,17,11,631,NA,NA,NA,1,1,"","99",19114,3,NA,14000,"Quang Binh","NCC"
"427",44,"44-453-18958009001",1454,18958009001,453,18958,9,1,4,2,2,2,1,1,NA,"","THỬA 1",1,1,"Sắn xanh công nghiệp",2,6,"",10,2,1,2,1,2,2,10,11,634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Binh","NCC"
"428",44,"44-452-18934008007",1451,18934008007,452,18934,8,7,4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"km94",2,6,"",2,1,1,1,1,1,1,15,11,642,NA,NA,NA,1,1,"","99",19114,3,NA,10500,"Quang Binh","NCC"
"429",44,"44-453-18958009016",1456,18958009016,453,18958,9,16,4,1,2,2,2,1,NA,"","THỬA 1",1,1,"Sắn đỏ địa phương",1,6,"",10,2,1,2,1,2,2,10,11,619,NA,NA,NA,1,4,"","",NA,NA,NA,0,"Quang Binh","NCC"
"430",44,"44-454-19012011012",207,19012011012,454,19012,11,12,3,2,2,2,1,1,NA,"","KHE GIỮA",1,1,"cao sản",1,2,"",0,1,1,2,1,2,1,5,8,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Binh","NCC"
"431",44,"44-455-19117001003",1053,19117001003,455,19117,1,3,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"giống sắn Xanh",1,6,NA,8,1,1,2,1,2,1,16,2,627,NA,NA,NA,1,1,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN QUẢNG BÌNH",19114,8,NA,6930,"Quang Binh","NCC"
"432",44,"44-455-19117001005",1055,19117001005,455,19117,1,5,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"sắn xanh",2,6,NA,10,2,1,1,1,1,1,1,3,622,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn Quảng Bình",19114,5,NA,24000,"Quang Binh","NCC"
"433",44,"44-455-19117001009",1057,19117001009,455,19117,1,9,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"sắn xanh",1,6,NA,8,1,1,2,1,2,1,16,2,618,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn quảng bình",19114,8,NA,4480,"Quang Binh","NCC"
"434",44,"44-455-19117001012",1058,19117001012,455,19117,1,12,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SÂN",1,1,"sắn xanh",1,6,NA,10,1,1,2,1,2,1,17,2,633,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn quảng bình",19114,9,NA,11820,"Quang Binh","NCC"
"435",44,"44-455-19117001015",1060,19117001015,455,19117,1,15,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"giống sắn xanh",1,6,NA,5,1,1,2,1,1,1,16,2,641,NA,NA,NA,1,1,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN QUẢNG BÌNH",19114,9,NA,924,"Quang Binh","NCC"
"436",44,"44-455-19120003004",656,19120003004,455,19120,3,4,2,1,NA,NA,NA,1,NA,NA,"3101074331",4,1,"sắn xanh",1,6,NA,15,2,1,2,1,1,1,15,5,643,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn QB",19114,10,NA,14580,"Quang Binh","NCC"
"437",44,"44-455-19120003009",657,19120003009,455,19120,3,9,2,1,NA,NA,NA,1,NA,NA,"RẨY ĐÁ LÃ",1,1,"sắn xanh",2,6,NA,10,2,1,1,1,1,1,15,5,623,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn Quảng Bình",19114,10,NA,3890,"Quang Binh","NCC"
"438",44,"44-455-19120003012",658,19120003012,455,19120,3,12,2,1,NA,NA,NA,1,1,NA,"RẨY ĐÁ LÃ",1,1,"sắn xanh",2,6,NA,10,1,1,2,1,1,1,15,5,632,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn Quảng bình",19114,10,NA,3718,"Quang Binh","NCC"
"439",44,"44-455-19156003001",1061,19156003001,455,19156,3,1,1,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"Sắn địa phương",1,2,NA,15,1,1,2,1,1,1,17,2,648,NA,NA,NA,1,1,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN QUẢNG BÌNH",19114,5,NA,19500,"Quang Binh","NCC"
"440",44,"44-455-19168011002",659,19168011002,455,19168,11,2,2,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"sắn xanh",1,6,NA,8,1,1,2,1,2,1,18,5,625,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn quảng bình",19114,9,NA,1235,"Quang Binh","NCC"
"441",44,"44-453-18958009002",1455,18958009002,453,18958,9,2,4,1,2,2,2,1,NA,"","THỬA 1",1,1,"Địa phương",1,6,"",10,1,1,2,1,2,2,10,11,638,NA,NA,NA,1,4,"","",NA,NA,NA,8000,"Quang Binh","NCC"
"442",44,"44-455-19168011007",662,19168011007,455,19168,11,7,2,1,2,2,2,1,NA,NA,"ĐẤT TRỒNG SẮN",1,1,"sắn xanh",1,6,NA,8,1,1,2,1,2,1,18,5,629,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn quảng bình",19114,8,NA,1380,"Quang Binh","NCC"
"443",44,"44-455-19168011009",663,19168011009,455,19168,11,9,2,1,2,2,2,1,NA,NA,"NƯƠNG RÂU",1,1,"sắn Xanh",1,6,NA,9,2,1,2,1,2,1,16,5,628,NA,NA,NA,1,2,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN QUẢNG BÌNH",19114,9,NA,6930,"Quang Binh","NCC"
"444",44,"44-455-19168011013",666,19168011013,455,19168,11,13,2,1,2,2,2,1,NA,NA,"LỆCH CHÙA",1,1,"sắn Xanh",1,6,NA,9,2,1,2,1,2,1,17,5,644,NA,NA,NA,1,2,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN QUẢNG BÌNH",19114,15,NA,517,"Quang Binh","NCC"
"445",44,"44-456-19213003003",1458,19213003003,456,19213,3,3,4,1,2,2,2,1,NA,"","VÙNG 1",1,1,"sắn xanh",1,6,"",2,2,2,2,1,1,1,24,11,624,NA,NA,NA,1,5,"chăn nuôi lợn","99",19201,0,NA,3000,"Quang Binh","NCC"
"446",44,"44-456-19213003008",1459,19213003008,456,19213,3,8,4,1,2,2,2,1,NA,"","ĐẤT NHÀ CHƯA Ở",1,1,"sắn xanh",1,6,"",3,1,2,2,2,2,2,23,11,1107,NA,NA,NA,1,4,"","",NA,NA,NA,1500,"Quang Binh","NCC"
"447",44,"44-456-19213003015",1460,19213003015,456,19213,3,15,4,1,NA,NA,NA,1,NA,"","ĐẤT VƯỜN NHÀ Ở",1,1,"sắn lá xanh",1,6,"",2,2,2,2,2,2,1,24,11,637,NA,NA,NA,1,4,"","",NA,NA,NA,1200,"Quang Binh","NCC"
"448",44,"44-457-19255007004",212,19255007004,457,19255,7,4,3,1,2,2,2,1,NA,"","Vườn liền KỀ ĐẤT THỔ CƯ",1,1,"km94",1,5,"",4,1,1,1,1,1,1,15,8,640,NA,NA,NA,1,1,"","99",19273,4,NA,3100,"Quang Binh","NCC"
"449",44,"44-457-19255007009",210,19255007009,457,19255,7,9,3,1,2,2,2,1,NA,"","1",1,1,"cao sản",1,4,"",7,2,1,1,1,1,1,4,8,630,NA,NA,NA,1,1,"","99",19255,5,NA,16000,"Quang Binh","NCC"
"450",44,"44-457-19255007016",211,19255007016,457,19255,7,16,3,1,2,2,2,1,NA,"","ĐẤT VƯỜN LIỀN KỀ THỔ CƯ",1,1,"km94",1,6,"",2,1,1,1,1,2,1,11,8,621,NA,NA,NA,1,1,"","99",19273,5,NA,4200,"Quang Binh","NCC"
"451",44,"44-457-19255007018",209,19255007018,457,19255,7,18,3,1,2,2,2,1,NA,"","ĐẤT LIỀN KỀ THỔ CƯ",1,1,"km94",1,7,"của nhà để lại trồng từ năm này qua năm khác",5,2,1,1,1,1,1,15,8,646,NA,NA,NA,1,1,"","99",19273,5,NA,9500,"Quang Binh","NCC"
"452",44,"44-457-19255007019",208,19255007019,457,19255,7,19,3,2,2,2,1,1,NA,"","VƯỜN",1,1,"cao sản",1,6,"",5,1,1,1,1,1,1,12,8,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Binh","NCC"
