"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","M4B11_MA","M4B11_C3","M4B11_C3AD","M4B11_C3AM","M4B11_C3AY","M4B11_C3B","M4B11_C4","M4B11_C5","KYDIEUTRA"
"11988","52","547","21847","025","004","21847025004",2,500,15,12,2022,2,320,2304,2
"11989","52","547","21847","025","004","21847025004",3,500,15,5,2022,2,300,2100,2
"11990","52","547","21847","025","006","21847025006",2,500,10,12,2022,2,320,2304,2
"11991","52","547","21847","025","006","21847025006",3,500,15,5,2022,2,300,2160,2
"11992","52","547","21847","025","007","21847025007",2,2000,15,12,2022,2,1280,9216,2
"11993","52","547","21847","025","007","21847025007",3,2000,12,5,2022,2,1200,8640,2
"11994","52","547","21847","025","008","21847025008",2,3000,16,12,2022,2,2000,14400,2
"11995","52","547","21847","025","008","21847025008",3,3000,15,5,2022,2,1900,13680,2
"11996","52","547","21847","025","009","21847025009",2,1155,10,12,2022,2,739,5544,2
"11997","52","547","21847","025","009","21847025009",3,1155,19,5,2022,2,693,4851,2
"11998","52","547","21847","025","010","21847025010",2,7500,18,12,2022,2,4800,36000,2
"11999","52","547","21847","025","010","21847025010",3,7500,20,5,2022,2,4500,31500,2
"12000","52","547","21847","025","012","21847025012",2,1000,12,12,2022,2,760,5700,2
"12001","52","547","21847","025","012","21847025012",3,1000,19,5,2022,2,730,5100,2
"12002","52","547","21847","025","014","21847025014",2,2000,12,12,2022,2,1320,9504,2
"12003","52","547","21847","025","014","21847025014",3,2000,15,5,2022,2,1280,9216,2
"12004","52","547","21847","025","015","21847025015",2,1000,12,12,2022,2,640,4800,2
"12005","52","547","21847","025","015","21847025015",3,1000,10,5,2022,2,600,4200,2
"12006","52","547","21850","013","001","21850013001",2,1000,15,12,2022,2,720,5328,2
"12007","52","547","21850","013","001","21850013001",3,1000,15,5,2022,2,700,5250,2
"12008","52","547","21850","013","002","21850013002",2,1000,15,12,2022,2,680,4964,2
"12009","52","547","21850","013","002","21850013002",3,1000,15,5,2022,2,640,4672,2
"12010","52","547","21850","013","004","21850013004",2,500,10,11,2022,1,320,2304,2
"12011","52","547","21850","013","005","21850013005",2,500,14,12,2022,2,330,2376,2
"12012","52","547","21850","013","005","21850013005",3,500,15,5,2022,2,310,2232,2
"12013","52","547","21850","013","006","21850013006",2,2000,15,12,2022,2,1400,10080,2
"12014","52","547","21850","013","006","21850013006",3,2000,15,5,2022,2,1340,9648,2
"12015","52","547","21850","013","007","21850013007",2,1000,15,12,2022,2,720,5400,2
"12016","52","547","21850","013","007","21850013007",3,1000,15,5,2022,2,700,5040,2
"12017","52","547","21850","013","008","21850013008",2,1000,15,12,2022,2,660,4950,2
"12018","52","547","21850","013","008","21850013008",3,1000,15,5,2022,2,620,4464,2
"12019","52","547","21850","013","009","21850013009",2,3000,15,12,2022,2,2100,15120,2
"12020","52","547","21850","013","009","21850013009",3,3000,15,5,2022,2,1920,14208,2
"12021","52","547","21850","013","010","21850013010",2,500,15,12,2022,2,340,2516,2
"12022","52","547","21850","013","010","21850013010",3,500,15,5,2022,2,320,2400,2
"12023","52","547","21850","013","011","21850013011",2,500,15,12,2022,2,330,2442,2
"12024","52","547","21850","013","011","21850013011",3,500,15,5,2022,2,310,2325,2
"12025","52","547","21850","013","012","21850013012",2,1000,15,12,2022,2,700,5040,2
"12026","52","547","21850","013","012","21850013012",3,1000,15,5,2022,2,660,4884,2
"12027","52","547","21850","013","014","21850013014",2,500,15,12,2022,2,350,2520,2
"12028","52","547","21850","013","014","21850013014",3,500,15,5,2022,2,340,2516,2
"12029","52","547","21850","013","015","21850013015",2,500,15,12,2022,2,350,2520,2
"12030","52","547","21850","013","015","21850013015",3,500,15,5,2022,2,330,2442,2
"12031","52","548","21856","002","001","21856002001",1,3000,NA,NA,NA,NA,1920,13440,2
"12032","52","548","21856","002","002","21856002002",1,5000,NA,NA,NA,NA,3250,22750,2
"12033","52","548","21856","002","003","21856002003",1,4000,NA,NA,NA,NA,2600,18200,2
"12034","52","548","21856","002","004","21856002004",1,3000,NA,NA,NA,NA,2010,14070,2
"12035","52","548","21856","002","005","21856002005",1,3000,NA,NA,NA,NA,1980,14454,2
"12036","52","548","21856","002","006","21856002006",1,2000,NA,NA,NA,NA,1320,9240,2
"12037","52","548","21856","002","008","21856002008",1,5000,NA,NA,NA,NA,3400,23800,2
"12038","52","548","21856","002","010","21856002010",1,5000,NA,NA,NA,NA,3400,24480,2
"12039","52","548","21856","002","011","21856002011",1,4000,NA,NA,NA,NA,2600,18200,2
"12040","52","548","21856","002","015","21856002015",1,3000,NA,NA,NA,NA,1800,12600,2
"12041","52","548","21862","015","001","21862015001",2,500,15,11,2022,1,350,2870,2
"12042","52","548","21862","015","001","21862015001",3,500,10,2,2022,1,250,1600,2
"12043","52","548","21862","015","002","21862015002",2,2500,10,11,2022,1,1500,12300,2
"12044","52","548","21862","015","002","21862015002",3,2500,15,2,2022,1,1400,9100,2
"12045","52","548","21862","015","003","21862015003",2,500,11,11,2022,1,300,2400,2
"12046","52","548","21862","015","003","21862015003",3,500,9,2,2022,1,270,1755,2
"12047","52","548","21862","015","004","21862015004",2,1500,15,11,2022,1,960,7960,2
"12048","52","548","21862","015","004","21862015004",3,1500,16,2,2022,1,830,5395,2
"12049","52","548","21862","015","005","21862015005",2,1500,15,11,2022,1,1000,8300,2
"12050","52","548","21862","015","005","21862015005",3,1500,10,2,2022,1,840,5460,2
"12051","52","548","21862","015","006","21862015006",2,1080,20,11,2022,1,670,5490,2
"12052","52","548","21862","015","006","21862015006",3,1080,10,2,2022,1,600,3900,2
"12053","52","548","21862","015","007","21862015007",2,1500,5,12,2022,1,990,8217,2
"12054","52","548","21862","015","007","21862015007",3,1500,10,2,2022,1,850,5520,2
"12055","52","548","21862","015","008","21862015008",2,2000,10,12,2022,1,1320,10956,2
"12056","52","548","21862","015","008","21862015008",3,2000,5,2,2022,1,1120,7280,2
"12057","52","548","21862","015","009","21862015009",2,750,15,11,2022,1,460,3810,2
"12058","52","548","21862","015","009","21862015009",3,750,2,2,2022,1,425,2760,2
"12059","52","548","21862","015","010","21862015010",2,500,12,5,2022,1,330,2739,2
"12060","52","548","21862","015","010","21862015010",3,500,2,2,2022,1,280,1820,2
"12061","52","548","21862","015","011","21862015011",2,800,16,11,2022,1,530,4390,2
"12062","52","548","21862","015","011","21862015011",3,800,2,2,2022,1,440,2860,2
"12063","52","548","21862","015","014","21862015014",2,3000,16,12,2022,1,2100,17220,2
"12064","52","548","21862","015","014","21862015014",3,3000,11,3,2022,1,1700,11050,2
"12065","52","548","21868","016","003","21868016003",3,1000,4,5,2022,1,620,4500,2
"12066","52","548","21868","016","004","21868016004",2,500,10,11,2022,1,350,2550,2
"12067","52","548","21868","016","004","21868016004",3,500,7,3,2022,1,300,1950,2
"12068","52","548","21868","016","008","21868016008",2,1250,8,11,2022,1,860,6480,2
"12069","52","548","21868","016","008","21868016008",3,1250,10,4,2022,1,760,5320,2
"12070","52","548","21868","016","009","21868016009",2,500,8,11,2022,1,320,2240,2
"12071","52","548","21868","016","010","21868016010",2,400,6,11,2022,1,270,2025,2
"12072","52","548","21868","016","010","21868016010",3,400,9,4,2022,1,240,1680,2
"12073","52","548","21868","016","012","21868016012",2,500,5,11,2022,1,350,2450,2
"12074","52","548","21868","016","012","21868016012",3,500,7,4,2022,1,300,2100,2
"12075","52","548","21874","014","003","21874014003",1,9000,NA,NA,NA,NA,4500,30000,2
"12076","52","548","21874","014","005","21874014005",1,1000,NA,NA,NA,NA,630,4410,2
"12077","52","548","21874","014","006","21874014006",1,5000,NA,NA,NA,NA,3000,21000,2
"12078","52","548","21874","014","007","21874014007",1,3000,NA,NA,NA,NA,1500,10500,2
"12079","52","548","21874","014","011","21874014011",1,4500,NA,NA,NA,NA,2500,18900,2
"12080","52","548","21874","014","012","21874014012",1,1500,NA,NA,NA,NA,800,5600,2
"12081","52","548","21874","014","014","21874014014",1,4500,NA,NA,NA,NA,2500,17500,2
"12082","52","548","21874","014","015","21874014015",1,18000,NA,NA,NA,NA,4600,32200,2
"12083","52","548","21877","021","001","21877021001",1,4500,NA,NA,NA,NA,2520,17892,2
"12084","52","548","21877","021","002","21877021002",6,3000,25,11,2022,2,1830,15210,2
"12085","52","548","21877","021","004","21877021004",1,3750,NA,NA,NA,NA,2550,18375,2
"12086","52","548","21877","021","005","21877021005",2,3000,26,11,2022,2,1920,16320,2
"12087","52","548","21877","021","005","21877021005",3,1000,10,4,2022,2,580,3770,2
"12088","52","548","21877","021","006","21877021006",2,1000,26,11,2022,2,700,5950,2
"12089","52","548","21877","021","006","21877021006",3,1000,10,4,2022,2,560,3640,2
"12090","52","548","21877","021","008","21877021008",1,1500,NA,NA,NA,NA,900,6930,2
"12091","52","548","21877","021","010","21877021010",2,5000,20,10,2022,1,3500,28000,2
"12092","52","548","21877","021","010","21877021010",3,1500,20,4,2022,1,840,5880,2
"12093","52","548","21877","021","011","21877021011",2,2000,24,10,2022,1,1440,11520,2
"12094","52","548","21877","021","012","21877021012",2,2500,22,10,2022,1,1450,11600,2
"12095","52","548","21877","021","013","21877021013",2,1400,27,11,2022,2,1000,8500,2
"12096","52","548","21877","021","013","21877021013",3,1400,10,4,2022,2,780,5070,2
"12097","52","548","21877","021","014","21877021014",1,7000,NA,NA,NA,NA,3990,28035,2
"12098","52","548","21877","021","015","21877021015",2,1250,24,10,2022,1,875,7000,2
"12099","52","548","21877","021","015","21877021015",3,1250,20,4,2022,1,700,4900,2
"12100","52","548","21880","003","002","21880003002",1,1000,NA,NA,NA,NA,550,3850,2
"12101","52","548","21880","003","003","21880003003",1,3000,NA,NA,NA,NA,1920,14840,2
"12102","52","548","21880","003","004","21880003004",1,1500,NA,NA,NA,NA,1100,8250,2
"12103","52","548","21880","003","005","21880003005",1,2700,NA,NA,NA,NA,1458,10206,2
"12104","52","548","21880","003","006","21880003006",2,2500,24,11,2022,2,1500,12750,2
"12105","52","548","21880","003","008","21880003008",2,750,20,11,2022,1,525,4200,2
"12106","52","548","21880","003","010","21880003010",2,1000,10,11,2022,1,700,5600,2
"12107","52","548","21880","003","010","21880003010",3,1000,10,3,2022,1,560,3920,2
"12108","52","548","21880","003","011","21880003011",2,1000,25,11,2022,2,600,5100,2
"12109","52","548","21880","003","011","21880003011",3,1000,21,4,2022,2,550,3575,2
"12110","52","548","21880","003","012","21880003012",2,1500,15,12,2022,2,900,7470,2
"12111","52","548","21880","003","012","21880003012",3,1500,9,4,2022,2,780,5070,2
"12112","52","548","21880","003","013","21880003013",2,1000,12,11,2022,1,720,5760,2
"12113","52","548","21880","003","013","21880003013",3,1000,16,3,2022,1,560,3920,2
"12114","52","548","21880","003","014","21880003014",1,1040,NA,NA,NA,NA,630,4554,2
"12115","52","548","21880","003","015","21880003015",2,1000,25,11,2022,2,600,5100,2
"12116","52","548","21880","003","015","21880003015",3,1000,10,4,2022,2,550,3575,2
"12117","52","548","21883","002","001","21883002001",1,1000,NA,NA,NA,NA,610,4270,2
"12118","52","548","21883","002","002","21883002002",1,5500,NA,NA,NA,NA,3080,21560,2
"12119","52","548","21883","002","004","21883002004",1,5000,NA,NA,NA,NA,2700,17550,2
"12120","52","548","21883","002","006","21883002006",1,2000,NA,NA,NA,NA,1080,7344,2
"12121","52","548","21883","002","007","21883002007",1,3000,NA,NA,NA,NA,1680,11760,2
"12122","52","548","21883","002","008","21883002008",1,4000,NA,NA,NA,NA,2160,15120,2
"12123","52","548","21883","002","009","21883002009",1,3000,NA,NA,NA,NA,1680,12096,2
"12124","52","548","21883","002","010","21883002010",1,2000,NA,NA,NA,NA,1200,8400,2
"12125","52","548","21883","002","013","21883002013",1,11000,NA,NA,NA,NA,6600,46200,2
"12126","52","548","21883","002","014","21883002014",1,1500,NA,NA,NA,NA,900,6300,2
"12127","52","548","21883","002","015","21883002015",1,15000,NA,NA,NA,NA,8400,58800,2
"12128","52","548","21889","015","001","21889015001",2,1500,23,10,2022,1,1050,8400,2
"12129","52","548","21889","015","002","21889015002",2,3500,25,10,2022,1,2450,19600,2
"12130","52","548","21889","015","003","21889015003",2,4500,26,10,2022,1,3150,25200,2
"12131","52","548","21889","015","004","21889015004",2,5000,26,10,2022,1,3500,28000,2
"12132","52","548","21889","015","005","21889015005",2,10000,22,10,2022,1,8000,64000,2
"12133","52","548","21889","015","007","21889015007",2,6500,24,10,2022,1,4550,36400,2
"12134","52","548","21889","015","008","21889015008",2,5500,24,10,2022,1,3850,30800,2
"12135","52","548","21889","015","009","21889015009",2,3500,28,11,2022,2,2100,17220,2
"12136","52","548","21889","015","010","21889015010",2,1750,25,11,2022,2,1120,9184,2
"12137","52","548","21889","015","011","21889015011",2,6500,25,11,2022,2,4160,34112,2
"12138","52","548","21889","015","014","21889015014",2,8500,25,11,2022,2,5440,44608,2
"12139","52","548","21889","015","015","21889015015",2,4800,27,11,2022,2,3070,25174,2
"12140","52","548","21895","013","001","21895013001",1,4000,NA,NA,NA,NA,2880,18144,2
"12141","52","548","21895","013","002","21895013002",1,9000,NA,NA,NA,NA,6480,40824,2
"12142","52","548","21895","013","003","21895013003",1,2000,NA,NA,NA,NA,1436,9046,2
"12143","52","548","21895","013","006","21895013006",1,21000,NA,NA,NA,NA,15141,105987,2
"12144","52","548","21895","013","008","21895013008",1,5500,NA,NA,NA,NA,3949,24878,2
"12145","52","548","21895","013","009","21895013009",1,800,NA,NA,NA,NA,572,3608,2
"12146","52","548","21895","013","010","21895013010",1,1500,NA,NA,NA,NA,1050,6615,2
"12147","52","548","21895","013","013","21895013013",1,2700,NA,NA,NA,NA,1938,12213,2
"12148","52","548","21895","013","014","21895013014",1,2000,NA,NA,NA,NA,1428,8996,2
"12149","52","548","21898","018","015","21898018015",2,2000,5,12,2021,2,1400,11200,2
"12150","52","548","21898","018","015","21898018015",3,2000,4,5,2022,2,1300,9100,2
"12151","52","549","21913","009","001","21913009001",2,750,25,12,2022,2,520,3900,2
"12152","52","549","21913","009","001","21913009001",3,750,14,5,2022,2,500,3200,2
"12153","52","549","21913","009","003","21913009003",2,1000,20,12,2022,2,700,5180,2
"12154","52","549","21913","009","003","21913009003",3,1000,15,5,2022,2,660,4290,2
"12155","52","549","21913","009","004","21913009004",2,500,25,12,2022,2,350,2620,2
"12156","52","549","21913","009","004","21913009004",3,500,12,5,2022,2,320,2050,2
"12157","52","549","21913","009","005","21913009005",2,500,30,11,2022,1,360,2700,2
"12158","52","549","21913","009","005","21913009005",3,500,15,5,2022,2,330,2080,2
"12159","52","549","21913","009","006","21913009006",2,1000,7,11,2022,1,720,5256,2
"12160","52","549","21913","009","006","21913009006",3,1000,22,5,2022,2,680,4284,2
"12161","52","549","21913","009","008","21913009008",2,500,30,12,2022,2,360,2600,2
"12162","52","549","21913","009","008","21913009008",3,500,22,5,2022,2,320,2050,2
"12163","52","549","21913","009","009","21913009009",2,1000,28,12,2022,2,720,5256,2
"12164","52","549","21913","009","009","21913009009",3,1000,18,5,2022,2,680,4352,2
"12165","52","549","21913","009","010","21913009010",2,1500,30,12,2022,2,1070,7800,2
"12166","52","549","21913","009","010","21913009010",3,1500,19,5,2022,2,900,5760,2
"12167","52","549","21913","009","011","21913009011",2,1000,30,5,2022,2,720,5328,2
"12168","52","549","21913","009","011","21913009011",3,1000,13,5,2022,2,680,4352,2
"12169","52","549","21913","009","012","21913009012",2,500,27,12,2022,2,380,2774,2
"12170","52","549","21913","009","012","21913009012",3,500,18,5,2022,2,350,2135,2
"12171","52","549","21913","009","013","21913009013",2,5000,30,12,2022,2,3600,26640,2
"12172","52","549","21913","009","013","21913009013",3,5000,19,5,2022,2,3400,21420,2
"12173","52","549","21913","009","015","21913009015",2,1000,29,12,2022,2,730,5240,2
"12174","52","549","21913","009","015","21913009015",3,1000,16,5,2022,2,670,4154,2
"12175","52","549","21916","021","001","21916021001",2,1500,5,12,2022,2,1140,9120,2
"12176","52","549","21916","021","001","21916021001",3,1500,10,5,2022,2,900,7200,2
"12177","52","549","21916","021","005","21916021005",2,1000,5,12,2022,2,760,6080,2
"12178","52","549","21916","021","005","21916021005",3,1000,10,5,2022,2,600,4800,2
"12179","52","549","21916","021","006","21916021006",2,3000,10,12,2022,2,2200,15000,2
"12180","52","549","21916","021","006","21916021006",3,3000,5,5,2022,2,2000,13000,2
"12181","52","549","21916","021","009","21916021009",2,1500,10,12,2022,2,1100,7500,2
"12182","52","549","21916","021","009","21916021009",3,1500,5,5,2022,2,1000,6600,2
"12183","52","549","21916","021","010","21916021010",2,1000,10,12,2022,2,720,5000,2
"12184","52","549","21916","021","010","21916021010",3,1000,5,5,2022,2,640,4200,2
"12185","52","549","21916","021","011","21916021011",2,1500,11,12,2022,1,875,6562,2
"12186","52","549","21916","021","011","21916021011",3,1250,10,5,2022,1,800,5600,2
"12187","52","549","21916","021","013","21916021013",2,2500,13,12,2022,1,1750,13125,2
"12188","52","549","21916","021","013","21916021013",3,2500,10,5,2022,1,1600,11200,2
"12189","52","549","21916","021","014","21916021014",2,500,13,12,2022,2,350,2800,2
"12190","52","549","21916","021","014","21916021014",3,500,14,5,2022,2,320,2560,2
"12191","52","549","21919","004","004","21919004004",2,10000,5,12,2022,2,7600,60800,2
"12192","52","549","21919","004","004","21919004004",3,10000,10,5,2022,2,6000,56000,2
"12193","52","549","21919","004","009","21919004009",2,10000,10,12,2022,2,7400,50000,2
"12194","52","549","21919","004","009","21919004009",3,10000,5,5,2022,2,7000,43000,2
"12195","52","549","21919","004","010","21919004010",2,3500,10,12,2022,2,2500,16000,2
"12196","52","549","21919","004","010","21919004010",3,3500,5,5,2022,2,2300,15000,2
"12197","52","549","21919","004","011","21919004011",2,3000,12,12,2022,2,2100,15750,2
"12198","52","549","21919","004","013","21919004013",2,3000,12,11,2022,2,2280,17100,2
"12199","52","549","21919","004","013","21919004013",3,3000,15,5,2022,2,1800,14400,2
"12200","52","549","21919","004","014","21919004014",2,2000,10,12,2022,2,1360,10880,2
"12201","52","549","21919","004","014","21919004014",3,2000,12,5,2022,2,1200,9000,2
"12202","52","549","21925","012","001","21925012001",2,5250,5,12,2022,2,3675,29400,2
"12203","52","549","21925","012","001","21925012001",3,5250,10,5,2022,2,3150,22050,2
"12204","52","549","21925","012","002","21925012002",2,1000,6,12,2022,2,700,5600,2
"12205","52","549","21925","012","002","21925012002",3,1000,8,5,2023,2,560,3920,2
"12206","52","549","21925","012","004","21925012004",2,1000,7,12,2022,2,680,5440,2
"12207","52","549","21925","012","004","21925012004",3,1000,9,5,2022,2,580,4002,2
"12208","52","549","21925","012","006","21925012006",2,1000,5,12,2022,2,700,5600,2
"12209","52","549","21925","012","006","21925012006",3,1000,10,5,2022,2,620,4340,2
"12210","52","549","21925","012","007","21925012007",2,2750,5,12,2022,2,1870,14960,2
"12211","52","549","21925","012","007","21925012007",3,2750,10,5,2022,2,1650,11385,2
"12212","52","549","21925","012","008","21925012008",1,1000,NA,NA,NA,NA,610,4575,2
"12213","52","549","21925","012","009","21925012009",2,3000,20,12,2022,2,1980,15444,2
"12214","52","549","21925","012","009","21925012009",3,3000,12,5,2022,2,1800,12240,2
"12215","52","549","21925","012","010","21925012010",2,2000,19,12,2022,2,1460,9780,2
"12216","52","549","21925","012","010","21925012010",3,2000,14,5,2022,2,1450,9700,2
"12217","52","549","21925","012","012","21925012012",2,2000,22,12,2022,2,1456,11648,2
"12218","52","549","21925","012","012","21925012012",3,2000,14,5,2022,2,1200,7920,2
"12219","52","549","21925","012","013","21925012013",2,2000,20,12,2022,2,1360,10880,2
"12220","52","549","21925","012","013","21925012013",3,2000,13,5,2022,2,1160,7772,2
"12221","52","549","21925","012","014","21925012014",2,3000,20,12,2022,2,2175,14500,2
"12222","52","549","21925","012","014","21925012014",3,3000,12,5,2022,2,2160,14472,2
"12223","52","549","21931","021","001","21931021001",2,2750,10,11,2022,1,1950,13650,2
"12224","52","549","21931","021","001","21931021001",3,2750,9,5,2022,1,1700,11900,2
"12225","52","549","21931","021","002","21931021002",2,1900,8,11,2022,1,1400,9800,2
"12226","52","549","21931","021","002","21931021002",3,1900,5,4,2022,1,1200,8400,2
"12227","52","549","21931","021","003","21931021003",2,2000,8,11,2022,1,1400,9800,2
"12228","52","549","21931","021","003","21931021003",3,2000,6,4,2022,1,1250,8750,2
"12229","52","549","21931","021","005","21931021005",2,2200,7,11,2022,1,1650,11550,2
"12230","52","549","21931","021","005","21931021005",3,2200,10,4,2022,1,1400,9800,2
"12231","52","549","21931","021","007","21931021007",2,1600,9,11,2022,1,1100,7700,2
"12232","52","549","21931","021","007","21931021007",3,1600,6,4,2022,1,1000,7000,2
"12233","52","549","21931","021","009","21931021009",2,1000,8,11,2022,1,720,5040,2
"12234","52","549","21931","021","009","21931021009",3,1000,5,4,2022,1,680,4760,2
"12235","52","549","21931","021","010","21931021010",2,5500,8,11,2022,1,3850,26950,2
"12236","52","549","21931","021","010","21931021010",3,5500,5,4,2022,1,3500,24500,2
"12237","52","549","21931","021","011","21931021011",2,2000,8,11,2022,1,1400,8400,2
"12238","52","549","21931","021","011","21931021011",3,2000,4,4,2022,1,1300,8100,2
"12239","52","549","21931","021","012","21931021012",2,2500,8,11,2022,1,1750,12250,2
"12240","52","549","21931","021","012","21931021012",3,2500,5,4,2022,1,1600,11200,2
"12241","52","549","21931","021","014","21931021014",2,1500,8,11,2022,1,1050,7350,2
"12242","52","549","21931","021","014","21931021014",3,1500,4,4,2022,1,950,6650,2
"12243","52","549","21931","021","015","21931021015",2,2200,8,11,2022,1,1550,10850,2
"12244","52","549","21931","021","015","21931021015",3,2200,4,4,2022,1,1450,10150,2
"12245","52","549","21937","009","001","21937009001",2,500,5,12,2022,2,360,2700,2
"12246","52","549","21937","009","001","21937009001",3,500,8,5,2022,2,320,2170,2
"12247","52","549","21937","009","002","21937009002",2,400,5,11,2022,1,312,2250,2
"12248","52","549","21937","009","002","21937009002",3,400,10,3,2022,1,270,1840,2
"12249","52","549","21937","009","004","21937009004",2,2500,5,12,2022,2,1800,12960,2
"12250","52","549","21937","009","004","21937009004",3,2500,8,5,2022,2,1600,10900,2
"12251","52","549","21937","009","005","21937009005",2,3500,5,12,2022,2,2700,19440,2
"12252","52","549","21937","009","005","21937009005",3,3500,8,5,2022,2,2370,16200,2
"12253","52","549","21937","009","006","21937009006",2,1500,5,12,2022,2,1130,9266,2
"12254","52","549","21937","009","006","21937009006",3,1500,7,5,2022,2,990,7128,2
"12255","52","549","21937","009","008","21937009008",2,300,5,12,2022,2,220,1580,2
"12256","52","549","21937","009","008","21937009008",3,300,5,5,2022,2,195,1400,2
"12257","52","549","21937","009","009","21937009009",2,7500,5,12,2022,2,5620,40464,2
"12258","52","549","21937","009","009","21937009009",3,7500,8,5,2022,2,4950,35640,2
"12259","52","549","21937","009","011","21937009011",2,1500,5,12,2022,2,1100,7920,2
"12260","52","549","21937","009","011","21937009011",3,1500,8,5,2022,2,970,6600,2
"12261","52","549","21937","009","013","21937009013",2,1500,5,12,2022,2,1100,7920,2
"12262","52","549","21937","009","013","21937009013",3,1500,8,6,2022,2,970,6590,2
"12263","52","549","21937","009","014","21937009014",2,2100,5,12,2022,2,1550,11160,2
"12264","52","549","21937","009","014","21937009014",3,2100,8,5,2022,2,1365,9282,2
"12265","52","549","21937","009","015","21937009015",2,1500,5,12,2022,2,1120,8100,2
"12266","52","549","21937","009","015","21937009015",3,1500,8,5,2022,2,980,6664,2
"12267","52","549","21940","002","002","21940002002",2,1000,14,11,2022,1,800,6000,2
"12268","52","549","21940","002","002","21940002002",3,3000,8,4,2022,1,2000,13000,2
"12269","52","549","21940","002","003","21940002003",2,6000,12,11,2022,1,4200,37800,2
"12270","52","549","21940","002","003","21940002003",3,6000,6,4,2022,1,3850,24960,2
"12271","52","549","21940","002","004","21940002004",2,2250,15,11,2022,1,1600,12800,2
"12272","52","549","21940","002","004","21940002004",3,2250,9,4,2022,1,1400,11200,2
"12273","52","549","21940","002","005","21940002005",2,2500,15,11,2022,1,1750,15750,2
"12274","52","549","21940","002","005","21940002005",3,2500,10,4,2022,1,1600,11200,2
"12275","52","549","21940","002","007","21940002007",2,3500,16,11,2022,1,2450,22050,2
"12276","52","549","21940","002","007","21940002007",3,3500,7,4,2022,1,2240,14560,2
"12277","52","549","21940","002","008","21940002008",2,2000,15,11,2022,1,1600,12000,2
"12278","52","549","21940","002","008","21940002008",3,2000,8,4,2022,1,1400,9800,2
"12279","52","549","21940","002","009","21940002009",2,3000,15,11,2022,1,2100,18900,2
"12280","52","549","21940","002","009","21940002009",3,3000,5,4,2022,1,2000,13000,2
"12281","52","549","21940","002","010","21940002010",2,2250,15,11,2022,1,1600,14400,2
"12282","52","549","21940","002","010","21940002010",3,2250,8,4,2022,1,1400,9800,2
"12283","52","549","21940","002","011","21940002011",2,5000,16,11,2022,1,3500,31500,2
"12284","52","549","21940","002","011","21940002011",3,5000,11,4,2022,1,3200,22400,2
"12285","52","549","21940","002","012","21940002012",2,6000,16,11,2022,1,4200,37800,2
"12286","52","549","21940","002","012","21940002012",3,6000,5,4,2022,1,3840,24960,2
"12287","52","549","21940","002","013","21940002013",2,3000,15,11,2022,1,2100,18900,2
"12288","52","549","21940","002","013","21940002013",3,3000,6,4,2022,1,1920,12480,2
"12289","52","549","21940","002","014","21940002014",2,3000,15,11,2022,1,2100,18900,2
"12290","52","549","21940","002","014","21940002014",3,3000,10,4,2022,1,2000,13000,2
"12291","52","549","21940","002","015","21940002015",2,2000,17,11,2022,1,1400,12600,2
"12292","52","549","21940","002","015","21940002015",3,2000,6,4,2022,1,1300,8450,2
"12293","52","549","21943","031","001","21943031001",2,3500,5,12,2022,2,2100,16800,2
"12294","52","549","21943","031","001","21943031001",3,3500,6,5,2022,2,1960,11700,2
"12295","52","549","21943","031","002","21943031002",2,1000,6,12,2022,2,600,4800,2
"12296","52","549","21943","031","002","21943031002",3,1000,8,5,2022,2,600,3700,2
"12297","52","549","21943","031","003","21943031003",2,1500,6,12,2022,2,960,7200,2
"12298","52","549","21943","031","003","21943031003",3,1500,7,5,2022,2,900,5600,2
"12299","52","549","21943","031","005","21943031005",2,1000,8,12,2022,2,700,5600,2
"12300","52","549","21943","031","005","21943031005",3,1000,10,5,2022,2,680,4200,2
"12301","52","549","21943","031","006","21943031006",2,500,7,12,2022,2,300,2400,2
"12302","52","549","21943","031","006","21943031006",3,500,8,5,2022,2,290,1800,2
"12303","52","549","21943","031","007","21943031007",2,1000,3,12,2022,2,600,4800,2
"12304","52","549","21943","031","007","21943031007",3,1000,6,5,2022,2,600,3600,2
"12305","52","549","21943","031","008","21943031008",2,1500,8,12,2022,2,1100,8800,2
"12306","52","549","21943","031","008","21943031008",3,1500,5,5,2022,2,1000,6200,2
"12307","52","549","21943","031","009","21943031009",2,2000,6,12,2022,2,1400,11200,2
"12308","52","549","21943","031","009","21943031009",3,2000,6,5,2022,2,1200,8160,2
"12309","52","549","21943","031","010","21943031010",2,1500,12,12,2022,2,1150,9200,2
"12310","52","549","21943","031","010","21943031010",3,1500,4,5,2022,2,1050,6620,2
"12311","52","549","21943","031","014","21943031014",2,500,10,12,2022,2,350,2800,2
"12312","52","549","21943","031","014","21943031014",3,500,6,5,2022,2,310,2000,2
"12313","52","549","21943","031","015","21943031015",2,2500,10,12,2022,2,1700,13600,2
"12314","52","549","21943","031","015","21943031015",3,2500,6,5,2022,2,1550,10000,2
"12315","52","550","21958","023","007","21958023007",2,750,4,12,2022,2,525,3937,2
"12316","52","550","21958","023","007","21958023007",3,750,22,5,2022,2,480,2796,2
"12317","52","550","21958","023","011","21958023011",2,1500,4,12,2022,2,1080,8100,2
"12318","52","550","21958","023","011","21958023011",3,1500,21,5,2022,2,930,5766,2
"12319","52","550","21958","023","012","21958023012",2,3000,4,12,2022,2,2280,17100,2
