"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_rice_hh"
"82","Tien Giang","820","Cai Lay","28501","Hiep Duc",0
"82","Tien Giang","820","Cai Lay","28504","Long Trung",5
"82","Tien Giang","820","Cai Lay","28507","Hoi Xuan",0
"82","Tien Giang","820","Cai Lay","28510","Tan Phong",1
"82","Tien Giang","820","Cai Lay","28513","Tam Binh",1
"82","Tien Giang","820","Cai Lay","28516","Ngu Hiep",0
"82","Tien Giang","821","Chau Thanh","28519","Tan Hiep",0
"82","Tien Giang","821","Chau Thanh","28522","Tan Hoi Dong",937
"82","Tien Giang","821","Chau Thanh","28525","Tan Huong",506
"82","Tien Giang","821","Chau Thanh","28528","Tan Ly Dong",785
"82","Tien Giang","821","Chau Thanh","28531","Tan Ly Tay",210
"82","Tien Giang","821","Chau Thanh","28534","Than Cuu Nghia",219
"82","Tien Giang","821","Chau Thanh","28537","Tam Hiep",433
"82","Tien Giang","821","Chau Thanh","28540","Diem Hy",1386
"82","Tien Giang","821","Chau Thanh","28543","Nhi Binh",1477
"82","Tien Giang","821","Chau Thanh","28546","Duong Diem",146
"82","Tien Giang","821","Chau Thanh","28549","Dong Hoa",12
"82","Tien Giang","821","Chau Thanh","28552","Long Dinh",1081
"82","Tien Giang","821","Chau Thanh","28555","Huu Dao",1
"82","Tien Giang","821","Chau Thanh","28558","Long An",9
"82","Tien Giang","821","Chau Thanh","28561","Long Hung",2
"82","Tien Giang","821","Chau Thanh","28564","Binh Trung",4
"82","Tien Giang","821","Chau Thanh","28570","Thanh Phu",4
"82","Tien Giang","821","Chau Thanh","28573","Ban Long",7
"82","Tien Giang","821","Chau Thanh","28576","Vinh Kim",0
"82","Tien Giang","821","Chau Thanh","28579","Binh Duc",3
"82","Tien Giang","821","Chau Thanh","28582","Song Thuan",0
"82","Tien Giang","821","Chau Thanh","28585","Kim Son",0
"82","Tien Giang","821","Chau Thanh","28588","Phu Phong",0
"82","Tien Giang","822","Cho Gao","28594","Cho Gao",28
"82","Tien Giang","822","Cho Gao","28597","Trung Hoa",232
"82","Tien Giang","822","Cho Gao","28600","Hoa Tinh",23
"82","Tien Giang","822","Cho Gao","28603","My Tinh An",40
"82","Tien Giang","822","Cho Gao","28606","Tan Binh Thanh",169
"82","Tien Giang","822","Cho Gao","28609","Phu Kiet",20
"82","Tien Giang","822","Cho Gao","28612","Luong Hoa Lac",28
"82","Tien Giang","822","Cho Gao","28615","Thanh Binh",648
"82","Tien Giang","822","Cho Gao","28618","Quon Long",0
"82","Tien Giang","822","Cho Gao","28621","Binh Phuc Nhut",1190
"82","Tien Giang","822","Cho Gao","28624","Dang Hung Phuoc",362
"82","Tien Giang","822","Cho Gao","28627","Tan Thuan Binh",42
"82","Tien Giang","822","Cho Gao","28630","Song Binh",442
"82","Tien Giang","822","Cho Gao","28633","Binh Phan",444
"82","Tien Giang","822","Cho Gao","28636","Long Binh Dien",658
"82","Tien Giang","822","Cho Gao","28639","An Thanh Thuy",920
"82","Tien Giang","822","Cho Gao","28642","Xuan Dong",0
"82","Tien Giang","822","Cho Gao","28645","Hoa Dinh",22
"82","Tien Giang","822","Cho Gao","28648","Binh Ninh",374
"82","Tien Giang","823","Go Cong Tay","28651","Vinh Binh",849
"82","Tien Giang","823","Go Cong Tay","28654","Dong Son",915
"82","Tien Giang","823","Go Cong Tay","28657","Binh Phu",1489
"82","Tien Giang","823","Go Cong Tay","28660","Dong Thanh",1888
"82","Tien Giang","823","Go Cong Tay","28663","Thanh Cong",863
"82","Tien Giang","823","Go Cong Tay","28666","Binh Nhi",1774
"82","Tien Giang","823","Go Cong Tay","28669","Yen Luong",1078
"82","Tien Giang","823","Go Cong Tay","28672","Thanh Tri",1572
"82","Tien Giang","823","Go Cong Tay","28675","Thanh Nhut",1821
"82","Tien Giang","823","Go Cong Tay","28678","Long Vinh",1437
"82","Tien Giang","823","Go Cong Tay","28681","Binh Tan",1548
"82","Tien Giang","823","Go Cong Tay","28684","Vinh Huu",1372
"82","Tien Giang","823","Go Cong Tay","28687","Long Binh",2094
"82","Tien Giang","824","Go Cong Dong","28702","Tan Hoa",507
"82","Tien Giang","824","Go Cong Dong","28705","Tang Hoa",1521
"82","Tien Giang","824","Go Cong Dong","28711","Tan Phuoc",1702
"82","Tien Giang","824","Go Cong Dong","28714","Gia Thuan",864
"82","Tien Giang","824","Go Cong Dong","28720","Vam Lang",134
"82","Tien Giang","824","Go Cong Dong","28723","Tan Tay",1576
"82","Tien Giang","824","Go Cong Dong","28726","Kieng Phuoc",1431
"82","Tien Giang","824","Go Cong Dong","28732","Tan Dong",1238
"82","Tien Giang","824","Go Cong Dong","28735","Binh An",1393
"82","Tien Giang","824","Go Cong Dong","28738","Tan Dien",1063
"82","Tien Giang","824","Go Cong Dong","28741","Binh Nghi",1411
"82","Tien Giang","824","Go Cong Dong","28744","Phuoc Trung",1433
"82","Tien Giang","824","Go Cong Dong","28747","Tan Thanh",1481
"82","Tien Giang","825","Tan Phu Dong","28690","Tan Thoi",3
"82","Tien Giang","825","Tan Phu Dong","28693","Tan Phu",6
"82","Tien Giang","825","Tan Phu Dong","28696","Phu Thanh",376
"82","Tien Giang","825","Tan Phu Dong","28699","Tan Thanh",1
"82","Tien Giang","825","Tan Phu Dong","28750","Phu Dong",335
"82","Tien Giang","825","Tan Phu Dong","28753","Phu Tan",185
"83","Ben Tre","829","Ben Tre","28756","Phu Khuong",9
"83","Ben Tre","829","Ben Tre","28757","Phu Tan",20
"83","Ben Tre","829","Ben Tre","28759","8",2
"83","Ben Tre","829","Ben Tre","28762","6",0
"83","Ben Tre","829","Ben Tre","28765","4",1
"83","Ben Tre","829","Ben Tre","28768","5",0
"83","Ben Tre","829","Ben Tre","28774","3",0
"83","Ben Tre","829","Ben Tre","28780","7",0
"83","Ben Tre","829","Ben Tre","28783","Son Dong",34
"83","Ben Tre","829","Ben Tre","28786","Phu Hung",195
"83","Ben Tre","829","Ben Tre","28789","Binh Phu",0
"83","Ben Tre","829","Ben Tre","28792","My Thanh An",1
"83","Ben Tre","829","Ben Tre","28795","Nhon Thanh",0
"83","Ben Tre","829","Ben Tre","28798","Phu Nhuan",1
"83","Ben Tre","829","Ben Tre","28867","My Thanh",0
"83","Ben Tre","831","Chau Thanh","28801","Chau Thanh",6
"83","Ben Tre","831","Chau Thanh","28804","Tan Thach",1
"83","Ben Tre","831","Chau Thanh","28807","Quoi Son",36
"83","Ben Tre","831","Chau Thanh","28810","An Khanh",29
"83","Ben Tre","831","Chau Thanh","28813","Giao Long",25
"83","Ben Tre","831","Chau Thanh","28816","Giao Hoa",11
"83","Ben Tre","831","Chau Thanh","28819","Phu Tuc",0
"83","Ben Tre","831","Chau Thanh","28822","Phu Duc",0
"83","Ben Tre","831","Chau Thanh","28825","Phu An Hoa",14
"83","Ben Tre","831","Chau Thanh","28828","An Phuoc",8
"83","Ben Tre","831","Chau Thanh","28831","Tam Phuoc",39
"83","Ben Tre","831","Chau Thanh","28834","Thanh Trieu",1
"83","Ben Tre","831","Chau Thanh","28837","Tuong Da",11
"83","Ben Tre","831","Chau Thanh","28840","Tan Phu",1
"83","Ben Tre","831","Chau Thanh","28843","Quoi Thanh",0
"83","Ben Tre","831","Chau Thanh","28846","Phuoc Thanh",3
"83","Ben Tre","831","Chau Thanh","28849","An Hoa",47
"83","Ben Tre","831","Chau Thanh","28852","Tien Long",0
"83","Ben Tre","831","Chau Thanh","28855","An Hiep",9
"83","Ben Tre","831","Chau Thanh","28858","Huu Dinh",98
"83","Ben Tre","831","Chau Thanh","28861","Tien Thuy",0
"83","Ben Tre","831","Chau Thanh","28864","Son Hoa",75
"83","Ben Tre","832","Cho Lach","28870","Cho Lach",1
"83","Ben Tre","832","Cho Lach","28873","Phu Phung",1
"83","Ben Tre","832","Cho Lach","28876","Son Dinh",0
"83","Ben Tre","832","Cho Lach","28879","Vinh Binh",3
"83","Ben Tre","832","Cho Lach","28882","Hoa Nghia",2
"83","Ben Tre","832","Cho Lach","28885","Long Thoi",2
"83","Ben Tre","832","Cho Lach","28888","Phu Son",0
"83","Ben Tre","832","Cho Lach","28891","Tan Thieng",1
"83","Ben Tre","832","Cho Lach","28894","Vinh Thanh",0
"83","Ben Tre","832","Cho Lach","28897","Vinh Hoa",1
"83","Ben Tre","832","Cho Lach","28900","Hung Khanh Trung B",1
"83","Ben Tre","833","Mo Cay Nam","28903","Mo Cay",3
"83","Ben Tre","833","Mo Cay Nam","28930","Dinh Thuy",1
"83","Ben Tre","833","Mo Cay Nam","28939","Da Phuoc Hoi",26
"83","Ben Tre","833","Mo Cay Nam","28940","Tan Hoi",0
"83","Ben Tre","833","Mo Cay Nam","28942","Phuoc Hiep",1
"83","Ben Tre","833","Mo Cay Nam","28945","Binh Khanh Dong",0
"83","Ben Tre","833","Mo Cay Nam","28951","An Thanh",10
"83","Ben Tre","833","Mo Cay Nam","28954","Binh Khanh Tay",1
"83","Ben Tre","833","Mo Cay Nam","28957","An Dinh",1
"83","Ben Tre","833","Mo Cay Nam","28960","Thanh Thoi B",1
"83","Ben Tre","833","Mo Cay Nam","28963","Tan Trung",3
"83","Ben Tre","833","Mo Cay Nam","28966","An Thoi",0
"83","Ben Tre","833","Mo Cay Nam","28969","Thanh Thoi A",1
"83","Ben Tre","833","Mo Cay Nam","28972","Minh Duc",1
"83","Ben Tre","833","Mo Cay Nam","28975","Ngai Dang",0
"83","Ben Tre","833","Mo Cay Nam","28978","Cam Son",1
"83","Ben Tre","833","Mo Cay Nam","28981","Huong My",32
"83","Ben Tre","834","Giong Trom","28984","Giong Trom",39
"83","Ben Tre","834","Giong Trom","28987","Phong Nam",236
"83","Ben Tre","834","Giong Trom","28990","Phong My",355
"83","Ben Tre","834","Giong Trom","28993","My Thanh",12
"83","Ben Tre","834","Giong Trom","28996","Chau Hoa",93
"83","Ben Tre","834","Giong Trom","28999","Luong Hoa",88
"83","Ben Tre","834","Giong Trom","29002","Luong Quoi",61
"83","Ben Tre","834","Giong Trom","29005","Luong Phu",1
"83","Ben Tre","834","Giong Trom","29008","Chau Binh",448
"83","Ben Tre","834","Giong Trom","29011","Thuan Dien",0
"83","Ben Tre","834","Giong Trom","29014","Son Phu",0
"83","Ben Tre","834","Giong Trom","29017","Binh Hoa",13
"83","Ben Tre","834","Giong Trom","29020","Phuoc Long",2
"83","Ben Tre","834","Giong Trom","29023","Hung Phong",3
"83","Ben Tre","834","Giong Trom","29026","Long My",0
"83","Ben Tre","834","Giong Trom","29029","Tan Hao",6
"83","Ben Tre","834","Giong Trom","29032","Binh Thanh",1138
"83","Ben Tre","834","Giong Trom","29035","Tan Thanh",1348
"83","Ben Tre","834","Giong Trom","29038","Tan Loi Thanh",3
"83","Ben Tre","834","Giong Trom","29041","Thanh Phu Dong",3
"83","Ben Tre","834","Giong Trom","29044","Hung Nhuong",535
"83","Ben Tre","834","Giong Trom","29047","Hung Le",26
"83","Ben Tre","835","Binh Dai","29050","Binh Dai",118
"83","Ben Tre","835","Binh Dai","29053","Tam Hiep",1
"83","Ben Tre","835","Binh Dai","29056","Long Dinh",98
"83","Ben Tre","835","Binh Dai","29059","Long Hoa",164
"83","Ben Tre","835","Binh Dai","29062","Phu Thuan",133
"83","Ben Tre","835","Binh Dai","29065","Vang Quoi Tay",41
"83","Ben Tre","835","Binh Dai","29068","Vang Quoi Dong",1
"83","Ben Tre","835","Binh Dai","29071","Chau Hung",272
"83","Ben Tre","835","Binh Dai","29074","Phu Vang",4
"83","Ben Tre","835","Binh Dai","29077","Loc Thuan",3
"83","Ben Tre","835","Binh Dai","29080","Dinh Trung",115
"83","Ben Tre","835","Binh Dai","29083","Thoi Lai",74
"83","Ben Tre","835","Binh Dai","29086","Binh Thoi",184
"83","Ben Tre","835","Binh Dai","29089","Phu Long",42
"83","Ben Tre","835","Binh Dai","29092","Binh Thang",87
"83","Ben Tre","835","Binh Dai","29095","Thanh Tri",552
"83","Ben Tre","835","Binh Dai","29098","Dai Hoa Loc",317
"83","Ben Tre","835","Binh Dai","29101","Thua Duc",4
"83","Ben Tre","835","Binh Dai","29104","Thanh Phuoc",581
"83","Ben Tre","835","Binh Dai","29107","Thoi Thuan",0
"83","Ben Tre","836","Ba Tri","29110","Ba Tri",261
"83","Ben Tre","836","Ba Tri","29113","Tan My",357
"83","Ben Tre","836","Ba Tri","29116","My Hoa",1321
"83","Ben Tre","836","Ba Tri","29119","Tan Xuan",1558
"83","Ben Tre","836","Ba Tri","29122","My Chanh",1143
"83","Ben Tre","836","Ba Tri","29125","Bao Thanh",436
"83","Ben Tre","836","Ba Tri","29128","An Phu Trung",1231
"83","Ben Tre","836","Ba Tri","29131","My Thanh",1050
"83","Ben Tre","836","Ba Tri","29134","My Nhon",1146
"83","Ben Tre","836","Ba Tri","29137","Phuoc Tuy",573
"83","Ben Tre","836","Ba Tri","29140","Phu Ngai",860
"83","Ben Tre","836","Ba Tri","29143","An Ngai Trung",1441
"83","Ben Tre","836","Ba Tri","29146","Phu Le",1125
"83","Ben Tre","836","Ba Tri","29149","An Binh Tay",1438
"83","Ben Tre","836","Ba Tri","29152","Bao Thuan",451
"83","Ben Tre","836","Ba Tri","29155","Tan Hung",53
"83","Ben Tre","836","Ba Tri","29158","An Ngai Tay",878
"83","Ben Tre","836","Ba Tri","29161","An Hiep",1221
"83","Ben Tre","836","Ba Tri","29164","Vinh Hoa",736
"83","Ben Tre","836","Ba Tri","29167","Tan Thuy",334
"83","Ben Tre","836","Ba Tri","29170","Vinh An",510
"83","Ben Tre","836","Ba Tri","29173","An Duc",475
"83","Ben Tre","836","Ba Tri","29176","An Hoa Tay",818
"83","Ben Tre","836","Ba Tri","29179","An Thuy",8
"83","Ben Tre","837","Thanh Phu","29182","Thanh Phu",646
"83","Ben Tre","837","Thanh Phu","29185","Phu Khanh",184
"83","Ben Tre","837","Thanh Phu","29188","Dai Dien",233
"83","Ben Tre","837","Thanh Phu","29191","Quoi Dien",380
"83","Ben Tre","837","Thanh Phu","29194","Tan Phong",283
"83","Ben Tre","837","Thanh Phu","29197","My Hung",863
"83","Ben Tre","837","Thanh Phu","29200","An Thanh",566
"83","Ben Tre","837","Thanh Phu","29203","Thoi Thanh",32
"83","Ben Tre","837","Thanh Phu","29206","Hoa Loi",790
"83","Ben Tre","837","Thanh Phu","29209","An Dien",991
"83","Ben Tre","837","Thanh Phu","29212","Binh Thanh",904
"83","Ben Tre","837","Thanh Phu","29215","An Thuan",1132
"83","Ben Tre","837","Thanh Phu","29218","An Quy",1235
"83","Ben Tre","837","Thanh Phu","29221","Thanh Hai",39
"83","Ben Tre","837","Thanh Phu","29224","An Nhon",921
"83","Ben Tre","837","Thanh Phu","29227","Giao Thanh",635
"83","Ben Tre","837","Thanh Phu","29230","Thanh Phong",273
"83","Ben Tre","837","Thanh Phu","29233","My An",1585
"83","Ben Tre","838","Mo Cay Bac","28889","Phu My",1
"83","Ben Tre","838","Mo Cay Bac","28901","Hung Khanh Trung A",1
"83","Ben Tre","838","Mo Cay Bac","28906","Thanh Tan",0
"83","Ben Tre","838","Mo Cay Bac","28909","Thanh Ngai",0
"83","Ben Tre","838","Mo Cay Bac","28912","Tan Phu Tay",6
"83","Ben Tre","838","Mo Cay Bac","28915","Phuoc My Trung",3
"83","Ben Tre","838","Mo Cay Bac","28918","Tan Thanh Binh",11
"83","Ben Tre","838","Mo Cay Bac","28921","Thanh An",0
"83","Ben Tre","838","Mo Cay Bac","28924","Hoa Loc",0
"83","Ben Tre","838","Mo Cay Bac","28927","Tan Thanh Tay",6
"83","Ben Tre","838","Mo Cay Bac","28933","Tan Binh",0
"83","Ben Tre","838","Mo Cay Bac","28936","Nhuan Phu Tan",6
"83","Ben Tre","838","Mo Cay Bac","28948","Khanh Thanh Tan",2
"84","Tra Vinh","842","Tra Vinh","29236","4",0
"84","Tra Vinh","842","Tra Vinh","29239","1",21
"84","Tra Vinh","842","Tra Vinh","29245","2",0
"84","Tra Vinh","842","Tra Vinh","29248","5",51
"84","Tra Vinh","842","Tra Vinh","29251","6",23
"84","Tra Vinh","842","Tra Vinh","29254","7",132
"84","Tra Vinh","842","Tra Vinh","29257","8",286
"84","Tra Vinh","842","Tra Vinh","29260","9",620
"84","Tra Vinh","842","Tra Vinh","29263","Long Duc",929
"84","Tra Vinh","844","Cang Long","29266","Cang Long",493
"84","Tra Vinh","844","Cang Long","29269","My Cam",1348
"84","Tra Vinh","844","Cang Long","29272","An Truong A",1454
"84","Tra Vinh","844","Cang Long","29275","An Truong",2398
"84","Tra Vinh","844","Cang Long","29278","Huyen Hoi",2422
"84","Tra Vinh","844","Cang Long","29281","Tan An",1589
"84","Tra Vinh","844","Cang Long","29284","Tan Binh",1961
"84","Tra Vinh","844","Cang Long","29287","Binh Phu",1623
"84","Tra Vinh","844","Cang Long","29290","Phuong Thanh",1378
"84","Tra Vinh","844","Cang Long","29293","Dai Phuc",280
"84","Tra Vinh","844","Cang Long","29296","Dai Phuoc",36
"84","Tra Vinh","844","Cang Long","29299","Nhi Long Phu",239
"84","Tra Vinh","844","Cang Long","29302","Nhi Long",701
"84","Tra Vinh","844","Cang Long","29305","Duc My",173
"84","Tra Vinh","845","Cau Ke","29308","Cau Ke",108
"84","Tra Vinh","845","Cau Ke","29311","Hoa An",1109
"84","Tra Vinh","845","Cau Ke","29314","Chau Dien",1805
"84","Tra Vinh","845","Cau Ke","29317","An Phu Tan",173
"84","Tra Vinh","845","Cau Ke","29320","Hoa Tan",615
"84","Tra Vinh","845","Cau Ke","29323","Ninh Thoi",173
"84","Tra Vinh","845","Cau Ke","29326","Phong Phu",1478
"84","Tra Vinh","845","Cau Ke","29329","Phong Thanh",1620
"84","Tra Vinh","845","Cau Ke","29332","Tam Ngai",360
"84","Tra Vinh","845","Cau Ke","29335","Thong Hoa",1408
"84","Tra Vinh","845","Cau Ke","29338","Thanh Phu",903
"84","Tra Vinh","846","Tieu Can","29341","Tieu Can",225
"84","Tra Vinh","846","Tieu Can","29344","Cau Quan",488
"84","Tra Vinh","846","Tieu Can","29347","Phu Can",1173
"84","Tra Vinh","846","Tieu Can","29350","Hieu Tu",1359
"84","Tra Vinh","846","Tieu Can","29353","Hieu Trung",1401
"84","Tra Vinh","846","Tieu Can","29356","Long Thoi",1144
"84","Tra Vinh","846","Tieu Can","29359","Hung Hoa",1011
"84","Tra Vinh","846","Tieu Can","29362","Tan Hung",1175
"84","Tra Vinh","846","Tieu Can","29365","Tap Ngai",1822
"84","Tra Vinh","846","Tieu Can","29368","Ngai Hung",1077
"84","Tra Vinh","846","Tieu Can","29371","Tan Hoa",559
"84","Tra Vinh","847","Chau Thanh","29374","Chau Thanh",182
"84","Tra Vinh","847","Chau Thanh","29377","Da Loc",1999
"84","Tra Vinh","847","Chau Thanh","29380","My Chanh",1428
"84","Tra Vinh","847","Chau Thanh","29383","Thanh My",1298
"84","Tra Vinh","847","Chau Thanh","29386","Luong Hoa A",1101
"84","Tra Vinh","847","Chau Thanh","29389","Luong Hoa",797
"84","Tra Vinh","847","Chau Thanh","29392","Song Loc",2015
"84","Tra Vinh","847","Chau Thanh","29395","Nguyet Hoa",231
"84","Tra Vinh","847","Chau Thanh","29398","Hoa Thuan",805
"84","Tra Vinh","847","Chau Thanh","29401","Hoa Loi",901
"84","Tra Vinh","847","Chau Thanh","29404","Phuoc Hao",1539
"84","Tra Vinh","847","Chau Thanh","29407","Hung My",1079
"84","Tra Vinh","847","Chau Thanh","29410","Hoa Minh",1757
"84","Tra Vinh","847","Chau Thanh","29413","Long Hoa",1748
"84","Tra Vinh","848","Cau Ngang","29416","Cau Ngang",60
"84","Tra Vinh","848","Cau Ngang","29419","My Long",121
"84","Tra Vinh","848","Cau Ngang","29422","My Long Bac",1432
"84","Tra Vinh","848","Cau Ngang","29425","My Long Nam",237
"84","Tra Vinh","848","Cau Ngang","29428","My Hoa",1144
"84","Tra Vinh","848","Cau Ngang","29431","Vinh Kim",1971
"84","Tra Vinh","848","Cau Ngang","29434","Kim Hoa",1268
"84","Tra Vinh","848","Cau Ngang","29437","Hiep Hoa",1299
"84","Tra Vinh","848","Cau Ngang","29440","Thuan Hoa",892
"84","Tra Vinh","848","Cau Ngang","29443","Long Son",1188
"84","Tra Vinh","848","Cau Ngang","29446","Nhi Truong",1698
"84","Tra Vinh","848","Cau Ngang","29449","Truong Tho",1311
"84","Tra Vinh","848","Cau Ngang","29452","Hiep My Dong",362
"84","Tra Vinh","848","Cau Ngang","29455","Hiep My Tay",254
"84","Tra Vinh","848","Cau Ngang","29458","Thanh Hoa Son",1207
"84","Tra Vinh","849","Tra Cu","29461","Tra Cu",55
"84","Tra Vinh","849","Tra Cu","29462","Dinh An",93
"84","Tra Vinh","849","Tra Cu","29464","Phuoc Hung",1706
"84","Tra Vinh","849","Tra Cu","29467","Tap Son",1257
"84","Tra Vinh","849","Tra Cu","29470","Tan Son",991
"84","Tra Vinh","849","Tra Cu","29473","An Quang Huu",760
"84","Tra Vinh","849","Tra Cu","29476","Luu Nghiep Anh",182
"84","Tra Vinh","849","Tra Cu","29479","Ngai Xuyen",1173
"84","Tra Vinh","849","Tra Cu","29482","Kim Son",191
"84","Tra Vinh","849","Tra Cu","29485","Thanh Son",914
"84","Tra Vinh","849","Tra Cu","29488","Ham Giang",1043
"84","Tra Vinh","849","Tra Cu","29489","Ham Tan",445
"84","Tra Vinh","849","Tra Cu","29491","Dai An",644
"84","Tra Vinh","849","Tra Cu","29494","Dinh An",185
"84","Tra Vinh","849","Tra Cu","29503","Ngoc Bien",1252
"84","Tra Vinh","849","Tra Cu","29506","Long Hiep",901
"84","Tra Vinh","849","Tra Cu","29509","Tan Hiep",1282
"84","Tra Vinh","850","Duyen Hai","29497","Don Xuan",1081
"84","Tra Vinh","850","Duyen Hai","29500","Don Chau",1218
"84","Tra Vinh","850","Duyen Hai","29513","Long Thanh",0
"84","Tra Vinh","850","Duyen Hai","29521","Long Khanh",0
"84","Tra Vinh","850","Duyen Hai","29530","Ngu Lac",1650
"84","Tra Vinh","850","Duyen Hai","29533","Long Vinh",12
"84","Tra Vinh","850","Duyen Hai","29536","Dong Hai",2
"84","Tra Vinh","851","Duyen Hai","29512","1",2
"84","Tra Vinh","851","Duyen Hai","29515","Long Toan",3
"84","Tra Vinh","851","Duyen Hai","29516","2",33
"84","Tra Vinh","851","Duyen Hai","29518","Long Huu",732
"84","Tra Vinh","851","Duyen Hai","29524","Dan Thanh",0
"84","Tra Vinh","851","Duyen Hai","29527","Truong Long Hoa",77
"84","Tra Vinh","851","Duyen Hai","29539","Hiep Thanh",103
"86","Vinh Long","855","Vinh Long","29542","9",78
"86","Vinh Long","855","Vinh Long","29545","5",18
"86","Vinh Long","855","Vinh Long","29548","1",14
"86","Vinh Long","855","Vinh Long","29551","2",50
"86","Vinh Long","855","Vinh Long","29554","4",2
"86","Vinh Long","855","Vinh Long","29557","3",15
"86","Vinh Long","855","Vinh Long","29560","8",89
"86","Vinh Long","855","Vinh Long","29563","Tan Ngai",291
"86","Vinh Long","855","Vinh Long","29566","Tan Hoa",242
"86","Vinh Long","855","Vinh Long","29569","Tan Hoi",14
"86","Vinh Long","855","Vinh Long","29572","Truong An",202
"86","Vinh Long","857","Long Ho","29575","Long Ho",167
"86","Vinh Long","857","Long Ho","29578","Dong Phu",2
"86","Vinh Long","857","Long Ho","29581","Binh Hoa Phuoc",6
"86","Vinh Long","857","Long Ho","29584","Hoa Ninh",13
"86","Vinh Long","857","Long Ho","29587","An Binh",2
"86","Vinh Long","857","Long Ho","29590","Thanh Duc",608
"86","Vinh Long","857","Long Ho","29593","Tan Hanh",1076
"86","Vinh Long","857","Long Ho","29596","Phuoc Hau",598
"86","Vinh Long","857","Long Ho","29599","Long Phuoc",985
"86","Vinh Long","857","Long Ho","29602","Phu Duc",1444
"86","Vinh Long","857","Long Ho","29605","Loc Hoa",983
"86","Vinh Long","857","Long Ho","29608","Long An",1426
"86","Vinh Long","857","Long Ho","29611","Phu Quoi",1052
"86","Vinh Long","857","Long Ho","29614","Thanh Quoi",1084
"86","Vinh Long","857","Long Ho","29617","Hoa Phu",862
"86","Vinh Long","858","Mang Thit","29620","Cai Nhum",120
"86","Vinh Long","858","Mang Thit","29623","My An",898
"86","Vinh Long","858","Mang Thit","29626","My Phuoc",722
"86","Vinh Long","858","Mang Thit","29629","An Phuoc",935
"86","Vinh Long","858","Mang Thit","29632","Nhon Phu",1233
"86","Vinh Long","858","Mang Thit","29635","Long My",398
"86","Vinh Long","858","Mang Thit","29638","Hoa Tinh",1088
"86","Vinh Long","858","Mang Thit","29641","Chanh Hoi",1203
"86","Vinh Long","858","Mang Thit","29644","Binh Phuoc",1679
"86","Vinh Long","858","Mang Thit","29647","Chanh An",385
"86","Vinh Long","858","Mang Thit","29650","Tan An Hoi",1181
"86","Vinh Long","858","Mang Thit","29653","Tan Long",1042
"86","Vinh Long","858","Mang Thit","29656","Tan Long Hoi",1012
"86","Vinh Long","859","Vung Liem","29659","Vung Liem",292
"86","Vinh Long","859","Vung Liem","29662","Tan Quoi Trung",1148
"86","Vinh Long","859","Vung Liem","29665","Quoi Thien",8
"86","Vinh Long","859","Vung Liem","29668","Quoi An",1076
"86","Vinh Long","859","Vung Liem","29671","Trung Chanh",1071
"86","Vinh Long","859","Vung Liem","29674","Tan An Luong",1418
"86","Vinh Long","859","Vung Liem","29677","Thanh Binh",2
"86","Vinh Long","859","Vung Liem","29680","Trung Thanh Tay",805
"86","Vinh Long","859","Vung Liem","29683","Trung Hiep",1645
"86","Vinh Long","859","Vung Liem","29686","Hieu Phung",1162
"86","Vinh Long","859","Vung Liem","29689","Trung Thanh Dong",314
"86","Vinh Long","859","Vung Liem","29692","Trung Thanh",1197
"86","Vinh Long","859","Vung Liem","29695","Trung Hieu",1325
"86","Vinh Long","859","Vung Liem","29698","Trung Ngai",1062
"86","Vinh Long","859","Vung Liem","29701","Hieu Thuan",996
"86","Vinh Long","859","Vung Liem","29704","Trung Nghia",1173
"86","Vinh Long","859","Vung Liem","29707","Trung An",1229
"86","Vinh Long","859","Vung Liem","29710","Hieu Nhon",1495
"86","Vinh Long","859","Vung Liem","29713","Hieu Thanh",1609
"86","Vinh Long","859","Vung Liem","29716","Hieu Nghia",949
"86","Vinh Long","860","Tam Binh","29719","Tam Binh",67
"86","Vinh Long","860","Tam Binh","29722","Tan Loc",971
"86","Vinh Long","860","Tam Binh","29725","Phu Thinh",1774
"86","Vinh Long","860","Tam Binh","29728","Hau Loc",1105
"86","Vinh Long","860","Tam Binh","29731","Hoa Thanh",1345
"86","Vinh Long","860","Tam Binh","29734","Hoa Loc",1165
"86","Vinh Long","860","Tam Binh","29737","Phu Loc",1337
"86","Vinh Long","860","Tam Binh","29740","Song Phu",1120
"86","Vinh Long","860","Tam Binh","29743","Hoa Hiep",1357
"86","Vinh Long","860","Tam Binh","29746","My Loc",1526
"86","Vinh Long","860","Tam Binh","29749","Tan Phu",1262
"86","Vinh Long","860","Tam Binh","29752","Long Phu",1192
"86","Vinh Long","860","Tam Binh","29755","My Thanh Trung",1767
"86","Vinh Long","860","Tam Binh","29758","Tuong Loc",538
"86","Vinh Long","860","Tam Binh","29761","Loan My",1612
"86","Vinh Long","860","Tam Binh","29764","Ngai Tu",1459
"86","Vinh Long","860","Tam Binh","29767","Binh Ninh",1361
"86","Vinh Long","861","Binh Minh","29770","Cai Von",43
"86","Vinh Long","861","Binh Minh","29771","Thanh Phuoc",31
"86","Vinh Long","861","Binh Minh","29806","Thuan An",1138
"86","Vinh Long","861","Binh Minh","29809","Dong Thanh",908
"86","Vinh Long","861","Binh Minh","29812","Dong Binh",689
"86","Vinh Long","861","Binh Minh","29813","Dong Thuan",277
