"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_coffee_hh"
"37","Ninh Binh","376","Kim Son","14653","Chat Binh",0
"37","Ninh Binh","376","Kim Son","14656","Dong Huong",0
"37","Ninh Binh","376","Kim Son","14659","Kim Chinh",0
"37","Ninh Binh","376","Kim Son","14662","Thuong Kiem",0
"37","Ninh Binh","376","Kim Son","14665","Luu Phuong",0
"37","Ninh Binh","376","Kim Son","14668","Tan Thanh",1
"37","Ninh Binh","376","Kim Son","14671","Yen Loc",0
"37","Ninh Binh","376","Kim Son","14674","Lai Thanh",0
"37","Ninh Binh","376","Kim Son","14677","Dinh Hoa",0
"37","Ninh Binh","376","Kim Son","14680","Van Hai",3
"37","Ninh Binh","376","Kim Son","14683","Kim Tan",0
"37","Ninh Binh","376","Kim Son","14686","Kim My",0
"37","Ninh Binh","376","Kim Son","14689","Con Thoi",0
"37","Ninh Binh","376","Kim Son","14692","Kim Hai",0
"37","Ninh Binh","376","Kim Son","14695","Kim Trung",0
"37","Ninh Binh","376","Kim Son","14698","Kim Dong",0
"37","Ninh Binh","377","Yen Mo","14701","Yen Thinh",0
"37","Ninh Binh","377","Yen Mo","14704","Khanh Thuong",0
"37","Ninh Binh","377","Yen Mo","14707","Khanh Duong",0
"37","Ninh Binh","377","Yen Mo","14710","Mai Son",0
"37","Ninh Binh","377","Yen Mo","14713","Khanh Thinh",0
"37","Ninh Binh","377","Yen Mo","14719","Yen Phong",0
"37","Ninh Binh","377","Yen Mo","14722","Yen Hoa",0
"37","Ninh Binh","377","Yen Mo","14725","Yen Thang",0
"37","Ninh Binh","377","Yen Mo","14728","Yen Tu",0
"37","Ninh Binh","377","Yen Mo","14731","Yen Hung",0
"37","Ninh Binh","377","Yen Mo","14734","Yen Thanh",0
"37","Ninh Binh","377","Yen Mo","14737","Yen Nhan",0
"37","Ninh Binh","377","Yen Mo","14740","Yen My",0
"37","Ninh Binh","377","Yen Mo","14743","Yen Mac",0
"37","Ninh Binh","377","Yen Mo","14746","Yen Dong",0
"37","Ninh Binh","377","Yen Mo","14749","Yen Thai",0
"37","Ninh Binh","377","Yen Mo","14752","Yen Lam",0
"38","Thanh Hoa","380","Thanh Hoa","14755","Ham Rong",0
"38","Thanh Hoa","380","Thanh Hoa","14758","Dong Tho",0
"38","Thanh Hoa","380","Thanh Hoa","14761","Nam Ngan",0
"38","Thanh Hoa","380","Thanh Hoa","14770","Phu Son",0
"38","Thanh Hoa","380","Thanh Hoa","14782","Dong Ve",0
"38","Thanh Hoa","380","Thanh Hoa","14791","Dong Cuong",0
"38","Thanh Hoa","380","Thanh Hoa","14794","Dong Huong",0
"38","Thanh Hoa","380","Thanh Hoa","14797","Dong Hai",0
"38","Thanh Hoa","380","Thanh Hoa","14800","Quang Hung",0
"38","Thanh Hoa","380","Thanh Hoa","14803","Quang Thang",0
"38","Thanh Hoa","380","Thanh Hoa","14806","Quang Thanh",0
"38","Thanh Hoa","380","Thanh Hoa","15850","Thieu Van",0
"38","Thanh Hoa","380","Thanh Hoa","15856","Thieu Khanh",0
"38","Thanh Hoa","380","Thanh Hoa","15859","Thieu Duong",0
"38","Thanh Hoa","380","Thanh Hoa","15868","Tao Xuyen",0
"38","Thanh Hoa","380","Thanh Hoa","15913","Hoang Ly",0
"38","Thanh Hoa","380","Thanh Hoa","15922","Hoang Long",0
"38","Thanh Hoa","380","Thanh Hoa","15925","Hoang Quang",0
"38","Thanh Hoa","380","Thanh Hoa","15970","Hoang Dai",0
"38","Thanh Hoa","380","Thanh Hoa","16009","Hoang Anh",0
"38","Thanh Hoa","380","Thanh Hoa","16379","An Hoach",0
"38","Thanh Hoa","380","Thanh Hoa","16396","Dong Linh",0
"38","Thanh Hoa","380","Thanh Hoa","16429","Dong Vinh",0
"38","Thanh Hoa","380","Thanh Hoa","16432","Dong Tan",0
"38","Thanh Hoa","380","Thanh Hoa","16435","Dong Hung",0
"38","Thanh Hoa","380","Thanh Hoa","16441","Quang Thinh",0
"38","Thanh Hoa","380","Thanh Hoa","16459","Quang Dong",0
"38","Thanh Hoa","380","Thanh Hoa","16507","Quang Cat",0
"38","Thanh Hoa","380","Thanh Hoa","16522","Quang Phu",0
"38","Thanh Hoa","380","Thanh Hoa","16525","Quang Tam",0
"38","Thanh Hoa","381","Bim Son","14809","Bac Son",0
"38","Thanh Hoa","381","Bim Son","14812","Ba Dinh",0
"38","Thanh Hoa","381","Bim Son","14815","Lam Son",0
"38","Thanh Hoa","381","Bim Son","14818","Ngoc Trao",0
"38","Thanh Hoa","381","Bim Son","14821","Dong Son",0
"38","Thanh Hoa","381","Bim Son","14823","Phu Son",0
"38","Thanh Hoa","381","Bim Son","14824","Quang Trung",0
"38","Thanh Hoa","381","Bim Son","14827","Ha Lan",0
"38","Thanh Hoa","382","Sam Son","14830","Trung Son",0
"38","Thanh Hoa","382","Sam Son","14833","Bac Son",0
"38","Thanh Hoa","382","Sam Son","14836","Truong Son",0
"38","Thanh Hoa","382","Sam Son","14839","Quang Cu",0
"38","Thanh Hoa","382","Sam Son","14842","Quang Tien",0
"38","Thanh Hoa","382","Sam Son","16513","Quang Minh",0
"38","Thanh Hoa","382","Sam Son","16516","Quang Hung",0
"38","Thanh Hoa","382","Sam Son","16528","Quang Tho",0
"38","Thanh Hoa","382","Sam Son","16531","Quang Chau",0
"38","Thanh Hoa","382","Sam Son","16534","Quang Vinh",0
"38","Thanh Hoa","382","Sam Son","16537","Quang Dai",0
"38","Thanh Hoa","384","Muong Lat","14845","Muong Lat",0
"38","Thanh Hoa","384","Muong Lat","14848","Tam Chung",0
"38","Thanh Hoa","384","Muong Lat","14851","Ten Tan",0
"38","Thanh Hoa","384","Muong Lat","14854","Muong Ly",0
"38","Thanh Hoa","384","Muong Lat","14857","Trung Ly",0
"38","Thanh Hoa","384","Muong Lat","14860","Quang Chieu",0
"38","Thanh Hoa","384","Muong Lat","14863","Pu Nhi",0
"38","Thanh Hoa","384","Muong Lat","14864","Nhi Son",0
"38","Thanh Hoa","384","Muong Lat","14866","Muong Chanh",0
"38","Thanh Hoa","385","Quan Hoa","14869","Quan Hoa",0
"38","Thanh Hoa","385","Quan Hoa","14872","Thanh Son",0
"38","Thanh Hoa","385","Quan Hoa","14875","Trung Son",0
"38","Thanh Hoa","385","Quan Hoa","14878","Phu Thanh",0
"38","Thanh Hoa","385","Quan Hoa","14881","Trung Thanh",0
"38","Thanh Hoa","385","Quan Hoa","14884","Phu Le",0
"38","Thanh Hoa","385","Quan Hoa","14887","Phu Son",0
"38","Thanh Hoa","385","Quan Hoa","14890","Phu Xuan",0
"38","Thanh Hoa","385","Quan Hoa","14893","Thanh Xuan",0
"38","Thanh Hoa","385","Quan Hoa","14896","Hien Chung",1
"38","Thanh Hoa","385","Quan Hoa","14899","Hien Kiet",0
"38","Thanh Hoa","385","Quan Hoa","14902","Nam Tien",0
"38","Thanh Hoa","385","Quan Hoa","14905","Hoi Xuan",0
"38","Thanh Hoa","385","Quan Hoa","14908","Thien Phu",0
"38","Thanh Hoa","385","Quan Hoa","14911","Phu Nghiem",0
"38","Thanh Hoa","385","Quan Hoa","14914","Nam Xuan",0
"38","Thanh Hoa","385","Quan Hoa","14917","Nam Dong",0
"38","Thanh Hoa","385","Quan Hoa","14920","Xuan Phu",0
"38","Thanh Hoa","386","Ba Thuoc","14923","Canh Nang",0
"38","Thanh Hoa","386","Ba Thuoc","14926","Dien Thuong",0
"38","Thanh Hoa","386","Ba Thuoc","14929","Dien Ha",0
"38","Thanh Hoa","386","Ba Thuoc","14932","Dien Quang",0
"38","Thanh Hoa","386","Ba Thuoc","14935","Dien Trung",0
"38","Thanh Hoa","386","Ba Thuoc","14938","Thanh Son",0
"38","Thanh Hoa","386","Ba Thuoc","14941","Luong Ngoai",0
"38","Thanh Hoa","386","Ba Thuoc","14944","Ai Thuong",0
"38","Thanh Hoa","386","Ba Thuoc","14947","Luong Noi",0
"38","Thanh Hoa","386","Ba Thuoc","14950","Dien Lu",0
"38","Thanh Hoa","386","Ba Thuoc","14953","Luong Trung",0
"38","Thanh Hoa","386","Ba Thuoc","14956","Lung Niem",0
"38","Thanh Hoa","386","Ba Thuoc","14959","Lung Cao",0
"38","Thanh Hoa","386","Ba Thuoc","14962","Ha Trung",0
"38","Thanh Hoa","386","Ba Thuoc","14965","Co Lung",0
"38","Thanh Hoa","386","Ba Thuoc","14968","Thanh Lam",0
"38","Thanh Hoa","386","Ba Thuoc","14971","Ban Cong",0
"38","Thanh Hoa","386","Ba Thuoc","14974","Ky Tan",0
"38","Thanh Hoa","386","Ba Thuoc","14977","Van Nho",0
"38","Thanh Hoa","386","Ba Thuoc","14980","Thiet Ong",0
"38","Thanh Hoa","386","Ba Thuoc","14983","Lam Sa",0
"38","Thanh Hoa","386","Ba Thuoc","14986","Thiet Ke",0
"38","Thanh Hoa","386","Ba Thuoc","14989","Tan Lap",0
"38","Thanh Hoa","387","Quan Son","14992","Quan Son",0
"38","Thanh Hoa","387","Quan Son","14995","Trung Xuan",0
"38","Thanh Hoa","387","Quan Son","14998","Trung Thuong",0
"38","Thanh Hoa","387","Quan Son","14999","Trung Tien",0
"38","Thanh Hoa","387","Quan Son","15001","Trung Ha",0
"38","Thanh Hoa","387","Quan Son","15004","Son Ha",0
"38","Thanh Hoa","387","Quan Son","15007","Tam Thanh",0
"38","Thanh Hoa","387","Quan Son","15010","Son Thuy",0
"38","Thanh Hoa","387","Quan Son","15013","Na Meo",0
"38","Thanh Hoa","387","Quan Son","15016","Son Lu",0
"38","Thanh Hoa","387","Quan Son","15019","Tam Lu",0
"38","Thanh Hoa","387","Quan Son","15022","Son Dien",0
"38","Thanh Hoa","387","Quan Son","15025","Muong Min",0
"38","Thanh Hoa","388","Lang Chanh","15028","Lang Chanh",0
"38","Thanh Hoa","388","Lang Chanh","15031","Yen Khuong",0
"38","Thanh Hoa","388","Lang Chanh","15034","Yen Thang",0
"38","Thanh Hoa","388","Lang Chanh","15037","Tri Nang",0
"38","Thanh Hoa","388","Lang Chanh","15040","Giao An",0
"38","Thanh Hoa","388","Lang Chanh","15043","Giao Thien",0
"38","Thanh Hoa","388","Lang Chanh","15046","Tan Phuc",0
"38","Thanh Hoa","388","Lang Chanh","15049","Tam Van",0
"38","Thanh Hoa","388","Lang Chanh","15052","Lam Phu",0
"38","Thanh Hoa","388","Lang Chanh","15055","Quang Hien",0
"38","Thanh Hoa","388","Lang Chanh","15058","Dong Luong",0
"38","Thanh Hoa","389","Ngoc Lac","15061","Ngoc Lac",0
"38","Thanh Hoa","389","Ngoc Lac","15064","Lam Son",0
"38","Thanh Hoa","389","Ngoc Lac","15067","My Tan",0
"38","Thanh Hoa","389","Ngoc Lac","15070","Thuy Son",0
"38","Thanh Hoa","389","Ngoc Lac","15073","Thach Lap",0
"38","Thanh Hoa","389","Ngoc Lac","15076","Van Am",0
"38","Thanh Hoa","389","Ngoc Lac","15079","Cao Ngoc",0
"38","Thanh Hoa","389","Ngoc Lac","15082","Ngoc Khe",0
"38","Thanh Hoa","389","Ngoc Lac","15085","Quang Trung",0
"38","Thanh Hoa","389","Ngoc Lac","15088","Dong Thinh",0
"38","Thanh Hoa","389","Ngoc Lac","15091","Ngoc Lien",0
"38","Thanh Hoa","389","Ngoc Lac","15094","Ngoc Son",0
"38","Thanh Hoa","389","Ngoc Lac","15097","Loc Thinh",0
"38","Thanh Hoa","389","Ngoc Lac","15100","Cao Thinh",1
"38","Thanh Hoa","389","Ngoc Lac","15103","Ngoc Trung",0
"38","Thanh Hoa","389","Ngoc Lac","15106","Phung Giao",0
"38","Thanh Hoa","389","Ngoc Lac","15109","Phung Minh",0
"38","Thanh Hoa","389","Ngoc Lac","15112","Phuc Thinh",0
"38","Thanh Hoa","389","Ngoc Lac","15115","Nguyet an",0
"38","Thanh Hoa","389","Ngoc Lac","15118","Kien Tho",0
"38","Thanh Hoa","389","Ngoc Lac","15121","Minh Tien",0
"38","Thanh Hoa","389","Ngoc Lac","15124","Minh Son",0
"38","Thanh Hoa","390","Cam Thuy","15127","Cam Thuy",0
"38","Thanh Hoa","390","Cam Thuy","15130","Phuc Do",0
"38","Thanh Hoa","390","Cam Thuy","15133","Cam Thanh",0
"38","Thanh Hoa","390","Cam Thuy","15136","Cam Quy",0
"38","Thanh Hoa","390","Cam Thuy","15139","Cam Luong",0
"38","Thanh Hoa","390","Cam Thuy","15142","Cam Thach",0
"38","Thanh Hoa","390","Cam Thuy","15145","Cam Lien",0
"38","Thanh Hoa","390","Cam Thuy","15148","Cam Giang",0
"38","Thanh Hoa","390","Cam Thuy","15151","Cam Binh",0
"38","Thanh Hoa","390","Cam Thuy","15154","Cam Tu",0
"38","Thanh Hoa","390","Cam Thuy","15157","Cam Son",0
"38","Thanh Hoa","390","Cam Thuy","15160","Cam Chau",0
"38","Thanh Hoa","390","Cam Thuy","15163","Cam Tam",0
"38","Thanh Hoa","390","Cam Thuy","15166","Cam Phong",0
"38","Thanh Hoa","390","Cam Thuy","15169","Cam Ngoc",1
"38","Thanh Hoa","390","Cam Thuy","15172","Cam Long",1
"38","Thanh Hoa","390","Cam Thuy","15175","Cam Yen",0
"38","Thanh Hoa","390","Cam Thuy","15178","Cam Tan",0
"38","Thanh Hoa","390","Cam Thuy","15181","Cam Phu",1
"38","Thanh Hoa","390","Cam Thuy","15184","Cam Van",0
"38","Thanh Hoa","391","Thach Thanh","15187","Kim Tan",0
"38","Thanh Hoa","391","Thach Thanh","15190","Van Du",0
"38","Thanh Hoa","391","Thach Thanh","15193","Thach Tan",0
"38","Thanh Hoa","391","Thach Thanh","15196","Thach Lam",0
"38","Thanh Hoa","391","Thach Thanh","15199","Thach Quang",0
"38","Thanh Hoa","391","Thach Thanh","15202","Thach Tuong",0
"38","Thanh Hoa","391","Thach Thanh","15205","Thach Cam",0
"38","Thanh Hoa","391","Thach Thanh","15208","Thach Son",0
"38","Thanh Hoa","391","Thach Thanh","15211","Thach Binh",0
"38","Thanh Hoa","391","Thach Thanh","15214","Thach Dinh",0
"38","Thanh Hoa","391","Thach Thanh","15217","Thach Dong",0
"38","Thanh Hoa","391","Thach Thanh","15220","Thach Long",0
"38","Thanh Hoa","391","Thach Thanh","15223","Thanh My",0
"38","Thanh Hoa","391","Thach Thanh","15226","Thanh Yen",0
"38","Thanh Hoa","391","Thach Thanh","15229","Thanh Vinh",0
"38","Thanh Hoa","391","Thach Thanh","15232","Thanh Minh",1
"38","Thanh Hoa","391","Thach Thanh","15235","Thanh Cong",0
"38","Thanh Hoa","391","Thach Thanh","15238","Thanh Tan",0
"38","Thanh Hoa","391","Thach Thanh","15241","Thanh Truc",0
"38","Thanh Hoa","391","Thach Thanh","15244","Thanh Van",0
"38","Thanh Hoa","391","Thach Thanh","15247","Thanh Tam",1
"38","Thanh Hoa","391","Thach Thanh","15250","Thanh An",0
"38","Thanh Hoa","391","Thach Thanh","15253","Thanh Tho",0
"38","Thanh Hoa","391","Thach Thanh","15256","Thanh Tien",0
"38","Thanh Hoa","391","Thach Thanh","15259","Thanh Long",0
"38","Thanh Hoa","391","Thach Thanh","15262","Thanh Kim",0
"38","Thanh Hoa","391","Thach Thanh","15265","Thanh Hung",0
"38","Thanh Hoa","391","Thach Thanh","15268","Ngoc Trao",0
"38","Thanh Hoa","392","Ha Trung","15271","Ha Trung",0
"38","Thanh Hoa","392","Ha Trung","15274","Ha Long",0
"38","Thanh Hoa","392","Ha Trung","15277","Ha Vinh",0
"38","Thanh Hoa","392","Ha Trung","15280","Ha Bac",0
"38","Thanh Hoa","392","Ha Trung","15283","Ha Van",0
"38","Thanh Hoa","392","Ha Trung","15286","Ha Yen",0
"38","Thanh Hoa","392","Ha Trung","15289","Ha Thanh",0
"38","Thanh Hoa","392","Ha Trung","15292","Ha Giang",0
"38","Thanh Hoa","392","Ha Trung","15295","Ha Duong",0
"38","Thanh Hoa","392","Ha Trung","15298","Ha Phu",0
"38","Thanh Hoa","392","Ha Trung","15301","Ha Phong",0
"38","Thanh Hoa","392","Ha Trung","15304","Ha Ngoc",0
"38","Thanh Hoa","392","Ha Trung","15307","Ha Ninh",0
"38","Thanh Hoa","392","Ha Trung","15310","Ha Lam",0
"38","Thanh Hoa","392","Ha Trung","15313","Ha Son",0
"38","Thanh Hoa","392","Ha Trung","15316","Ha Linh",0
"38","Thanh Hoa","392","Ha Trung","15319","Ha Dong",0
"38","Thanh Hoa","392","Ha Trung","15322","Ha Tan",0
"38","Thanh Hoa","392","Ha Trung","15325","Ha Tien",0
"38","Thanh Hoa","392","Ha Trung","15328","Ha Binh",0
"38","Thanh Hoa","392","Ha Trung","15331","Ha Lai",0
"38","Thanh Hoa","392","Ha Trung","15334","Ha Chau",0
"38","Thanh Hoa","392","Ha Trung","15337","Ha Toai",0
"38","Thanh Hoa","392","Ha Trung","15340","Ha Thai",0
"38","Thanh Hoa","392","Ha Trung","15343","Ha Hai",0
"38","Thanh Hoa","393","Vinh Loc","15346","Vinh Loc",0
"38","Thanh Hoa","393","Vinh Loc","15349","Vinh Thanh",0
"38","Thanh Hoa","393","Vinh Loc","15352","Vinh Quang",0
"38","Thanh Hoa","393","Vinh Loc","15355","Vinh Yen",0
"38","Thanh Hoa","393","Vinh Loc","15358","Vinh Tien",0
"38","Thanh Hoa","393","Vinh Loc","15361","Vinh Long",0
"38","Thanh Hoa","393","Vinh Loc","15364","Vinh Phuc",0
"38","Thanh Hoa","393","Vinh Loc","15367","Vinh Hung",0
"38","Thanh Hoa","393","Vinh Loc","15370","Vinh Minh",0
"38","Thanh Hoa","393","Vinh Loc","15373","Vinh Khang",0
"38","Thanh Hoa","393","Vinh Loc","15376","Vinh Hoa",0
"38","Thanh Hoa","393","Vinh Loc","15379","Vinh Hung",0
"38","Thanh Hoa","393","Vinh Loc","15382","Vinh Tan",0
"38","Thanh Hoa","393","Vinh Loc","15385","Vinh Ninh",0
"38","Thanh Hoa","393","Vinh Loc","15388","Vinh Thinh",0
"38","Thanh Hoa","393","Vinh Loc","15391","Vinh An",0
"38","Thanh Hoa","394","Yen Dinh","15394","Quan Lao",0
"38","Thanh Hoa","394","Yen Dinh","15397","Thong Nhat",0
"38","Thanh Hoa","394","Yen Dinh","15400","Yen Phu",0
"38","Thanh Hoa","394","Yen Dinh","15403","Yen Lam",0
"38","Thanh Hoa","394","Yen Dinh","15406","Yen Tam",0
"38","Thanh Hoa","394","Yen Dinh","15409","Yen Giang",0
"38","Thanh Hoa","394","Yen Dinh","15412","Qui Loc",0
"38","Thanh Hoa","394","Yen Dinh","15415","Yen Tho",0
"38","Thanh Hoa","394","Yen Dinh","15418","Yen Trung",0
"38","Thanh Hoa","394","Yen Dinh","15421","Yen Truong",0
"38","Thanh Hoa","394","Yen Dinh","15424","Yen Bai",0
"38","Thanh Hoa","394","Yen Dinh","15427","Yen Phong",0
"38","Thanh Hoa","394","Yen Dinh","15430","Yen Thai",0
"38","Thanh Hoa","394","Yen Dinh","15433","Yen Hung",0
"38","Thanh Hoa","394","Yen Dinh","15436","Yen Thinh",0
"38","Thanh Hoa","394","Yen Dinh","15439","Yen Ninh",0
"38","Thanh Hoa","394","Yen Dinh","15442","Yen Lac",0
"38","Thanh Hoa","394","Yen Dinh","15445","Dinh Tang",0
"38","Thanh Hoa","394","Yen Dinh","15448","Dinh Hoa",0
"38","Thanh Hoa","394","Yen Dinh","15451","Dinh Thanh",0
"38","Thanh Hoa","394","Yen Dinh","15454","Dinh Cong",0
"38","Thanh Hoa","394","Yen Dinh","15457","Dinh Tan",0
"38","Thanh Hoa","394","Yen Dinh","15460","Dinh Tien",0
"38","Thanh Hoa","394","Yen Dinh","15463","Dinh Long",0
"38","Thanh Hoa","394","Yen Dinh","15466","Dinh Lien",0
"38","Thanh Hoa","394","Yen Dinh","15469","Dinh Tuong",0
"38","Thanh Hoa","394","Yen Dinh","15472","Dinh Hung",0
"38","Thanh Hoa","394","Yen Dinh","15475","Dinh Hai",0
"38","Thanh Hoa","394","Yen Dinh","15478","Dinh Binh",0
"38","Thanh Hoa","395","Tho Xuan","15481","Tho Xuan",0
"38","Thanh Hoa","395","Tho Xuan","15484","Lam Son",0
"38","Thanh Hoa","395","Tho Xuan","15487","Sao Vang",0
"38","Thanh Hoa","395","Tho Xuan","15490","Xuan Khanh",0
"38","Thanh Hoa","395","Tho Xuan","15493","Tho Nguyen",0
"38","Thanh Hoa","395","Tho Xuan","15496","Xuan Thanh",0
"38","Thanh Hoa","395","Tho Xuan","15499","Hanh Phuc",0
"38","Thanh Hoa","395","Tho Xuan","15502","Bac Luong",0
"38","Thanh Hoa","395","Tho Xuan","15505","Nam Giang",0
"38","Thanh Hoa","395","Tho Xuan","15508","Xuan Phong",0
"38","Thanh Hoa","395","Tho Xuan","15511","Tho Loc",0
"38","Thanh Hoa","395","Tho Xuan","15514","Xuan Truong",0
"38","Thanh Hoa","395","Tho Xuan","15517","Xuan Hoa",0
"38","Thanh Hoa","395","Tho Xuan","15520","Tho Hai",0
"38","Thanh Hoa","395","Tho Xuan","15523","Tay Ho",0
"38","Thanh Hoa","395","Tho Xuan","15526","Xuan Giang",0
"38","Thanh Hoa","395","Tho Xuan","15529","Xuan Quang",0
"38","Thanh Hoa","395","Tho Xuan","15532","Xuan Son",0
"38","Thanh Hoa","395","Tho Xuan","15535","Xuan Hung",0
"38","Thanh Hoa","395","Tho Xuan","15538","Tho Dien",0
"38","Thanh Hoa","395","Tho Xuan","15541","Tho Lam",0
"38","Thanh Hoa","395","Tho Xuan","15544","Tho Xuong",1
"38","Thanh Hoa","395","Tho Xuan","15547","Xuan Bai",0
"38","Thanh Hoa","395","Tho Xuan","15550","Xuan Phu",0
"38","Thanh Hoa","395","Tho Xuan","15553","Xuan Thang",1
"38","Thanh Hoa","395","Tho Xuan","15556","Xuan Lam",0
"38","Thanh Hoa","395","Tho Xuan","15559","Xuan Thien",0
"38","Thanh Hoa","395","Tho Xuan","15562","Tho Minh",0
"38","Thanh Hoa","395","Tho Xuan","15565","Xuan Chau",0
"38","Thanh Hoa","395","Tho Xuan","15568","Tho Lap",0
"38","Thanh Hoa","395","Tho Xuan","15571","Quang Phu",0
"38","Thanh Hoa","395","Tho Xuan","15574","Xuan Tin",0
"38","Thanh Hoa","395","Tho Xuan","15577","Phu Yen",0
"38","Thanh Hoa","395","Tho Xuan","15580","Xuan Yen",0
"38","Thanh Hoa","395","Tho Xuan","15583","Xuan Lai",0
"38","Thanh Hoa","395","Tho Xuan","15586","Xuan Lap",0
"38","Thanh Hoa","395","Tho Xuan","15589","Tho Thang",0
"38","Thanh Hoa","395","Tho Xuan","15592","Xuan Minh",0
"38","Thanh Hoa","395","Tho Xuan","15595","Xuan Tan",0
"38","Thanh Hoa","395","Tho Xuan","15598","Xuan Vinh",0
"38","Thanh Hoa","395","Tho Xuan","15601","Tho Truong",0
"38","Thanh Hoa","396","Thuong Xuan","15604","Thuong Xuan",0
"38","Thanh Hoa","396","Thuong Xuan","15607","Bat Mot",0
"38","Thanh Hoa","396","Thuong Xuan","15610","Yen Nhan",0
"38","Thanh Hoa","396","Thuong Xuan","15619","Xuan Le",1
"38","Thanh Hoa","396","Thuong Xuan","15622","Van Xuan",2
"38","Thanh Hoa","396","Thuong Xuan","15628","Luong Son",0
"38","Thanh Hoa","396","Thuong Xuan","15631","Xuan Cao",0
"38","Thanh Hoa","396","Thuong Xuan","15634","Luan Thanh",0
"38","Thanh Hoa","396","Thuong Xuan","15637","Luan Khe",0
"38","Thanh Hoa","396","Thuong Xuan","15640","Xuan Thang",0
"38","Thanh Hoa","396","Thuong Xuan","15643","Xuan Loc",0
"38","Thanh Hoa","396","Thuong Xuan","15646","Xuan Cam",0
"38","Thanh Hoa","396","Thuong Xuan","15649","Xuan Duong",0
"38","Thanh Hoa","396","Thuong Xuan","15652","Tho Thanh",0
"38","Thanh Hoa","396","Thuong Xuan","15655","Ngoc Phung",0
"38","Thanh Hoa","396","Thuong Xuan","15658","Xuan Chinh",0
"38","Thanh Hoa","396","Thuong Xuan","15661","Tan Thanh",0
"38","Thanh Hoa","397","Trieu Son","15664","Trieu Son",0
"38","Thanh Hoa","397","Trieu Son","15667","Tho Son",0
"38","Thanh Hoa","397","Trieu Son","15670","Tho Binh",0
"38","Thanh Hoa","397","Trieu Son","15673","Tho Tien",0
"38","Thanh Hoa","397","Trieu Son","15676","Hop Ly",0
"38","Thanh Hoa","397","Trieu Son","15679","Hop Tien",0
"38","Thanh Hoa","397","Trieu Son","15682","Hop Thanh",0
"38","Thanh Hoa","397","Trieu Son","15685","Trieu Thanh",6
"38","Thanh Hoa","397","Trieu Son","15688","Hop Thang",1
"38","Thanh Hoa","397","Trieu Son","15691","Minh Son",0
"38","Thanh Hoa","397","Trieu Son","15694","Minh Dan",0
"38","Thanh Hoa","397","Trieu Son","15697","Minh Chau",0
"38","Thanh Hoa","397","Trieu Son","15700","Dan Luc",0
"38","Thanh Hoa","397","Trieu Son","15703","Dan Ly",0
"38","Thanh Hoa","397","Trieu Son","15706","Dan Quyen",0
"38","Thanh Hoa","397","Trieu Son","15709","An Nong",0
"38","Thanh Hoa","397","Trieu Son","15712","Van Son",0
"38","Thanh Hoa","397","Trieu Son","15715","Thai Hoa",0
"38","Thanh Hoa","397","Trieu Son","15718","Tan Ninh",0
"38","Thanh Hoa","397","Trieu Son","15721","Dong Loi",0
"38","Thanh Hoa","397","Trieu Son","15724","Dong Tien",0
"38","Thanh Hoa","397","Trieu Son","15727","Dong Thang",0
"38","Thanh Hoa","397","Trieu Son","15730","Tien Nong",0
"38","Thanh Hoa","397","Trieu Son","15733","Khuyen Nong",0
"38","Thanh Hoa","397","Trieu Son","15736","Xuan Thinh",0
"38","Thanh Hoa","397","Trieu Son","15739","Xuan Loc",0
"38","Thanh Hoa","397","Trieu Son","15742","Tho Dan",0
"38","Thanh Hoa","397","Trieu Son","15745","Xuan Tho",0
"38","Thanh Hoa","397","Trieu Son","15748","Tho Tan",0
"38","Thanh Hoa","397","Trieu Son","15751","Tho Ngoc",0
"38","Thanh Hoa","397","Trieu Son","15754","Tho Cuong",0
"38","Thanh Hoa","397","Trieu Son","15757","Tho Phu",0
"38","Thanh Hoa","397","Trieu Son","15760","Tho Vuc",1
"38","Thanh Hoa","397","Trieu Son","15763","Tho The",0
"38","Thanh Hoa","397","Trieu Son","15766","Nong Truong",0
"38","Thanh Hoa","397","Trieu Son","15769","Binh Son",9
"38","Thanh Hoa","398","Thieu Hoa","15772","Van Ha",0
"38","Thanh Hoa","398","Thieu Hoa","15775","Thieu Ngoc",0
"38","Thanh Hoa","398","Thieu Hoa","15778","Thieu Vu",0
"38","Thanh Hoa","398","Thieu Hoa","15781","Thieu Phuc",0
"38","Thanh Hoa","398","Thieu Hoa","15784","Thieu Tien",0
"38","Thanh Hoa","398","Thieu Hoa","15787","Thieu Cong",0
"38","Thanh Hoa","398","Thieu Hoa","15790","Thieu Phu",0
"38","Thanh Hoa","398","Thieu Hoa","15793","Thieu Long",0
"38","Thanh Hoa","398","Thieu Hoa","15796","Thieu Giang",0
"38","Thanh Hoa","398","Thieu Hoa","15799","Thieu Duy",0
"38","Thanh Hoa","398","Thieu Hoa","15802","Thieu Nguyen",0
"38","Thanh Hoa","398","Thieu Hoa","15805","Thieu Hop",0
"38","Thanh Hoa","398","Thieu Hoa","15808","Thieu Thinh",0
"38","Thanh Hoa","398","Thieu Hoa","15811","Thieu Quang",0
"38","Thanh Hoa","398","Thieu Hoa","15814","Thieu Thanh",0
"38","Thanh Hoa","398","Thieu Hoa","15817","Thieu Toan",0
"38","Thanh Hoa","398","Thieu Hoa","15820","Thieu Chinh",0
"38","Thanh Hoa","398","Thieu Hoa","15823","Thieu Hoa",0
