"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_hh"
"48","Da Nang","493","Son Tra","20281","An Hai Dong","4243"
"48","Da Nang","494","Ngu Hanh Son","20284","My An","6441"
"48","Da Nang","494","Ngu Hanh Son","20285","Khue My","4294"
"48","Da Nang","494","Ngu Hanh Son","20287","Hoa Quy","4820"
"48","Da Nang","494","Ngu Hanh Son","20290","Hoa Hai","6755"
"48","Da Nang","495","Cam Le","20260","Khue Trung","9094"
"48","Da Nang","495","Cam Le","20305","Hoa Phat","4901"
"48","Da Nang","495","Cam Le","20306","Hoa An","8343"
"48","Da Nang","495","Cam Le","20311","Hoa Tho Tay","5002"
"48","Da Nang","495","Cam Le","20312","Hoa Tho Dong","6646"
"48","Da Nang","495","Cam Le","20314","Hoa Xuan","8903"
"48","Da Nang","497","Hoa Vang","20293","Hoa Bac","1037"
"48","Da Nang","497","Hoa Vang","20296","Hoa Lien","4173"
"48","Da Nang","497","Hoa Vang","20299","Hoa Ninh","1492"
"48","Da Nang","497","Hoa Vang","20302","Hoa Son","4565"
"48","Da Nang","497","Hoa Vang","20308","Hoa Nhon","4113"
"48","Da Nang","497","Hoa Vang","20317","Hoa Phu","1290"
"48","Da Nang","497","Hoa Vang","20320","Hoa Phong","4634"
"48","Da Nang","497","Hoa Vang","20323","Hoa Chau","4976"
"48","Da Nang","497","Hoa Vang","20326","Hoa Tien","4937"
"48","Da Nang","497","Hoa Vang","20329","Hoa Phuoc","3595"
"48","Da Nang","497","Hoa Vang","20332","Hoa Khuong","3458"
"48","Da Nang","498","Hoang Sa","99996","Huyen Hoang Sa",NA
"49","Quang Nam","502","Tam Ky","20335","Tan Thanh","3285"
"49","Quang Nam","502","Tam Ky","20338","Phuoc Hoa","1262"
"49","Quang Nam","502","Tam Ky","20341","An My","4409"
"49","Quang Nam","502","Tam Ky","20344","Hoa Huong","2491"
"49","Quang Nam","502","Tam Ky","20347","An Xuan","2960"
"49","Quang Nam","502","Tam Ky","20350","An Son","3799"
"49","Quang Nam","502","Tam Ky","20353","Truong Xuan","2401"
"49","Quang Nam","502","Tam Ky","20356","An Phu","2690"
"49","Quang Nam","502","Tam Ky","20359","Tam Thanh","1526"
"49","Quang Nam","502","Tam Ky","20362","Tam Thang","2670"
"49","Quang Nam","502","Tam Ky","20371","Tam Phu","2806"
"49","Quang Nam","502","Tam Ky","20375","Hoa Thuan","3127"
"49","Quang Nam","502","Tam Ky","20389","Tam Ngoc","2132"
"49","Quang Nam","503","Hoi An","20398","Minh An","1284"
"49","Quang Nam","503","Hoi An","20401","Tan An","2378"
"49","Quang Nam","503","Hoi An","20404","Cam Pho","2224"
"49","Quang Nam","503","Hoi An","20407","Thanh Ha","3183"
"49","Quang Nam","503","Hoi An","20410","Son Phong","926"
"49","Quang Nam","503","Hoi An","20413","Cam Chau","2979"
"49","Quang Nam","503","Hoi An","20416","Cua Dai","1380"
"49","Quang Nam","503","Hoi An","20419","Cam An","1453"
"49","Quang Nam","503","Hoi An","20422","Cam Ha","2411"
"49","Quang Nam","503","Hoi An","20425","Cam Kim","1169"
"49","Quang Nam","503","Hoi An","20428","Cam Nam","1619"
"49","Quang Nam","503","Hoi An","20431","Cam Thanh","2367"
"49","Quang Nam","503","Hoi An","20434","Tan Hiep","606"
"49","Quang Nam","504","Tay Giang","20437","Ch'om","382"
"49","Quang Nam","504","Tay Giang","20440","Ga Ri","378"
"49","Quang Nam","504","Tay Giang","20443","A Xan","525"
"49","Quang Nam","504","Tay Giang","20446","Tr'Hy","363"
"49","Quang Nam","504","Tay Giang","20449","Lang","555"
"49","Quang Nam","504","Tay Giang","20452","A Nong","214"
"49","Quang Nam","504","Tay Giang","20455","A Tieng","935"
"49","Quang Nam","504","Tay Giang","20458","Bha Le","687"
"49","Quang Nam","504","Tay Giang","20461","A Vuong","512"
"49","Quang Nam","504","Tay Giang","20464","Dang","426"
"49","Quang Nam","505","Dong Giang","20467","P Rao","1236"
"49","Quang Nam","505","Dong Giang","20470","Ta Lu","287"
"49","Quang Nam","505","Dong Giang","20473","Song Kon","707"
"49","Quang Nam","505","Dong Giang","20476","Jo Ngay","619"
"49","Quang Nam","505","Dong Giang","20479","A Ting","645"
"49","Quang Nam","505","Dong Giang","20482"," Tu","396"
"49","Quang Nam","505","Dong Giang","20485","Ba","1181"
"49","Quang Nam","505","Dong Giang","20488","A Rooi","388"
"49","Quang Nam","505","Dong Giang","20491","Za Hung","337"
"49","Quang Nam","505","Dong Giang","20494","Ma Cooi","540"
"49","Quang Nam","505","Dong Giang","20497","Ka Dang","533"
"49","Quang Nam","506","Dai Loc","20500","Thi Tran Ai Nghia","4963"
"49","Quang Nam","506","Dai Loc","20503","Dai Son","1019"
"49","Quang Nam","506","Dai Loc","20506","Dai Lanh","2308"
"49","Quang Nam","506","Dai Loc","20509","Dai Hung","1978"
"49","Quang Nam","506","Dai Loc","20512","Dai Hong","2782"
"49","Quang Nam","506","Dai Loc","20515","Dai Dong","3046"
"49","Quang Nam","506","Dai Loc","20518","Dai Quang","3150"
"49","Quang Nam","506","Dai Loc","20521","Dai Nghia","3250"
"49","Quang Nam","506","Dai Loc","20524","Dai Hiep","2748"
"49","Quang Nam","506","Dai Loc","20527","Dai Thanh","1213"
"49","Quang Nam","506","Dai Loc","20530","Dai Chanh","1534"
"49","Quang Nam","506","Dai Loc","20533","Dai Tan","1672"
"49","Quang Nam","506","Dai Loc","20536","Dai Phong","1991"
"49","Quang Nam","506","Dai Loc","20539","Dai Minh","2096"
"49","Quang Nam","506","Dai Loc","20542","Dai Thang","2015"
"49","Quang Nam","506","Dai Loc","20545","Dai Cuong","2271"
"49","Quang Nam","506","Dai Loc","20547","Dai An","1964"
"49","Quang Nam","506","Dai Loc","20548","Dai Hoa","1748"
"49","Quang Nam","507","Dien Ban","20551","Vinh Dien","2375"
"49","Quang Nam","507","Dien Ban","20554","Dien Tien","2201"
"49","Quang Nam","507","Dien Ban","20557","Dien Hoa","3543"
"49","Quang Nam","507","Dien Ban","20560","Dien Thang Bac","1913"
"49","Quang Nam","507","Dien Ban","20561","Dien Thang Trung","2064"
"49","Quang Nam","507","Dien Ban","20562","Dien Thang Nam","1826"
"49","Quang Nam","507","Dien Ban","20563","Dien Ngoc","7186"
"49","Quang Nam","507","Dien Ban","20566","Dien Hong","3635"
"49","Quang Nam","507","Dien Ban","20569","Dien Tho","3526"
"49","Quang Nam","507","Dien Ban","20572","Dien Phuoc","3459"
"49","Quang Nam","507","Dien Ban","20575","Dien An","3804"
"49","Quang Nam","507","Dien Ban","20578","Dien Nam Bac","3134"
"49","Quang Nam","507","Dien Ban","20579","Dien Nam Trung","2643"
"49","Quang Nam","507","Dien Ban","20580","Dien Nam Dong","2389"
"49","Quang Nam","507","Dien Ban","20581","Dien Duong","4040"
"49","Quang Nam","507","Dien Ban","20584","Dien Quang","2333"
"49","Quang Nam","507","Dien Ban","20587","Dien Trung","1529"
"49","Quang Nam","507","Dien Ban","20590","Dien Phong","2656"
"49","Quang Nam","507","Dien Ban","20593","Dien Minh","2974"
"49","Quang Nam","507","Dien Ban","20596","Dien Phuong","3824"
"49","Quang Nam","508","Duy Xuyen","20599","Nam Phuoc","6445"
"49","Quang Nam","508","Duy Xuyen","20602","Duy Thu","1257"
"49","Quang Nam","508","Duy Xuyen","20605","Duy Phu","1235"
"49","Quang Nam","508","Duy Xuyen","20608","Duy Tan","1581"
"49","Quang Nam","508","Duy Xuyen","20611","Duy Hoa","2607"
"49","Quang Nam","508","Duy Xuyen","20614","Duy Chau","1975"
"49","Quang Nam","508","Duy Xuyen","20617","Duy Trinh","2332"
"49","Quang Nam","508","Duy Xuyen","20620","Duy Son","3028"
"49","Quang Nam","508","Duy Xuyen","20623","Duy Trung","2263"
"49","Quang Nam","508","Duy Xuyen","20626","Duy Phuoc","3551"
"49","Quang Nam","508","Duy Xuyen","20629","Duy Thanh","2128"
"49","Quang Nam","508","Duy Xuyen","20632","Duy Vinh","2856"
"49","Quang Nam","508","Duy Xuyen","20635","Duy Nghia","2950"
"49","Quang Nam","508","Duy Xuyen","20638","Duy Hai","2219"
"49","Quang Nam","509","Que Son","20641","Dong Phu","2383"
"49","Quang Nam","509","Que Son","20644","Que Xuan 1","2336"
"49","Quang Nam","509","Que Son","20647","Que Xuan 2","1671"
"49","Quang Nam","509","Que Son","20650","Que Phu","2808"
"49","Quang Nam","509","Que Son","20651","Huong An","2110"
"49","Quang Nam","509","Que Son","20653","Que Cuong","1230"
"49","Quang Nam","509","Que Son","20659","Que Hiep","1225"
"49","Quang Nam","509","Que Son","20662","Que Thuan","1959"
"49","Quang Nam","509","Que Son","20665","Phu Tho","1799"
"49","Quang Nam","509","Que Son","20677","Que Long","1238"
"49","Quang Nam","509","Que Son","20680","Que Chau","2039"
"49","Quang Nam","509","Que Son","20683","Que Phong","1742"
"49","Quang Nam","509","Que Son","20686","Que An","1546"
"49","Quang Nam","509","Que Son","20689","Que Minh","1305"
"49","Quang Nam","510","Nam Giang","20695","Thanh My","2149"
"49","Quang Nam","510","Nam Giang","20698","Laee","266"
"49","Quang Nam","510","Nam Giang","20699","Cho Chun","252"
"49","Quang Nam","510","Nam Giang","20701","Zuoich","374"
"49","Quang Nam","510","Nam Giang","20702","Ta Poo","342"
"49","Quang Nam","510","Nam Giang","20704","La Dee","405"
"49","Quang Nam","510","Nam Giang","20705","Dac Toi","243"
"49","Quang Nam","510","Nam Giang","20707","Cha Val","875"
"49","Quang Nam","510","Nam Giang","20710","Ta Bhinh","639"
"49","Quang Nam","510","Nam Giang","20713","Ca Dy","919"
"49","Quang Nam","510","Nam Giang","20716","Dac Pre","396"
"49","Quang Nam","510","Nam Giang","20719","Dac Pring","323"
"49","Quang Nam","511","Phuoc Son","20722","Kham Duc","1919"
"49","Quang Nam","511","Phuoc Son","20725","Phuoc Xuan","335"
"49","Quang Nam","511","Phuoc Son","20728","Phuoc Hiep","624"
"49","Quang Nam","511","Phuoc Son","20729","Phuoc Hoa","349"
"49","Quang Nam","511","Phuoc Son","20731","Phuoc Duc","571"
"49","Quang Nam","511","Phuoc Son","20734","Phuoc Nang","614"
"49","Quang Nam","511","Phuoc Son","20737","Phuoc My","437"
"49","Quang Nam","511","Phuoc Son","20740","Phuoc Chanh","698"
"49","Quang Nam","511","Phuoc Son","20743","Phuoc Cong","224"
"49","Quang Nam","511","Phuoc Son","20746","Phuoc Kim","262"
"49","Quang Nam","511","Phuoc Son","20749","Phuoc Loc","218"
"49","Quang Nam","511","Phuoc Son","20752","Phuoc Thanh","511"
"49","Quang Nam","512","Hiep Duc","20755","Tan An","1066"
"49","Quang Nam","512","Hiep Duc","20758","Hiep Hoa","472"
"49","Quang Nam","512","Hiep Duc","20761","Hiep Thuan","449"
"49","Quang Nam","512","Hiep Duc","20764","Que Tho","2218"
"49","Quang Nam","512","Hiep Duc","20767","Binh Lam","2054"
"49","Quang Nam","512","Hiep Duc","20770","Song Tra","591"
"49","Quang Nam","512","Hiep Duc","20773","Phuoc Tra","453"
"49","Quang Nam","512","Hiep Duc","20776","Phuoc Gia","289"
"49","Quang Nam","512","Hiep Duc","20779","Que Binh","675"
"49","Quang Nam","512","Hiep Duc","20782","Que Luu","772"
"49","Quang Nam","512","Hiep Duc","20785","Thang Phuoc","740"
"49","Quang Nam","512","Hiep Duc","20788","Binh Son","805"
"49","Quang Nam","513","Thang Binh","20791","Ha Lam","5028"
"49","Quang Nam","513","Thang Binh","20794","Binh Duong","2153"
"49","Quang Nam","513","Thang Binh","20797","Binh Giang","2571"
"49","Quang Nam","513","Thang Binh","20800","Binh Nguyen","1969"
"49","Quang Nam","513","Thang Binh","20803","Binh Phuc","2734"
"49","Quang Nam","513","Thang Binh","20806","Binh Trieu","2788"
"49","Quang Nam","513","Thang Binh","20809","Binh Dao","2049"
"49","Quang Nam","513","Thang Binh","20812","Binh Minh","1996"
"49","Quang Nam","513","Thang Binh","20815","Binh Lanh","1715"
"49","Quang Nam","513","Thang Binh","20818","Binh Tri","1702"
"49","Quang Nam","513","Thang Binh","20821","Binh Dinh Bac","1381"
"49","Quang Nam","513","Thang Binh","20822","Binh Dinh Nam","1285"
"49","Quang Nam","513","Thang Binh","20824","Binh Quy","3407"
"49","Quang Nam","513","Thang Binh","20827","Binh Phu","1146"
"49","Quang Nam","513","Thang Binh","20830","Binh Chanh","1229"
"49","Quang Nam","513","Thang Binh","20833","Binh Tu","3634"
"49","Quang Nam","513","Thang Binh","20836","Binh Sa","1874"
"49","Quang Nam","513","Thang Binh","20839","Binh Hai","1724"
"49","Quang Nam","513","Thang Binh","20842","Binh Que","1835"
"49","Quang Nam","513","Thang Binh","20845","Binh An","3505"
"49","Quang Nam","513","Thang Binh","20848","Binh Trung","3125"
"49","Quang Nam","513","Thang Binh","20851","Binh Nam","2505"
"49","Quang Nam","514","Tien Phuoc","20854","Tien Ky","2178"
"49","Quang Nam","514","Tien Phuoc","20857","Tien Son","955"
"49","Quang Nam","514","Tien Phuoc","20860","Tien Ha","1003"
"49","Quang Nam","514","Tien Phuoc","20863","Tien Cam","744"
"49","Quang Nam","514","Tien Phuoc","20866","Tien Chau","1236"
"49","Quang Nam","514","Tien Phuoc","20869","Tien Lanh","1434"
"49","Quang Nam","514","Tien Phuoc","20872","Tien Ngoc","617"
"49","Quang Nam","514","Tien Phuoc","20875","Tien Hiep","1052"
"49","Quang Nam","514","Tien Phuoc","20878","Tien Canh","2526"
"49","Quang Nam","514","Tien Phuoc","20881","Tien My","1506"
"49","Quang Nam","514","Tien Phuoc","20884","Tien Phong","1056"
"49","Quang Nam","514","Tien Phuoc","20887","Tien Tho","1595"
"49","Quang Nam","514","Tien Phuoc","20890","Tien An","1056"
"49","Quang Nam","514","Tien Phuoc","20893","Tien Loc","1003"
"49","Quang Nam","514","Tien Phuoc","20896","Tien Lap","832"
"49","Quang Nam","515","Bac Tra My","20899","Tra My","2007"
"49","Quang Nam","515","Bac Tra My","20900","Tra Son","839"
"49","Quang Nam","515","Bac Tra My","20902","Tra Kot","360"
"49","Quang Nam","515","Bac Tra My","20905","Tra Nu","411"
"49","Quang Nam","515","Bac Tra My","20908","Tra Dong","770"
"49","Quang Nam","515","Bac Tra My","20911","Tra Duong","885"
"49","Quang Nam","515","Bac Tra My","20914","Tra Giang","761"
"49","Quang Nam","515","Bac Tra My","20917","Tra Bui","1377"
"49","Quang Nam","515","Bac Tra My","20920","Tra Doc","648"
"49","Quang Nam","515","Bac Tra My","20923","Tra Tan","600"
"49","Quang Nam","515","Bac Tra My","20926","Tra Giac","773"
"49","Quang Nam","515","Bac Tra My","20929","Tra Giap","828"
"49","Quang Nam","515","Bac Tra My","20932","Tra Ka","435"
"49","Quang Nam","516","Nam Tra My","20935","Tra Leng","528"
"49","Quang Nam","516","Nam Tra My","20938","Tra Don","806"
"49","Quang Nam","516","Nam Tra My","20941","Tra Tap","654"
"49","Quang Nam","516","Nam Tra My","20944","Tra Mai","1259"
"49","Quang Nam","516","Nam Tra My","20947","Tra Cang","916"
"49","Quang Nam","516","Nam Tra My","20950","Tra Linh","630"
"49","Quang Nam","516","Nam Tra My","20953","Tra Nam","803"
"49","Quang Nam","516","Nam Tra My","20956","Tra Don","575"
"49","Quang Nam","516","Nam Tra My","20959","Tra Van","658"
"49","Quang Nam","516","Nam Tra My","20962","Tra Vinh","419"
"49","Quang Nam","517","Nui Thanh","20965","Nui Thanh","3813"
"49","Quang Nam","517","Nui Thanh","20968","Tam Xuan I","3861"
"49","Quang Nam","517","Nui Thanh","20971","Tam Xuan II","3280"
"49","Quang Nam","517","Nui Thanh","20974","Tam Tien","3378"
"49","Quang Nam","517","Nui Thanh","20977","Tam Son","1237"
"49","Quang Nam","517","Nui Thanh","20980","Tam Thanh","1175"
"49","Quang Nam","517","Nui Thanh","20983","Tam Anh Bac","1784"
"49","Quang Nam","517","Nui Thanh","20984","Tam Anh Nam","2757"
"49","Quang Nam","517","Nui Thanh","20986","Tam Hoa","2634"
"49","Quang Nam","517","Nui Thanh","20989","Tam Hiep","3736"
"49","Quang Nam","517","Nui Thanh","20992","Tam Hai","2234"
"49","Quang Nam","517","Nui Thanh","20995","Tam Giang","1932"
"49","Quang Nam","517","Nui Thanh","20998","Tam Quang","3802"
"49","Quang Nam","517","Nui Thanh","21001","Tam Nghia","3461"
"49","Quang Nam","517","Nui Thanh","21004","Tam My Tay","1740"
"49","Quang Nam","517","Nui Thanh","21005","Tam My Dong","1884"
"49","Quang Nam","517","Nui Thanh","21007","Tam Tra","870"
"49","Quang Nam","518","Phu Ninh","20364","Phu Thinh","1243"
"49","Quang Nam","518","Phu Ninh","20365","Tam Thanh","2245"
"49","Quang Nam","518","Phu Ninh","20368","Tam An","1947"
"49","Quang Nam","518","Phu Ninh","20374","Tam Dan","2935"
"49","Quang Nam","518","Phu Ninh","20377","Tam Loc","2010"
"49","Quang Nam","518","Phu Ninh","20380","Tam Phuoc","2215"
"49","Quang Nam","518","Phu Ninh","20383","Tam Vinh","1361"
"49","Quang Nam","518","Phu Ninh","20386","Tam Thai","2231"
"49","Quang Nam","518","Phu Ninh","20387","Tam Dai","1636"
"49","Quang Nam","518","Phu Ninh","20392","Tam Dan","3086"
"49","Quang Nam","518","Phu Ninh","20395","Tam Lanh","1735"
"49","Quang Nam","519","Nong Son","20656","Que Trung","2639"
"49","Quang Nam","519","Nong Son","20668","Que Ninh","927"
"49","Quang Nam","519","Nong Son","20669","Phuoc Ninh","755"
"49","Quang Nam","519","Nong Son","20671","Que Loc","1610"
"49","Quang Nam","519","Nong Son","20672","Son Vien","777"
"49","Quang Nam","519","Nong Son","20674","Que Phuoc","521"
"49","Quang Nam","519","Nong Son","20692","Que Lam","877"
"51","Quang Ngai","522","Quang Ngai","21010","Le Hong Phong","2767"
"51","Quang Ngai","522","Quang Ngai","21013","Tran Phu","4760"
"51","Quang Ngai","522","Quang Ngai","21016","Quang Phu","6019"
"51","Quang Ngai","522","Quang Ngai","21019","Nghia Chanh","4629"
"51","Quang Ngai","522","Quang Ngai","21022","Tran Hung Dao","2180"
"51","Quang Ngai","522","Quang Ngai","21025","Nguyen Nghiem","1754"
"51","Quang Ngai","522","Quang Ngai","21028","Nghia Lo","5500"
"51","Quang Ngai","522","Quang Ngai","21031","Chanh Lo","4794"
"51","Quang Ngai","522","Quang Ngai","21034","Nghia Dung","2253"
"51","Quang Ngai","522","Quang Ngai","21037","Nghia Dong","2603"
"51","Quang Ngai","522","Quang Ngai","21172","Truong Quang Trong","4808"
"51","Quang Ngai","522","Quang Ngai","21187","Tinh Hoa","2974"
"51","Quang Ngai","522","Quang Ngai","21190","Tinh Ky","2515"
"51","Quang Ngai","522","Quang Ngai","21199","Tinh Thien","2063"
"51","Quang Ngai","522","Quang Ngai","21202","Tinh An Dong","1754"
"51","Quang Ngai","522","Quang Ngai","21208","Tinh Chau","1846"
"51","Quang Ngai","522","Quang Ngai","21211","Tinh Khe","3665"
"51","Quang Ngai","522","Quang Ngai","21214","Tinh Long","2198"
"51","Quang Ngai","522","Quang Ngai","21223","Tinh An Tay","2831"
"51","Quang Ngai","522","Quang Ngai","21232","Tinh An","2444"
"51","Quang Ngai","522","Quang Ngai","21253","Nghia Phu","1836"
"51","Quang Ngai","522","Quang Ngai","21256","Nghia Ha","3823"
"51","Quang Ngai","522","Quang Ngai","21262","Nghia An","4743"
"51","Quang Ngai","524","Binh Son","21040","Thi Tran Chau O","2679"
"51","Quang Ngai","524","Binh Son","21043","Binh Thuan","2341"
"51","Quang Ngai","524","Binh Son","21046","Binh Thanh","3916"
"51","Quang Ngai","524","Binh Son","21049","Binh Dong","3028"
"51","Quang Ngai","524","Binh Son","21052","Binh Chanh","3834"
"51","Quang Ngai","524","Binh Son","21055","Binh Nguyen","2935"
"51","Quang Ngai","524","Binh Son","21058","Binh Khuong","1200"
"51","Quang Ngai","524","Binh Son","21061","Binh Tri","2018"
"51","Quang Ngai","524","Binh Son","21064","Binh An","1005"
"51","Quang Ngai","524","Binh Son","21067","Binh Hai","3550"
"51","Quang Ngai","524","Binh Son","21070","Binh Duong","2184"
"51","Quang Ngai","524","Binh Son","21073","Binh Phuoc","1802"
"51","Quang Ngai","524","Binh Son","21076","Binh Thoi","1227"
"51","Quang Ngai","524","Binh Son","21079","Binh Hoa","1737"
"51","Quang Ngai","524","Binh Son","21082","Binh Trung","2893"
"51","Quang Ngai","524","Binh Son","21085","Binh Minh","2365"
"51","Quang Ngai","524","Binh Son","21088","Binh Long","2000"
"51","Quang Ngai","524","Binh Son","21091","Binh Thanh Tay","1302"
"51","Quang Ngai","524","Binh Son","21094","Binh Phu","891"
"51","Quang Ngai","524","Binh Son","21097","Binh Thanh Dong","702"
"51","Quang Ngai","524","Binh Son","21100","Binh Chuong","1856"
"51","Quang Ngai","524","Binh Son","21103","Binh Hiep","1741"
"51","Quang Ngai","524","Binh Son","21106","Binh My","1831"
"51","Quang Ngai","524","Binh Son","21109","Binh Tan","1272"
"51","Quang Ngai","524","Binh Son","21112","Binh Chau","4308"
"51","Quang Ngai","525","Tra Bong","21115","Tra Xuan","2127"
"51","Quang Ngai","525","Tra Bong","21118","Tra Giang","123"
"51","Quang Ngai","525","Tra Bong","21121","Tra Thuy","842"
"51","Quang Ngai","525","Tra Bong","21124","Tra Hiep","481"
"51","Quang Ngai","525","Tra Bong","21127","Tra Binh","1360"
"51","Quang Ngai","525","Tra Bong","21130","Tra Phu","1086"
"51","Quang Ngai","525","Tra Bong","21133","Tra Lam","435"
"51","Quang Ngai","525","Tra Bong","21136","Tra Tan","588"
"51","Quang Ngai","525","Tra Bong","21139","Tra Son","1207"
"51","Quang Ngai","525","Tra Bong","21142","Tra Bui","494"
"51","Quang Ngai","526","Tay Tra","21145","Tra Thanh","516"
"51","Quang Ngai","526","Tay Tra","21148","Tra Khe","471"
"51","Quang Ngai","526","Tay Tra","21151","Tra Quan","479"
"51","Quang Ngai","526","Tay Tra","21154","Tra Phong","1394"
"51","Quang Ngai","526","Tay Tra","21157","Tra Lanh","534"
"51","Quang Ngai","526","Tay Tra","21160","Tra Nham","503"
"51","Quang Ngai","526","Tay Tra","21163","Tra Xinh","557"
"51","Quang Ngai","526","Tay Tra","21166","Tra Tho","538"
"51","Quang Ngai","526","Tay Tra","21169","Tra Trung","172"
"51","Quang Ngai","527","Son Tinh","21175","Tinh Tho","3415"
"51","Quang Ngai","527","Son Tinh","21178","Tinh Tra","1432"
"51","Quang Ngai","527","Son Tinh","21181","Tinh Phong","3291"
"51","Quang Ngai","527","Son Tinh","21184","Tinh Hiep","2175"
"51","Quang Ngai","527","Son Tinh","21193","Tinh Binh","2593"
"51","Quang Ngai","527","Son Tinh","21196","Tinh Dong","1792"
"51","Quang Ngai","527","Son Tinh","21205","Tinh Bac","1289"
"51","Quang Ngai","527","Son Tinh","21217","Tinh Son","2451"
"51","Quang Ngai","527","Son Tinh","21220","Tinh Ha","4349"
"51","Quang Ngai","527","Son Tinh","21226","Tinh Giang","1950"
"51","Quang Ngai","527","Son Tinh","21229","Tinh Minh","1510"
"51","Quang Ngai","528","Tu Nghia","21235","La Ha","2772"
"51","Quang Ngai","528","Tu Nghia","21238","Song Ve","2002"
"51","Quang Ngai","528","Tu Nghia","21241","Nghia Lam","1781"
"51","Quang Ngai","528","Tu Nghia","21244","Nghia Thang","2516"
"51","Quang Ngai","528","Tu Nghia","21247","Nghia Thuan","2126"
"51","Quang Ngai","528","Tu Nghia","21250","Nghia Ky","4854"
"51","Quang Ngai","528","Tu Nghia","21259","Nghia Son","349"
"51","Quang Ngai","528","Tu Nghia","21265","Nghia Tho","390"
"51","Quang Ngai","528","Tu Nghia","21268","Nghia Hoa","3278"
"51","Quang Ngai","528","Tu Nghia","21271","Nghia Dien","2400"
"51","Quang Ngai","528","Tu Nghia","21274","Nghia Thuong","4442"
"51","Quang Ngai","528","Tu Nghia","21277","Nghia Trung","3734"
"51","Quang Ngai","528","Tu Nghia","21280","Nghia Hiep","3185"
"51","Quang Ngai","528","Tu Nghia","21283","Nghia Phuong","2427"
"51","Quang Ngai","528","Tu Nghia","21286","Nghia My","1636"
"51","Quang Ngai","529","Son Ha","21289","Di Lang","2647"
"51","Quang Ngai","529","Son Ha","21292","Son Ha","2719"
"51","Quang Ngai","529","Son Ha","21295","Son Thanh","2289"
"51","Quang Ngai","529","Son Ha","21298","Son Nham","1302"
"51","Quang Ngai","529","Son Ha","21301","Son Bao","1078"
"51","Quang Ngai","529","Son Ha","21304","Son Linh","1527"
"51","Quang Ngai","529","Son Ha","21307","Son Giang","1311"
"51","Quang Ngai","529","Son Ha","21310","Son Trung","977"
"51","Quang Ngai","529","Son Ha","21313","Son Thuong","1225"
"51","Quang Ngai","529","Son Ha","21316","Son Cao","1408"
"51","Quang Ngai","529","Son Ha","21319","Son Hai","898"
"51","Quang Ngai","529","Son Ha","21322","Son Thuy","1251"
"51","Quang Ngai","529","Son Ha","21325","Son Ky","1730"
"51","Quang Ngai","529","Son Ha","21328","Son Ba","1071"
"51","Quang Ngai","530","Son Tay","21331","Son Bua","402"
"51","Quang Ngai","530","Son Tay","21334","Son Mua","839"
"51","Quang Ngai","530","Son Tay","21335","Son Lien","370"
"51","Quang Ngai","530","Son Tay","21337","Son Tan","809"
"51","Quang Ngai","530","Son Tay","21338","Son Mau","429"
"51","Quang Ngai","530","Son Tay","21340","Son Dung","1219"
"51","Quang Ngai","530","Son Tay","21341","Son Long","548"
"51","Quang Ngai","530","Son Tay","21343","Son Tinh","629"
"51","Quang Ngai","530","Son Tay","21346","Son Lap","355"
"51","Quang Ngai","531","Minh Long","21349","Long Son","1388"
"51","Quang Ngai","531","Minh Long","21352","Long Mai","1137"
"51","Quang Ngai","531","Minh Long","21355","Thanh An","953"
"51","Quang Ngai","531","Minh Long","21358","Long Mon","387"
"51","Quang Ngai","531","Minh Long","21361","Long Hiep","1236"
"51","Quang Ngai","532","Nghia Hanh","21364","Cho Chua","2632"
"51","Quang Ngai","532","Nghia Hanh","21367","Hanh Thuan","2125"
"51","Quang Ngai","532","Nghia Hanh","21370","Hanh Dung","1728"
"51","Quang Ngai","532","Nghia Hanh","21373","Hanh Trung","2181"
"51","Quang Ngai","532","Nghia Hanh","21376","Hanh Nhan","1871"
"51","Quang Ngai","532","Nghia Hanh","21379","Hanh Duc","2889"
"51","Quang Ngai","532","Nghia Hanh","21382","Hanh Minh","1566"
"51","Quang Ngai","532","Nghia Hanh","21385","Hanh Phuoc","3200"
"51","Quang Ngai","532","Nghia Hanh","21388","Hanh Thien","1792"
"51","Quang Ngai","532","Nghia Hanh","21391","Hanh Thinh","2244"
"51","Quang Ngai","532","Nghia Hanh","21394","Hanh Tin Tay","1218"
"51","Quang Ngai","532","Nghia Hanh","21397","Hanh Tin  Dong","1121"
"51","Quang Ngai","533","Mo Duc","21400","Mo Duc","1821"
"51","Quang Ngai","533","Mo Duc","21403","Duc Loi","1729"
"51","Quang Ngai","533","Mo Duc","21406","Duc Thang","1953"
"51","Quang Ngai","533","Mo Duc","21409","Duc Nhuan","3557"
"51","Quang Ngai","533","Mo Duc","21412","Duc Chanh","4212"
"51","Quang Ngai","533","Mo Duc","21415","Duc Hiep","1910"
"51","Quang Ngai","533","Mo Duc","21418","Duc Minh","2152"
"51","Quang Ngai","533","Mo Duc","21421","Duc Thanh","2165"
"51","Quang Ngai","533","Mo Duc","21424","Duc Hoa","2456"
"51","Quang Ngai","533","Mo Duc","21427","Duc Tan","1870"
"51","Quang Ngai","533","Mo Duc","21430","Duc Phu","1957"
"51","Quang Ngai","533","Mo Duc","21433","Duc Phong","4367"
"51","Quang Ngai","533","Mo Duc","21436","Duc Lan","3514"
"51","Quang Ngai","534","Duc Pho","21439","Duc Pho","2653"
