"MATINH","MAXA","MADIABAN","weight_final_rice","panel","weight_rice_DNA","weight_cass","weight_gift","weight_coffee"
"38","14887","001",890.210892066897,2022,NA,NA,NA,NA
"38","14869","001",1.59106267478123,2022,NA,NA,NA,NA
"38","14950","009",687.814072892126,2022,NA,NA,NA,NA
"38","15016","007",481.575680324908,2022,NA,NA,NA,NA
"38","15055","010",625.050532130775,2022,NA,NA,NA,NA
"38","15085","009",687.769292550209,2022,NA,NA,NA,NA
"38","15100","006",817.290736059581,2022,NA,NA,NA,NA
"38","15136","014",966.584359760833,2022,NA,NA,NA,NA
"38","15163","001",961.961069730762,2022,13527.0475349205,NA,NA,NA
"38","15241","008",1064.75099679622,2022,NA,NA,NA,NA
"38","15247","001",2512.24392153053,2022,NA,NA,NA,NA
"38","15307","006",508.958253871323,2022,NA,NA,NA,NA
"38","15331","004",878.670116782007,2022,NA,NA,NA,NA
"38","15352","010",903.761083899418,2022,NA,NA,NA,NA
"38","15361","002",745.618061558859,2022,NA,NA,NA,NA
"38","15412","017",753.608625496556,2022,NA,NA,NA,NA
"38","15433","003",757.353832494823,2022,NA,NA,NA,NA
"38","15454","005",759.129910780681,2022,NA,NA,NA,NA
"38","15463","001",584.205965679845,2022,NA,NA,NA,NA
"38","15493","005",1145.60544869194,2022,NA,NA,NA,NA
"38","15520","004",934.157123451195,2022,NA,NA,NA,NA
"38","15541","005",750.550782916525,2022,NA,NA,NA,NA
"38","15556","003",806.808543235501,2022,NA,NA,NA,NA
"38","15559","011",648.973591481136,2022,NA,NA,NA,NA
"38","15589","003",595.93182926716,2022,10893.951913899,NA,NA,NA
"38","15631","005",937.975888958845,2022,NA,NA,NA,NA
"38","15655","001",1534.22284464838,2022,NA,NA,NA,NA
"38","15682","003",823.752902558349,2022,NA,NA,NA,NA
"38","15688","005",1037.860118212,2022,NA,NA,NA,NA
"38","15727","002",771.821902279407,2022,16279.9803793751,NA,NA,NA
"38","15748","002",795.406759042891,2022,NA,NA,NA,NA
"38","15775","010",568.233445526883,2022,NA,NA,NA,NA
"38","15802","003",915.59150650775,2022,NA,NA,NA,NA
"38","15820","004",691.637155711079,2022,NA,NA,NA,NA
"38","15844","005",618.401203862825,2022,NA,NA,NA,NA
"38","15859","003",940.744247723962,2022,NA,NA,NA,NA
"38","15886","006",1467.93584282258,2022,NA,NA,NA,NA
"38","15904","005",690.776474715702,2022,NA,NA,NA,NA
"38","15955","005",1371.39987397955,2022,NA,NA,NA,NA
"38","15979","002",784.836611757314,2022,NA,NA,NA,NA
"38","16024","004",2491.84157585493,2022,NA,NA,NA,NA
"38","16063","001",518.378020363936,2022,9476.22689328645,NA,NA,NA
"38","16147","002",1194.54417406427,2022,NA,NA,NA,NA
"38","16162","005",1918.85015504887,2022,NA,NA,NA,NA
"38","16195","003",2176.1714387545,2022,NA,NA,NA,NA
"38","16270","002",946.797981871567,2022,NA,NA,NA,NA
"38","16279","001",385.127100663831,2022,NA,NA,NA,NA
"38","16297","003",708.925553211159,2022,NA,NA,NA,NA
"38","16318","009",1218.26141946545,2022,NA,NA,NA,NA
"38","16327","002",726.974670318742,2022,14311.7530678991,NA,NA,NA
"38","16375","001",1108.33792430212,2022,NA,NA,NA,NA
"38","16402","003",865.102555932951,2022,NA,NA,NA,NA
"38","16417","002",823.955971924026,2022,NA,NA,NA,NA
"38","16432","008",2134.50294993987,2022,NA,NA,NA,NA
"38","16444","017",5746.09814412261,2022,NA,NA,NA,NA
"38","16540","014",897.906997494152,2022,11363.6901921578,NA,NA,NA
"38","16543","014",1531.40138085172,2022,NA,NA,NA,NA
"38","16558","012",2240.71698029846,2022,NA,NA,NA,NA
"38","16585","006",1752.65004320391,2022,NA,NA,NA,NA
"38","16603","012",850.808149821738,2022,NA,NA,NA,NA
"38","16648","020",729.854314194587,2022,NA,NA,NA,NA
"40","16675","036",320.427175593103,2022,NA,NA,NA,NA
"40","16741","010",524.004117007282,2022,NA,NA,NA,NA
"40","16747","011",647.543046687998,2022,NA,NA,NA,NA
"40","16771","012",560.556455650706,2022,NA,NA,NA,NA
"40","16798","007",494.927169762625,2022,NA,NA,NA,NA
"40","16816","004",888.978822524474,2022,NA,NA,NA,NA
"40","16900","006",7360.02604615529,2022,NA,NA,NA,NA
"40","16904","002",1346.91756065806,2022,NA,NA,NA,NA
"40","16927","006",502.700920541379,2022,NA,NA,NA,NA
"40","16942","022",2722.55312412737,2022,NA,NA,NA,NA
"40","16981","008",1065.28782011333,2022,NA,NA,NA,NA
"40","17003","002",2245.82644867818,2022,NA,NA,NA,NA
"40","17032","001",797.971571217558,2022,NA,NA,NA,NA
"40","17092","009",2017.82416313222,2022,NA,NA,NA,NA
"40","17131","013",620.224036302559,2022,NA,NA,NA,NA
"40","17143","017",855.701164021023,2022,NA,NA,NA,NA
"40","17146","007",490.953804253106,2022,10355.6510599342,NA,NA,NA
"40","17158","017",170.462366312498,2022,NA,NA,NA,NA
"40","17170","011",480.331004188103,2022,NA,NA,NA,NA
"40","17305","012",607.11119332303,2022,NA,NA,NA,NA
"40","17325","003",1321.62621483224,2022,NA,NA,NA,NA
"40","17377","012",423.682607093396,2022,NA,NA,NA,NA
"40","17395","002",653.363650947934,2022,19906.3937801666,NA,NA,NA
"40","17404","010",1250.66458662167,2022,NA,NA,NA,NA
"40","17422","011",837.762339558849,2022,13743.9998747305,NA,NA,NA
"40","17458","017",612.437897460233,2022,NA,NA,NA,NA
"40","17476","016",671.053017246774,2022,NA,NA,NA,NA
"40","17494","004",540.612180911688,2022,NA,NA,NA,NA
"40","17524","008",832.093889844537,2022,NA,NA,NA,NA
"40","17527","011",872.413302906205,2022,NA,NA,NA,NA
"40","17539","019",554.408496619913,2022,NA,NA,NA,NA
"40","17554","009",627.396200001288,2022,NA,NA,NA,NA
"40","17557","008",889.620668239726,2022,NA,NA,NA,NA
"40","17593","008",520.297314266683,2022,NA,NA,NA,NA
"40","17599","008",520.794924935747,2022,8788.07002972328,NA,NA,NA
"40","17611","008",767.113198315365,2022,NA,NA,NA,NA
"40","17629","009",2953.49756767671,2022,NA,NA,NA,NA
"40","17635","008",686.804001667195,2022,NA,NA,NA,NA
"40","17653","008",1492.18769804046,2022,NA,NA,NA,NA
"40","17689","012",862.26644403134,2022,16975.2055051674,NA,NA,NA
"40","17692","014",487.675487435935,2022,NA,NA,NA,NA
"40","17710","009",4971.70066050741,2022,NA,NA,NA,NA
"40","17716","006",979.939553938347,2022,NA,NA,NA,NA
"40","17770","006",675.755465767401,2022,NA,NA,NA,NA
"40","17797","001",588.622723023784,2022,NA,NA,NA,NA
"40","17800","004",650.833604084257,2022,NA,NA,NA,NA
"40","17857","010",1416.81160069047,2022,NA,NA,NA,NA
"40","17878","004",1953.27814282619,2022,NA,NA,NA,NA
"40","17881","010",595.072655354379,2022,NA,NA,NA,NA
"40","17914","004",863.339408253105,2022,NA,NA,NA,NA
"40","17938","009",1920.8575487856,2022,NA,NA,NA,NA
"40","17950","009",660.968562328827,2022,NA,NA,NA,NA
"40","17968","005",1214.43471494931,2022,NA,NA,NA,NA
"40","17971","013",997.777694156815,2022,NA,NA,NA,NA
"40","18016","016",884.231530243208,2022,NA,NA,NA,NA
"40","18028","005",940.867003940806,2022,NA,NA,NA,NA
"40","18058","004",669.999136345045,2022,NA,NA,NA,NA
"40","18064","003",688.177784942622,2022,8467.4808207161,NA,NA,NA
"42","18082","006",452.736625762998,2022,NA,NA,NA,NA
"42","18085","003",259.926279169528,2022,NA,NA,NA,NA
"42","18094","005",826.265122749244,2022,NA,NA,NA,NA
"42","18112","001",362.824811943854,2022,NA,NA,NA,NA
"42","18118","007",1023.23777896082,2022,NA,NA,NA,NA
"42","18121","005",672.598972166605,2022,NA,NA,NA,NA
"42","18130","005",663.24415923077,2022,NA,NA,NA,NA
"42","18157","006",486.450056885369,2022,NA,NA,NA,NA
"42","18178","006",1889.25104806277,2022,NA,NA,NA,NA
"42","18184","002",473.094843339094,2022,NA,NA,NA,NA
"42","18193","006",3955.0986691775,2022,NA,NA,NA,NA
"42","18211","004",607.045074414,2022,9389.86058729944,NA,NA,NA
"42","18223","004",460.802807702008,2022,NA,NA,NA,NA
"42","18253","002",665.428091439676,2022,NA,NA,NA,NA
"42","18274","006",924.132478856541,2022,NA,NA,NA,NA
"42","18277","001",700.636898025451,2022,NA,NA,NA,NA
"42","18277","003",468.692182993639,2022,NA,NA,NA,NA
"42","18307","003",444.696657515099,2022,6878.63190675867,NA,NA,NA
"42","18316","004",554.049344560052,2022,NA,NA,NA,NA
"42","18331","007",624.087341851461,2022,NA,NA,NA,NA
"42","18340","004",463.148155557499,2022,NA,NA,NA,NA
"42","18352","005",1001.33182996704,2022,NA,NA,NA,NA
"42","18370","008",384.00814803252,2022,NA,NA,NA,NA
"42","18379","006",297.889087548967,2022,NA,NA,NA,NA
"42","18436","006",441.369984148495,2022,14895.6533330019,NA,NA,NA
"42","18481","007",310.187249368185,2022,NA,NA,NA,NA
"42","18487","005",653.512229596061,2022,NA,NA,NA,NA
"42","18493","003",449.522753550036,2022,NA,NA,NA,NA
"42","18505","006",428.205608678197,2022,NA,NA,NA,NA
"42","18550","004",492.276546886803,2022,NA,NA,NA,NA
"42","18556","002",3547.87988485445,2022,NA,NA,NA,NA
"42","18568","001",349.692221075954,2022,NA,NA,NA,NA
"42","18592","009",433.287418453095,2022,NA,NA,NA,NA
"42","18640","005",418.447654991638,2022,NA,NA,NA,NA
"42","18652","012",468.806939702103,2022,NA,NA,NA,NA
"42","18676","013",349.495183725942,2022,NA,NA,NA,NA
"42","18712","007",380.142672118393,2022,NA,NA,NA,NA
"42","18724","001",551.220792768536,2022,NA,NA,NA,NA
"42","18736","007",568.124284261029,2022,NA,NA,NA,NA
"42","18754","012",524.933525628448,2022,NA,NA,NA,NA
"42","18769","002",504.10274713658,2022,NA,NA,NA,NA
"42","18778","007",742.81012803454,2022,NA,NA,NA,NA
"42","18799","002",657.205082283363,2022,NA,NA,NA,NA
"42","18814","007",329.981173386237,2022,NA,NA,NA,NA
"44","18859","025",48.8378888092804,2022,NA,NA,NA,NA
"44","18871","009",25.8572056210983,2022,NA,NA,NA,NA
"44","18886","001",549.369590676438,2022,NA,NA,NA,NA
"44","18892","010",347.651908859151,2022,NA,NA,NA,NA
"44","18934","008",3682.2379253984,2022,NA,NA,NA,NA
"44","18958","009",256.95703968012,2022,NA,NA,NA,NA
"44","18985","002",384.596962269683,2022,NA,NA,NA,NA
"44","18997","017",253.235520520765,2022,NA,NA,NA,NA
"44","19012","011",578.52136281913,2022,9490.99423865488,NA,NA,NA
"44","19015","002",398.153354532242,2022,NA,NA,NA,NA
"44","19024","009",512.422589082922,2022,NA,NA,NA,NA
"44","19033","016",290.210496313593,2022,NA,NA,NA,NA
"44","19051","003",395.737274331063,2022,NA,NA,NA,NA
"44","19051","004",367.122425264048,2022,NA,NA,NA,NA
"44","19066","006",209.270264942153,2022,NA,NA,NA,NA
"44","19078","007",648.727072759097,2022,NA,NA,NA,NA
"44","19105","004",426.395217525764,2022,NA,NA,NA,NA
"44","19114","016",756.478970418906,2022,NA,NA,NA,NA
"44","19117","001",199.824399448072,2022,NA,NA,NA,NA
"44","19120","003",525.021034721222,2022,NA,NA,NA,NA
"44","19147","014",386.325376598227,2022,NA,NA,NA,NA
"44","19144","002",411.738210868077,2022,NA,NA,NA,NA
"44","19159","009",587.497118880747,2022,NA,NA,NA,NA
"44","19111","008",131.304019200251,2022,NA,NA,NA,NA
"44","19195","005",297.1073915333,2022,NA,NA,NA,NA
"44","19198","007",979.118064055102,2022,NA,NA,NA,NA
"44","19213","003",367.23061215118,2022,NA,NA,NA,NA
"44","19243","007",390.788446955012,2022,5495.24722402512,NA,NA,NA
"44","19258","010",406.923839961512,2022,NA,NA,NA,NA
"44","19294","012",638.030164907379,2022,NA,NA,NA,NA
"44","19303","011",456.689691662314,2022,NA,NA,NA,NA
"45","19330","005",275.307333312887,2022,NA,NA,NA,NA
"45","19336","013",1492.75984026683,2022,NA,NA,NA,NA
"45","19339","003",643.001678191918,2022,NA,NA,NA,NA
"45","19354","010",686.560610244789,2022,NA,NA,NA,NA
"45","19363","012",765.291378365863,2022,NA,NA,NA,NA
"45","19375","009",257.700389399701,2022,NA,NA,NA,NA
"45","19402","012",304.541860890722,2022,NA,NA,NA,NA
"45","19420","011",363.851062327765,2022,NA,NA,NA,NA
"45","19441","016",147.772887850945,2022,NA,NA,NA,NA
"45","19447","002",301.507969601761,2022,NA,NA,NA,NA
"45","19480","001",161.195025667346,2022,NA,NA,NA,NA
"45","19496","004",749.981688131521,2022,NA,NA,NA,NA
"45","19501","004",261.556038601733,2022,NA,NA,NA,NA
"45","19504","002",319.521642039447,2022,NA,NA,NA,NA
"45","19552","005",343.684910338975,2022,NA,NA,NA,NA
"45","19579","005",275.316206168263,2022,NA,NA,NA,NA
"45","19603","006",202.330999237063,2022,6828.40367808336,NA,NA,NA
"45","19606","001",325.371701106,2022,5490.432333538,NA,NA,NA
"45","19621","012",215.115155488574,2022,NA,NA,NA,NA
"45","19633","007",211.701852514483,2022,NA,NA,NA,NA
"45","19636","008",213.188300124527,2022,NA,NA,NA,NA
"45","19648","007",285.595598595294,2022,NA,NA,NA,NA
"45","19669","006",267.328886339084,2022,NA,NA,NA,NA
"45","19678","009",85.2324321860669,2022,NA,NA,NA,NA
"45","19699","006",723.957233314759,2022,NA,NA,NA,NA
"45","19705","005",374.789589061525,2022,NA,NA,NA,NA
"45","19726","004",487.804029137745,2022,NA,NA,NA,NA
"45","19738","004",1685.75380543666,2022,NA,NA,NA,NA
"46","19803","012",359.595320210105,2022,NA,NA,NA,NA
"46","19810","011",1316.4020912691,2022,NA,NA,NA,NA
"46","19822","002",381.419635527232,2022,NA,NA,NA,NA
"46","19837","011",538.637788803525,2022,6816.86742038339,NA,NA,NA
"46","19843","006",397.768973809799,2022,NA,NA,NA,NA
"46","19852","008",487.069434987251,2022,NA,NA,NA,NA
"46","19867","013",693.949004022356,2022,NA,NA,NA,NA
"46","19876","008",252.350076808874,2022,NA,NA,NA,NA
"46","19888","001",595.697032241874,2022,NA,NA,NA,NA
"46","19897","008",421.310753738687,2022,NA,NA,NA,NA
"46","19927","006",763.413183635203,2022,21470.1545598071,NA,NA,NA
"46","19933","003",438.933043417766,2022,NA,NA,NA,NA
"46","19942","015",575.048275455629,2022,NA,NA,NA,NA
"46","19954","005",650.739856019532,2022,NA,NA,NA,NA
"46","19957","011",383.630596548241,2022,6743.24237051818,NA,NA,NA
"46","19972","024",945.896172608715,2022,NA,NA,NA,NA
"46","20005","017",260.967582954836,2022,NA,NA,NA,NA
"46","20011","009",174.413924333164,2022,NA,NA,NA,NA
"46","20020","008",289.485133969275,2022,NA,NA,NA,NA
"46","20044","003",96.0148563559251,2022,NA,NA,NA,NA
"46","20110","018",417.3398737769,2022,NA,NA,NA,NA
"46","20116","009",1239.10154735687,2022,NA,NA,NA,NA
"46","20128","007",477.94223206963,2022,NA,NA,NA,NA
"46","20155","003",1452.11217545123,2022,NA,NA,NA,NA
"46","20164","001",422.758304369343,2022,NA,NA,NA,NA
"48","20308","004",285.737526070302,2022,NA,NA,NA,NA
"48","20323","012",1759.51136688651,2022,NA,NA,NA,NA
"48","20326","029",1340.54437660038,2022,NA,NA,NA,NA
"48","20329","015",655.743481408099,2022,NA,NA,NA,NA
"49","20356","011",737.796015990606,2022,NA,NA,NA,NA
"49","20362","004",363.913430777693,2022,NA,NA,NA,NA
"49","20371","006",403.97944787846,2022,NA,NA,NA,NA
"49","20374","006",4641.55322898761,2022,NA,NA,NA,NA
"49","20386","004",671.425575988332,2022,6609.08656061135,NA,NA,NA
"49","20389","003",717.565931112842,2022,NA,NA,NA,NA
"49","20458","007",399.586011144183,2022,10535.546481138,NA,NA,NA
"49","20488","005",534.397931201542,2022,NA,NA,NA,NA
"49","20518","019",591.851646718501,2022,NA,NA,NA,NA
"49","20527","008",829.280615424992,2022,NA,NA,NA,NA
"49","20536","004",906.036564337948,2022,NA,NA,NA,NA
"49","20542","012",981.727402652065,2022,NA,NA,NA,NA
"49","20561","005",793.500206712049,2022,NA,NA,NA,NA
"49","20563","029",183.989032847136,2022,NA,NA,NA,NA
"49","20569","009",414.7681225533,2022,NA,NA,NA,NA
"49","20578","010",315.003587288671,2022,NA,NA,NA,NA
"49","20580","009",552.06632815763,2022,NA,NA,NA,NA
"49","20581","021",611.072759565095,2022,NA,NA,NA,NA
"49","20584","005",2395.87279049497,2022,NA,NA,NA,NA
"49","20587","008",439.806647281327,2022,NA,NA,NA,NA
"49","20611","005",925.784589010564,2022,NA,NA,NA,NA
"49","20620","017",415.531268761074,2022,NA,NA,NA,NA
"49","20623","001",1303.96940157021,2022,NA,NA,NA,NA
"49","20632","001",498.147097328983,2022,NA,NA,NA,NA
"49","20650","019",487.372554824166,2022,NA,NA,NA,NA
"49","20656","010",2876.75615053749,2022,NA,NA,NA,NA
"49","20665","010",627.668996961609,2022,NA,NA,NA,NA
"49","20683","016",622.730021975933,2022,NA,NA,NA,NA
"49","20702","002",468.566702359409,2022,NA,NA,NA,NA
"49","20722","013",1471.94838931292,2022,NA,NA,NA,NA
"49","20770","005",633.668603932399,2022,NA,NA,NA,NA
"49","20791","015",539.875254484917,2022,NA,NA,NA,NA
"49","20797","012",494.817741413685,2022,NA,NA,NA,NA
"49","20809","008",564.903776487688,2022,NA,NA,NA,NA
"49","20830","010",705.261893321316,2022,NA,NA,NA,NA
"49","20842","006",484.860275898736,2022,8863.50463457564,NA,NA,NA
"49","20851","012",411.646416391651,2022,NA,NA,NA,NA
"49","20887","015",382.990837950449,2022,NA,NA,NA,NA
"49","20917","010",521.586454927636,2022,NA,NA,NA,NA
"49","20956","001",498.231122160504,2022,NA,NA,NA,NA
"49","20983","001",824.355530181514,2022,NA,NA,NA,NA
"49","21007","008",526.037869364678,2022,NA,NA,NA,NA
"51","21016","017",396.133727955254,2022,NA,NA,NA,NA
"51","21034","003",2394.08981773847,2022,NA,NA,NA,NA
"51","21046","007",926.400275274479,2022,NA,NA,NA,NA
"51","21052","016",453.949464208187,2022,NA,NA,NA,NA
"51","21055","014",526.131770061534,2022,NA,NA,NA,NA
"51","21064","008",324.776926700635,2022,NA,NA,NA,NA
"51","21082","014",430.866247037122,2022,NA,NA,NA,NA
"51","21085","004",451.388233370372,2022,NA,NA,NA,NA
"51","21088","004",583.313040698405,2022,NA,NA,NA,NA
"51","21100","002",512.355536237667,2022,NA,NA,NA,NA
"51","21112","010",1698.8069835002,2022,NA,NA,NA,NA
"51","21157","004",430.840583441805,2022,7875.99582378917,NA,NA,NA
"51","21181","012",473.160012861531,2022,NA,NA,NA,NA
"51","21199","014",400.052573570336,2022,NA,NA,NA,NA
"51","21202","007",992.946296201334,2022,NA,NA,NA,NA
"51","21205","003",491.175398036075,2022,NA,NA,NA,NA
"51","21214","003",507.396643858508,2022,NA,NA,NA,NA
"51","21217","009",431.777141421019,2022,13155.1943392186,NA,NA,NA
"51","21241","010",587.052727851606,2022,11006.807385495,NA,NA,NA
"51","21244","007",520.37577085589,2022,NA,NA,NA,NA
"51","21250","024",849.769038570818,2022,NA,NA,NA,NA
"51","21268","022",1523.73583403379,2022,NA,NA,NA,NA
"51","21283","013",789.737576224469,2022,NA,NA,NA,NA
"51","21286","004",463.889053293395,2022,NA,NA,NA,NA
"51","21289","009",263.339967525992,2022,NA,NA,NA,NA
"51","21295","017",438.429070336779,2022,8014.71741453683,NA,NA,NA
"51","21340","005",361.150996271763,2022,NA,NA,NA,NA
"51","21355","002",466.013503744019,2022,NA,NA,NA,NA
"51","21358","004",523.150064827844,2022,NA,NA,NA,NA
"51","21373","006",341.345239702184,2022,NA,NA,NA,NA
"51","21379","020",408.76796315416,2022,NA,NA,NA,NA
"51","21409","008",497.577426822813,2022,NA,NA,NA,NA
"51","21415","004",380.445391887174,2022,NA,NA,NA,NA
"51","21439","006",555.529502724126,2022,NA,NA,NA,NA
"51","21442","014",601.418780712437,2022,NA,NA,NA,NA
"51","21445","015",353.078634932829,2022,NA,NA,NA,NA
"51","21475","001",404.183822752349,2022,NA,NA,NA,NA
"51","21490","013",531.112832590521,2022,NA,NA,NA,NA
"51","21523","017",430.638107742507,2022,NA,NA,NA,NA
"52","21553","001",347.674921803883,2022,NA,NA,NA,NA
"52","21628","012",1991.5335586386,2022,NA,NA,NA,NA
"52","21637","015",602.638343781127,2022,NA,NA,NA,NA
"52","21643","016",485.399886155057,2022,NA,NA,NA,NA
"52","21652","001",570.451194449103,2022,NA,NA,NA,NA
"52","21685","019",509.600426837448,2022,NA,NA,NA,NA
"52","21688","004",520.827818116187,2022,NA,NA,NA,NA
"52","21712","012",409.214420699207,2022,NA,NA,NA,NA
"52","21715","004",386.313916774315,2022,NA,NA,NA,NA
"52","21727","013",499.481650204678,2022,NA,NA,NA,NA
"52","21742","017",292.196379067556,2022,NA,NA,NA,NA
"52","21745","006",494.964585824098,2022,NA,NA,NA,NA
"52","21748","011",551.187811597108,2022,9300.92989758478,NA,NA,NA
"52","21766","002",141.57577750522,2022,2787.16391475119,NA,NA,NA
"52","21772","012",412.853285724514,2022,NA,NA,NA,NA
"52","21781","006",473.507563482603,2022,NA,NA,NA,NA
"52","21784","004",505.084919510592,2022,NA,NA,NA,NA
"52","21804","007",285.346407930417,2022,NA,NA,NA,NA
"52","21811","011",528.370450201474,2022,NA,NA,NA,NA
"52","21820","003",650.783845638744,2022,NA,NA,NA,NA
"52","21829","008",789.540106863207,2022,NA,NA,NA,NA
"52","21844","001",718.92212899434,2022,7076.61243596291,NA,NA,NA
"52","21853","008",1078.57102948939,2022,NA,NA,NA,NA
"52","21868","009",911.421275523903,2022,NA,NA,NA,NA
"52","21871","015",444.099312358597,2022,NA,NA,NA,NA
"52","21877","021",387.804361558162,2022,NA,NA,NA,NA
"52","21880","003",329.509705355749,2022,NA,NA,NA,NA
"52","21898","009",552.9931170941,2022,NA,NA,NA,NA
"52","21901","015",366.562699728761,2022,NA,NA,NA,NA
"52","21910","007",501.468930826841,2022,NA,NA,NA,NA
"52","21919","018",499.15029951856,2022,NA,NA,NA,NA
"52","21922","008",441.380979036082,2022,NA,NA,NA,NA
"52","21934","012",1578.5049569586,2022,NA,NA,NA,NA
"52","21949","009",695.713187785212,2022,NA,NA,NA,NA
"52","21952","009",929.209640851265,2022,NA,NA,NA,NA
"52","21970","034",969.157624144818,2022,NA,NA,NA,NA
"52","21985","005",669.553144007976,2022,NA,NA,NA,NA
"52","21988","013",371.778208230497,2022,NA,NA,NA,NA
"52","21994","001",153.229880203632,2022,NA,NA,NA,NA
"52","22006","010",266.853262124948,2022,NA,NA,NA,NA
"54","22041","006",960.347109976151,2022,NA,NA,NA,NA
"54","22042","003",378.340153760377,2022,15960.5998786983,NA,NA,NA
"54","22045","014",451.595266795379,2022,NA,NA,NA,NA
"54","22048","005",416.295290385055,2022,NA,NA,NA,NA
"54","22051","002",224.101336448988,2022,NA,NA,NA,NA
"54","22060","011",1059.30586928844,2022,NA,NA,NA,NA
"54","22069","009",706.09893623256,2022,NA,NA,NA,NA
"54","22084","001",1346.66239084195,2022,9468.34895278418,NA,NA,NA
"54","22084","013",215.303489335214,2022,NA,NA,NA,NA
"54","22111","024",615.834224304265,2022,NA,NA,NA,NA
"54","22114","011",2501.87966626054,2022,NA,NA,NA,NA
"54","22120","028",429.16055435477,2022,NA,NA,NA,NA
"54","22126","012",506.405478957678,2022,NA,NA,NA,NA
"54","22141","006",2084.39467963728,2022,NA,NA,NA,NA
"54","22150","003",907.344380142294,2022,NA,NA,NA,NA
"54","22153","025",464.497734509888,2022,NA,NA,NA,NA
"54","22162","014",101.40455824663,2022,NA,NA,NA,NA
"54","22219","007",443.902686418588,2022,NA,NA,NA,NA
"54","22234","001",1868.23945900493,2022,NA,NA,NA,NA
"54","22250","018",208.891236014168,2022,NA,NA,NA,NA
"54","22261","039",3179.01540558341,2022,NA,NA,NA,NA
"54","22267","015",537.077510850887,2022,10069.8087796147,NA,NA,NA
"54","22273","013",487.600491897788,2022,NA,NA,NA,NA
"54","22282","006",172.25934791707,2022,NA,NA,NA,NA
"54","22285","021",534.064176363808,2022,NA,NA,NA,NA
"54","22294","020",515.687080089217,2022,7251.56543753232,NA,NA,NA
"54","22300","003",262.171077220091,2022,NA,NA,NA,NA
"54","22303","003",557.261277029484,2022,13060.2994600363,NA,NA,NA
"54","22315","038",456.981231810899,2022,NA,NA,NA,NA
"54","22319","002",394.578523582071,2022,NA,NA,NA,NA
"54","22321","001",450.772345701569,2022,NA,NA,NA,NA
"54","22324","021",462.257792315397,2022,NA,NA,NA,NA
"56","22438","019",565.607116915918,2022,NA,NA,NA,NA
"56","22453","009",189.508450683154,2022,NA,NA,NA,NA
"56","22459","009",1363.98854990423,2022,NA,NA,NA,NA
"56","22474","013",3359.38230202045,2022,NA,NA,NA,NA
"56","22489","028",393.093412981705,2022,NA,NA,NA,NA
"56","22501","009",340.415818339628,2022,NA,NA,NA,NA
"56","22510","018",778.932744503077,2022,NA,NA,NA,NA
"56","22528","008",722.097757358814,2022,NA,NA,NA,NA
"56","22540","022",994.847514835128,2022,NA,NA,NA,NA
"56","22564","003",835.104405379765,2022,NA,NA,NA,NA
"56","22570","002",2028.01260694533,2022,NA,NA,NA,NA
"56","22597","005",542.777952019936,2022,NA,NA,NA,NA
"56","22600","001",264.081613976448,2022,NA,NA,NA,NA
"56","22603","001",171.773864081101,2022,NA,NA,NA,NA
"56","22672","006",594.168136168782,2022,NA,NA,NA,NA
"56","22684","003",484.486773938727,2022,NA,NA,NA,NA
"56","22696","004",541.750366395769,2022,NA,NA,NA,NA
"56","22702","017",502.159406613912,2022,NA,NA,NA,NA
"58","22738","022",449.940289176931,2022,NA,NA,NA,NA
"58","22744","005",129.976878919422,2022,NA,NA,NA,NA
"58","22771","023",17.6454459826117,2022,NA,NA,NA,NA
"58","22795","002",218.182204534884,2022,9204.20112066439,NA,NA,NA
"58","22798","009",124.894550943994,2022,2634.39121493474,NA,NA,NA
"58","22813","002",1402.52227262593,2022,NA,NA,NA,NA
"58","22816","009",832.569545939447,2022,NA,NA,NA,NA
"58","22831","016",1097.12941500977,2022,NA,NA,NA,NA
"58","22840","010",465.193858509329,2022,NA,NA,NA,NA
"58","22858","012",422.887871191879,2022,NA,NA,NA,NA
"58","22861","023",1322.20096720517,2022,NA,NA,NA,NA
"58","22870","049",1576.38719809073,2022,NA,NA,NA,NA
"58","22876","020",728.719439222459,2022,NA,NA,NA,NA
"58","22879","002",667.846764416766,2022,NA,NA,NA,NA
"58","22882","004",510.817967676166,2022,NA,NA,NA,NA
"58","22894","008",643.864858172429,2022,6035.99654679095,NA,NA,NA
"58","22900","004",656.548431122835,2022,NA,NA,NA,NA
"60","22969","035",128.968930792201,2022,NA,NA,NA,NA
"60","22981","015",145.798425637974,2022,NA,NA,NA,NA
"60","23011","007",889.507159635331,2022,15635.2554298364,NA,NA,NA
"60","23020","006",427.807235931359,2022,NA,NA,NA,NA
"60","23032","019",1576.50097831086,2022,NA,NA,NA,NA
"60","23035","012",822.559935886864,2022,NA,NA,NA,NA
"60","23080","012",899.218291395665,2022,12644.7617837421,NA,NA,NA
"60","23086","005",852.177960544911,2022,11983.2830487922,NA,NA,NA
"60","23089","003",452.225627648858,2022,14308.1408873562,NA,NA,NA
"60","23098","029",516.889785365487,2022,NA,NA,NA,NA
"60","23185","012",997.530809374501,2022,NA,NA,NA,NA
"60","23191","007",614.486281939431,2022,NA,NA,NA,NA
"60","23197","011",1970.24773198346,2022,NA,NA,NA,NA
"60","23200","013",646.697348150741,2022,NA,NA,NA,NA
"60","23239","010",332.716113393841,2022,2339.31851461108,NA,NA,NA
