"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","timing","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","other_specify","n_year_harvest","dry_method","dry_other","n_year_dry","store_method","moisture","KYDIEUTRA","dry_mechan","hermetic"
"1534",33,329,12169,4,4,12169004004,3,1,0,0,0,NA,12,2,NA,NA,3,2,1,0,0
"1535",33,329,12169,4,6,12169004006,3,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1536",33,329,12169,4,7,12169004007,3,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1537",33,329,12169,4,9,12169004009,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1538",33,329,12169,4,10,12169004010,3,1,0,0,0,NA,12,2,NA,NA,3,2,1,0,0
"1539",33,329,12169,4,12,12169004012,3,1,0,0,0,NA,12,2,NA,NA,3,2,1,0,0
"1540",33,329,12169,4,13,12169004013,3,1,0,0,0,NA,12,2,NA,NA,2,2,1,0,0
"1541",33,329,12169,4,14,12169004014,3,1,0,0,0,NA,12,2,NA,NA,2,2,1,0,0
"1542",33,329,12169,4,15,12169004015,3,1,0,0,0,NA,12,2,NA,NA,2,2,1,0,0
"1543",33,332,12355,10,3,12355010003,3,1,0,0,0,NA,6,1,NA,NA,2,2,1,0,0
"1544",33,332,12355,10,5,12355010005,3,1,0,0,0,NA,5,1,NA,NA,2,2,1,0,0
"1545",33,332,12355,10,10,12355010010,3,1,0,0,0,NA,5,1,NA,NA,2,2,1,0,0
"1546",33,332,12355,10,11,12355010011,3,1,0,0,0,NA,5,1,NA,NA,2,2,1,0,0
"1547",33,332,12355,10,12,12355010012,3,1,0,0,0,NA,5,2,NA,NA,2,2,1,0,0
"1548",33,332,12355,10,13,12355010013,3,1,0,0,0,NA,5,1,NA,NA,2,2,1,0,0
"1549",33,332,12355,10,15,12355010015,3,1,0,0,0,NA,7,1,NA,NA,2,2,1,0,0
"1550",33,332,12364,1,4,12364001004,3,1,0,0,0,NA,7,2,NA,NA,2,2,1,0,0
"1551",33,332,12364,1,5,12364001005,3,1,0,0,0,NA,9,2,NA,NA,2,2,1,0,0
"1552",33,332,12364,1,7,12364001007,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1553",33,332,12364,1,9,12364001009,3,1,0,0,0,NA,7,2,NA,NA,3,2,1,0,0
"1554",33,332,12364,1,10,12364001010,3,1,0,0,0,NA,9,2,NA,NA,3,2,1,0,0
"1555",33,332,12364,1,11,12364001011,3,1,0,0,0,NA,7,2,NA,NA,2,2,1,0,0
"1556",33,332,12364,1,14,12364001014,3,1,0,0,0,NA,6,2,NA,NA,3,2,1,0,0
"1557",33,332,12364,1,15,12364001015,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1558",34,338,12484,2,2,12484002002,3,1,0,0,0,NA,5,2,NA,NA,3,1,1,0,0
"1559",34,338,12484,2,4,12484002004,3,1,0,0,0,NA,5,2,NA,NA,2,2,1,0,0
"1560",34,338,12484,2,5,12484002005,3,1,0,0,0,NA,6,2,NA,NA,3,2,1,0,0
"1561",34,338,12484,2,6,12484002006,3,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1562",34,338,12484,2,8,12484002008,3,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1563",34,338,12484,2,10,12484002010,3,1,0,0,0,NA,6,2,NA,NA,3,2,1,0,0
"1564",34,338,12484,2,11,12484002011,3,1,0,0,0,NA,6,2,NA,NA,3,2,1,0,0
"1565",34,338,12484,2,12,12484002012,3,1,0,0,0,NA,6,2,NA,NA,3,2,1,0,0
"1566",34,338,12484,2,13,12484002013,3,1,0,0,0,NA,7,2,NA,NA,2,1,1,0,0
"1567",34,338,12484,2,14,12484002014,3,1,0,0,0,NA,7,2,NA,NA,3,2,1,0,0
"1568",34,338,12484,2,15,12484002015,3,1,0,0,0,NA,8,2,NA,NA,3,1,1,0,0
"1569",34,338,12517,5,3,12517005003,2,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1570",34,338,12517,5,4,12517005004,2,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1571",34,338,12517,5,15,12517005015,2,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1572",34,338,12559,14,4,12559014004,2,1,0,0,0,NA,4,2,NA,NA,2,2,1,0,0
"1573",34,338,12559,14,12,12559014012,3,1,0,0,0,NA,4,2,NA,NA,3,2,1,0,0
"1574",34,339,12613,19,2,12613019002,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1575",34,339,12613,19,3,12613019003,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1576",34,339,12613,19,4,12613019004,3,1,0,0,0,NA,10,3,NA,NA,3,2,1,0,0
"1577",34,339,12613,19,5,12613019005,3,1,0,0,0,NA,10,3,NA,NA,3,2,1,0,0
"1578",34,339,12613,19,6,12613019006,3,1,0,0,0,NA,10,3,NA,NA,3,2,1,0,0
"1579",34,339,12613,19,7,12613019007,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1580",34,339,12613,19,10,12613019010,3,1,0,0,0,NA,10,3,NA,NA,3,2,1,0,0
"1581",34,339,12613,19,11,12613019011,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1582",34,339,12613,19,12,12613019012,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1583",34,339,12613,19,15,12613019015,3,1,0,0,0,NA,10,3,NA,NA,3,2,1,0,0
"1584",34,340,12703,4,1,12703004001,3,1,0,0,0,NA,4,2,NA,NA,3,1,1,0,0
"1585",34,340,12703,4,3,12703004003,3,1,0,0,0,NA,3,2,NA,NA,2,1,1,0,0
"1586",34,340,12703,4,4,12703004004,3,1,0,0,0,NA,3,2,NA,NA,2,1,1,0,0
"1587",34,340,12703,4,5,12703004005,3,1,0,0,0,NA,4,2,NA,NA,1,1,1,0,0
"1588",34,340,12703,4,6,12703004006,3,1,0,0,0,NA,4,2,NA,NA,2,1,1,0,0
"1589",34,340,12703,4,8,12703004008,3,1,0,0,0,NA,4,2,NA,NA,3,1,1,0,0
"1590",34,340,12703,4,10,12703004010,3,1,0,0,0,NA,3,2,NA,NA,2,1,1,0,0
"1591",34,340,12703,4,11,12703004011,2,1,0,0,0,NA,3,2,NA,NA,1,1,1,0,0
"1592",34,340,12703,4,15,12703004015,3,1,0,0,0,NA,4,2,NA,NA,3,1,1,0,0
"1593",34,340,12739,1,2,12739001002,3,1,0,0,0,NA,4,2,NA,NA,3,1,1,0,0
"1594",34,340,12739,1,12,12739001012,3,0,0,0,0,NA,NA,2,NA,NA,2,1,1,0,0
"1595",34,340,12739,1,13,12739001013,3,1,0,0,0,NA,3,2,NA,NA,3,2,1,0,0
"1596",34,340,12739,1,14,12739001014,3,1,0,0,0,NA,3,2,NA,NA,2,2,1,0,0
"1597",34,340,12772,3,2,12772003002,2,1,0,0,0,NA,3,3,NA,NA,2,2,1,0,0
"1598",34,340,12772,3,9,12772003009,2,0,0,1,0,NA,NA,2,NA,NA,2,2,1,0,0
"1599",34,340,12772,3,12,12772003012,2,1,0,0,0,NA,4,3,NA,NA,2,2,1,0,0
"1600",34,340,12772,3,13,12772003013,2,1,0,0,0,NA,3,2,NA,NA,2,2,1,0,0
"1601",34,340,12772,3,14,12772003014,2,1,0,0,0,NA,3,2,NA,NA,2,2,1,0,0
"1602",34,340,12808,1,3,12808001003,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1603",34,340,12808,1,8,12808001008,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1604",34,340,12808,1,9,12808001009,3,1,0,0,0,NA,10,3,NA,NA,3,2,1,0,0
"1605",34,340,12808,1,12,12808001012,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1606",34,341,12964,4,1,12964004001,2,1,0,0,0,NA,8,2,NA,NA,2,1,1,0,0
"1607",34,341,12964,4,2,12964004002,2,1,0,0,0,NA,7,2,NA,NA,2,1,1,0,0
"1608",34,341,12964,4,3,12964004003,2,1,0,0,0,NA,8,2,NA,NA,3,1,1,0,0
"1609",34,341,12964,4,4,12964004004,2,1,0,0,0,NA,8,2,NA,NA,3,1,1,0,0
"1610",34,341,12964,4,5,12964004005,2,1,0,0,0,NA,7,2,NA,NA,3,1,1,0,0
"1611",34,341,12964,4,6,12964004006,2,1,0,0,0,NA,8,2,NA,NA,3,1,1,0,0
"1612",34,341,12964,4,9,12964004009,2,1,0,0,0,NA,8,2,NA,NA,2,1,1,0,0
"1613",34,341,12964,4,10,12964004010,2,1,0,0,0,NA,6,2,NA,NA,3,1,1,0,0
"1614",34,341,12964,4,11,12964004011,2,1,0,0,0,NA,7,2,NA,NA,2,1,1,0,0
"1615",34,341,12964,4,12,12964004012,2,1,0,0,0,NA,8,2,NA,NA,3,1,1,0,0
"1616",34,341,12964,4,13,12964004013,2,1,0,0,0,NA,8,2,NA,NA,3,1,1,0,0
"1617",34,341,12964,4,14,12964004014,2,1,0,0,0,NA,8,2,NA,NA,3,1,1,0,0
"1618",34,341,12964,4,15,12964004015,2,1,0,0,0,NA,7,2,NA,NA,3,1,1,0,0
"1619",34,342,13027,7,1,13027007001,3,1,0,0,0,NA,10,8,NA,NA,1,4,1,0,0
"1620",34,342,13027,7,2,13027007002,3,1,0,0,0,NA,10,8,NA,NA,1,4,1,0,0
"1621",34,342,13027,7,3,13027007003,3,1,0,0,0,NA,10,3,NA,NA,3,2,1,0,0
"1622",34,342,13027,7,4,13027007004,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1623",34,342,13027,7,7,13027007007,3,1,0,0,0,NA,10,3,NA,NA,3,2,1,0,0
"1624",34,342,13027,7,9,13027007009,3,1,0,0,0,NA,10,3,NA,NA,3,2,1,0,0
"1625",34,342,13027,7,10,13027007010,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1626",34,342,13027,7,12,13027007012,3,1,0,0,0,NA,12,2,NA,NA,3,2,1,0,0
"1627",34,342,13027,7,13,13027007013,3,1,0,0,0,NA,10,8,NA,NA,1,4,1,0,0
"1628",34,342,13027,7,15,13027007015,3,1,0,0,0,NA,10,8,NA,NA,1,4,1,0,0
"1629",34,342,13060,2,5,13060002005,3,1,0,0,0,NA,7,2,NA,NA,3,2,1,0,0
"1630",34,342,13060,2,7,13060002007,3,1,0,0,0,NA,5,2,NA,NA,3,2,1,0,0
"1631",34,342,13060,2,8,13060002008,3,1,0,0,0,NA,5,2,NA,NA,3,2,1,0,0
"1632",34,342,13060,2,10,13060002010,3,1,0,0,0,NA,6,2,NA,NA,3,2,1,0,0
"1633",34,342,13060,2,12,13060002012,3,1,0,0,0,NA,8,2,NA,NA,3,2,1,0,0
"1634",34,342,13060,2,13,13060002013,3,1,0,0,0,NA,8,2,NA,NA,3,2,1,0,0
"1635",34,343,13102,1,3,13102001003,3,1,0,0,0,NA,20,3,NA,NA,3,2,1,0,0
"1636",34,343,13102,1,4,13102001004,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1637",34,343,13102,1,6,13102001006,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1638",34,343,13102,1,9,13102001009,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1639",34,343,13102,1,11,13102001011,3,1,0,0,0,NA,12,3,NA,NA,3,2,1,0,0
"1640",34,343,13102,1,13,13102001013,3,1,0,0,0,NA,10,3,NA,NA,3,2,1,0,0
"1641",34,343,13180,6,2,13180006002,3,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1642",34,343,13180,6,5,13180006005,3,1,0,0,0,NA,15,2,NA,NA,2,2,1,0,0
"1643",34,343,13180,6,6,13180006006,3,1,0,0,0,NA,15,2,NA,NA,2,2,1,0,0
"1644",34,343,13180,6,8,13180006008,3,1,0,0,0,NA,15,2,NA,NA,2,2,1,0,0
"1645",34,343,13180,6,9,13180006009,3,1,0,0,0,NA,15,2,NA,NA,2,2,1,0,0
"1646",34,343,13180,6,10,13180006010,3,1,0,0,0,NA,15,2,NA,NA,2,2,1,0,0
"1647",34,344,13273,4,1,13273004001,3,1,0,0,0,NA,3,2,NA,NA,2,2,1,0,0
"1648",34,344,13273,4,6,13273004006,3,1,0,0,0,NA,3,2,NA,NA,3,1,1,0,0
"1649",34,344,13273,4,10,13273004010,3,1,0,0,0,NA,4,2,NA,NA,3,1,1,0,0
"1650",34,344,13273,4,11,13273004011,3,1,0,0,0,NA,2,2,NA,NA,2,1,1,0,0
"1651",34,344,13273,4,12,13273004012,1,1,0,0,0,NA,4,2,NA,NA,2,1,1,0,0
"1652",34,344,13273,4,13,13273004013,3,1,0,0,0,NA,4,2,NA,NA,3,1,1,0,0
"1653",34,344,13273,4,14,13273004014,2,1,0,0,0,NA,3,2,NA,NA,2,1,1,0,0
"1654",34,344,13273,4,15,13273004015,2,1,0,0,0,NA,4,2,NA,NA,2,1,1,0,0
"1655",34,344,13282,8,8,13282008008,3,0,0,1,0,NA,NA,2,NA,NA,2,1,1,0,0
"1656",34,344,13282,8,15,13282008015,3,0,0,1,0,NA,NA,2,NA,NA,2,1,1,0,0
"1657",35,350,13399,1,8,13399001008,2,1,0,0,0,NA,3,2,NA,NA,3,2,1,0,0
"1658",35,350,13399,1,9,13399001009,2,1,0,0,0,NA,3,2,NA,NA,3,2,1,0,0
"1659",35,350,13420,11,1,13420011001,3,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1660",35,350,13420,11,3,13420011003,3,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1661",35,350,13420,11,10,13420011010,1,1,0,0,0,NA,4,2,NA,NA,3,2,1,0,0
"1662",35,351,13456,10,1,13456010001,3,0,1,0,0,NA,5,3,NA,NA,2,2,1,0,0
"1663",35,351,13456,10,2,13456010002,3,1,0,0,0,NA,9,2,NA,NA,2,1,1,0,0
"1664",35,351,13456,10,3,13456010003,3,1,0,0,0,NA,8,2,NA,NA,3,1,1,0,0
"1665",35,351,13456,10,5,13456010005,3,1,0,0,0,NA,5,3,NA,NA,2,2,1,0,0
"1666",35,351,13456,10,6,13456010006,3,1,0,0,0,NA,9,2,NA,NA,3,1,1,0,0
"1667",35,351,13456,10,7,13456010007,3,1,0,0,0,NA,8,2,NA,NA,2,1,1,0,0
"1668",35,351,13456,10,11,13456010011,2,1,0,0,0,NA,7,2,NA,NA,3,2,1,0,0
"1669",35,351,13456,10,12,13456010012,2,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1670",35,351,13486,12,1,13486012001,2,1,0,0,0,NA,8,2,NA,NA,3,2,1,0,0
"1671",35,351,13486,12,4,13486012004,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1672",35,351,13486,12,5,13486012005,1,1,0,0,0,NA,10,2,NA,NA,3,1,1,0,0
"1673",35,351,13486,12,7,13486012007,2,1,0,0,0,NA,4,2,NA,NA,2,1,1,0,0
"1674",35,351,13486,12,9,13486012009,3,1,0,0,0,NA,8,2,NA,NA,3,1,1,0,0
"1675",35,351,13486,12,10,13486012010,3,1,0,0,0,NA,10,2,NA,NA,3,1,1,0,0
"1676",35,351,13486,12,11,13486012011,3,1,0,0,0,NA,8,2,NA,NA,3,1,1,0,0
"1677",35,351,13486,12,12,13486012012,3,1,1,0,0,NA,3,3,NA,NA,2,2,1,0,0
"1678",35,351,13486,12,14,13486012014,3,1,1,0,0,NA,5,3,NA,NA,2,2,1,0,0
"1679",35,347,13507,10,1,13507010001,3,1,0,0,0,NA,7,2,NA,NA,2,2,1,0,0
"1680",35,347,13507,10,2,13507010002,3,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1681",35,347,13507,10,3,13507010003,3,1,0,0,0,NA,7,2,NA,NA,3,2,1,0,0
"1682",35,347,13507,10,4,13507010004,3,1,0,0,0,NA,7,2,NA,NA,3,2,1,0,0
"1683",35,347,13507,10,5,13507010005,3,1,0,0,0,NA,7,2,NA,NA,3,2,1,0,0
"1684",35,347,13507,10,6,13507010006,3,1,0,0,0,NA,7,2,NA,NA,3,2,1,0,0
"1685",35,347,13507,10,7,13507010007,3,1,0,0,0,NA,7,2,NA,NA,2,2,1,0,0
"1686",35,347,13507,10,9,13507010009,3,1,0,0,0,NA,7,1,NA,NA,2,2,1,0,0
"1687",35,347,13507,10,11,13507010011,3,1,1,0,0,NA,8,1,NA,NA,3,2,1,0,0
"1688",35,347,13507,10,13,13507010013,3,1,0,0,0,NA,7,1,NA,NA,2,2,1,0,0
"1689",35,347,13507,10,15,13507010015,3,1,0,0,0,NA,8,1,NA,NA,3,2,1,0,0
"1690",35,353,13570,8,6,13570008006,2,1,0,0,0,NA,5,2,NA,NA,3,2,1,0,0
"1691",35,353,13570,8,13,13570008013,3,1,0,0,0,NA,5,2,NA,NA,3,2,1,0,0
"1692",35,353,13597,7,5,13597007005,3,1,0,0,0,NA,5,3,NA,NA,3,2,1,0,0
"1693",35,353,13597,7,6,13597007006,3,1,0,0,0,NA,5,3,NA,NA,2,2,1,0,0
"1694",35,353,13597,7,8,13597007008,3,1,0,0,0,NA,5,3,NA,NA,2,2,1,0,0
"1695",35,353,13600,20,1,13600020001,3,1,0,0,0,NA,5,3,NA,NA,3,2,1,0,0
"1696",35,353,13600,20,2,13600020002,3,1,0,0,0,NA,5,3,NA,NA,3,2,1,0,0
"1697",35,353,13600,20,5,13600020005,3,1,0,0,0,NA,6,3,NA,NA,2,2,1,0,0
"1698",35,353,13600,20,6,13600020006,3,1,0,0,0,NA,5,3,NA,NA,2,2,1,0,0
"1699",35,353,13600,20,7,13600020007,3,1,0,0,0,NA,5,3,NA,NA,2,2,1,0,0
"1700",35,353,13600,20,11,13600020011,3,1,0,0,0,NA,6,3,NA,NA,2,2,1,0,0
"1701",35,353,13618,13,4,13618013004,2,1,0,0,0,NA,7,2,NA,NA,2,2,1,0,0
"1702",35,353,13618,13,7,13618013007,2,1,0,0,0,NA,5,2,NA,NA,2,2,1,0,0
"1703",35,353,13618,13,9,13618013009,3,1,0,0,0,NA,5,3,NA,NA,3,2,1,0,0
"1704",35,353,13618,13,12,13618013012,3,1,0,0,0,NA,5,3,NA,NA,3,2,1,0,0
"1705",35,353,13618,13,13,13618013013,3,1,0,0,0,NA,5,3,NA,NA,3,2,1,0,0
"1706",36,356,13693,9,10,13693009010,3,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1707",36,356,13693,9,15,13693009015,3,1,0,0,0,NA,10,2,NA,NA,3,1,1,0,0
"1708",36,359,13783,7,3,13783007003,2,1,0,0,0,NA,5,2,NA,NA,2,2,1,0,0
"1709",36,359,13783,7,4,13783007004,3,1,0,0,0,NA,8,2,NA,NA,2,2,1,0,0
"1710",36,359,13783,7,6,13783007006,3,1,0,0,0,NA,10,2,NA,NA,3,1,1,0,0
"1711",36,359,13783,7,8,13783007008,3,1,0,0,0,NA,10,2,NA,NA,3,1,1,0,0
"1712",36,359,13783,7,10,13783007010,3,1,0,0,0,NA,5,2,NA,NA,2,1,1,0,0
"1713",36,360,13825,3,1,13825003001,3,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1714",36,360,13825,3,3,13825003003,2,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1715",36,360,13825,3,6,13825003006,3,1,0,0,0,NA,5,2,NA,NA,2,2,1,0,0
"1716",36,360,13825,3,7,13825003007,3,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1717",36,360,13825,3,9,13825003009,3,1,0,0,0,NA,7,2,NA,NA,2,2,1,0,0
"1718",36,360,13825,3,10,13825003010,2,1,0,0,0,NA,8,2,NA,NA,3,2,1,0,0
"1719",36,360,13825,3,12,13825003012,2,1,0,0,0,NA,7,2,NA,NA,3,2,1,0,0
"1720",36,360,13825,3,13,13825003013,2,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1721",36,360,13825,3,14,13825003014,2,1,0,0,0,NA,8,2,NA,NA,2,2,1,0,0
"1722",36,360,13825,3,15,13825003015,2,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1723",36,360,13873,5,1,13873005001,3,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1724",36,360,13873,5,5,13873005005,3,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1725",36,360,13873,5,6,13873005006,3,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1726",36,360,13873,5,7,13873005007,2,1,0,0,0,NA,5,2,NA,NA,3,2,1,0,0
"1727",36,360,13873,5,8,13873005008,3,1,0,0,0,NA,8,2,NA,NA,3,2,1,0,0
"1728",36,360,13873,5,10,13873005010,3,1,0,0,0,NA,5,2,NA,NA,2,2,1,0,0
"1729",36,360,13873,5,15,13873005015,3,1,0,0,0,NA,5,2,NA,NA,2,2,1,0,0
"1730",36,360,13888,14,2,13888014002,2,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1731",36,360,13888,14,3,13888014003,2,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1732",36,360,13888,14,4,13888014004,2,1,0,0,0,NA,8,2,NA,NA,2,2,1,0,0
"1733",36,360,13888,14,5,13888014005,2,1,0,0,0,NA,7,2,NA,NA,2,2,1,0,0
"1734",36,360,13888,14,6,13888014006,2,1,0,0,0,NA,8,2,NA,NA,2,2,1,0,0
"1735",36,360,13888,14,7,13888014007,2,1,0,0,0,NA,8,2,NA,NA,2,2,1,0,0
"1736",36,360,13888,14,8,13888014008,2,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1737",36,360,13888,14,11,13888014011,2,1,0,0,0,NA,8,2,NA,NA,2,2,1,0,0
"1738",36,360,13888,14,15,13888014015,2,1,0,0,0,NA,9,2,NA,NA,2,2,1,0,0
"1739",36,362,13966,8,4,13966008004,3,1,0,0,0,NA,5,2,NA,NA,2,2,1,0,0
"1740",36,362,13966,8,5,13966008005,3,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1741",36,362,13966,8,6,13966008006,3,1,0,0,0,NA,8,2,NA,NA,2,2,1,0,0
"1742",36,362,13966,8,10,13966008010,2,1,0,0,0,NA,4,2,NA,NA,3,2,1,0,0
"1743",36,362,13966,8,11,13966008011,2,1,0,0,0,NA,5,2,NA,NA,3,2,1,0,0
"1744",36,362,13966,8,13,13966008013,3,1,0,0,0,NA,10,2,NA,NA,3,2,1,0,0
"1745",36,362,14002,2,1,14002002001,3,1,0,0,0,NA,5,2,NA,NA,3,2,1,0,0
"1746",36,362,14017,9,9,14017009009,3,1,0,0,0,NA,4,2,NA,NA,2,2,1,0,0
"1747",36,362,14017,9,11,14017009011,2,1,0,0,0,NA,5,2,NA,NA,3,2,1,0,0
"1748",36,362,14017,9,14,14017009014,3,1,0,0,0,NA,8,2,NA,NA,3,2,1,0,0
"1749",36,362,14017,9,15,14017009015,2,1,0,0,0,NA,3,2,NA,NA,3,2,1,0,0
"1750",36,363,14044,13,1,14044013001,3,1,0,0,0,NA,8,2,NA,NA,2,2,1,0,0
"1751",36,363,14044,13,2,14044013002,3,1,0,0,0,NA,7,2,NA,NA,2,2,1,0,0
"1752",36,363,14044,13,9,14044013009,3,1,0,0,0,NA,10,2,NA,NA,2,2,1,0,0
"1753",36,363,14044,13,11,14044013011,3,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1754",36,363,14044,13,12,14044013012,3,1,0,0,0,NA,3,2,NA,NA,3,2,1,0,0
"1755",36,363,14044,13,13,14044013013,3,1,0,0,0,NA,3,2,NA,NA,3,2,1,0,0
"1756",36,363,14044,13,15,14044013015,3,1,0,0,0,NA,3,2,NA,NA,3,2,1,0,0
"1757",36,363,14047,15,2,14047015002,3,1,0,0,0,NA,8,2,NA,NA,2,2,1,0,0
"1758",36,363,14047,15,8,14047015008,3,1,0,0,0,NA,5,2,NA,NA,3,2,1,0,0
"1759",36,363,14047,15,10,14047015010,3,0,0,0,0,NA,NA,2,NA,NA,3,2,1,0,0
"1760",36,363,14047,15,11,14047015011,3,1,0,0,0,NA,8,2,NA,NA,3,2,1,0,0
"1761",36,363,14047,15,14,14047015014,3,1,0,0,0,NA,6,2,NA,NA,3,2,1,0,0
"1762",36,363,14056,25,1,14056025001,3,1,0,0,0,NA,9,2,NA,NA,2,2,1,0,0
"1763",36,363,14056,25,2,14056025002,3,1,0,0,0,NA,11,2,NA,NA,2,2,1,0,0
"1764",36,365,14176,10,3,14176010003,1,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1765",36,365,14176,10,5,14176010005,3,1,0,0,0,NA,3,2,NA,NA,2,2,1,0,0
"1766",36,365,14176,10,7,14176010007,2,1,0,0,0,NA,5,2,NA,NA,2,2,1,0,0
"1767",36,365,14176,10,8,14176010008,2,1,0,0,0,NA,4,2,NA,NA,2,2,1,0,0
"1768",36,365,14176,10,9,14176010009,2,1,0,0,0,NA,6,2,NA,NA,2,2,1,0,0
"1769",36,365,14176,10,10,14176010010,3,1,0,0,0,NA,8,2,NA,NA,2,2,1,0,0
"1770",36,365,14176,10,11,14176010011,3,1,0,0,0,NA,7,2,NA,NA,2,2,1,0,0
"1771",36,365,14176,10,13,14176010013,3,1,0,0,0,NA,3,2,NA,NA,3,1,1,0,0
"1772",36,365,14176,10,14,14176010014,3,1,0,0,0,NA,4,2,NA,NA,3,1,1,0,0
"1773",36,365,14206,10,5,14206010005,3,0,0,1,0,NA,NA,2,NA,NA,2,2,1,0,0
"1774",36,365,14206,10,6,14206010006,3,0,0,1,0,NA,NA,2,NA,NA,2,2,1,0,0
"1775",36,365,14206,10,7,14206010007,3,0,0,1,0,NA,NA,2,NA,NA,2,2,1,0,0
"1776",36,365,14206,10,8,14206010008,2,0,0,1,0,NA,NA,2,NA,NA,2,2,1,0,0
"1777",36,365,14206,10,13,14206010013,2,0,0,1,0,NA,NA,2,NA,NA,2,1,1,0,0
"1778",36,366,14233,13,3,14233013003,3,1,0,0,0,NA,5,2,NA,NA,2,1,1,0,0
"1779",36,366,14233,13,4,14233013004,3,1,0,0,0,NA,7,2,NA,NA,2,1,1,0,0
"1780",36,366,14233,13,13,14233013013,3,1,0,0,0,NA,5,2,NA,NA,2,1,1,0,0
"1781",36,366,14260,26,3,14260026003,3,1,0,0,0,NA,5,2,NA,NA,2,1,1,0,0
"1782",36,366,14260,26,5,14260026005,3,1,0,0,0,NA,5,2,NA,NA,2,1,1,0,0
"1783",36,366,14260,26,6,14260026006,3,1,0,0,0,NA,4,2,NA,NA,2,1,1,0,0
"1784",36,366,14260,26,7,14260026007,3,1,0,0,0,NA,4,2,NA,NA,2,1,1,0,0
"1785",36,366,14260,26,8,14260026008,3,1,0,0,0,NA,4,2,NA,NA,2,1,1,0,0
"1786",36,366,14260,26,9,14260026009,3,1,0,0,0,NA,5,2,NA,NA,2,1,1,0,0
"1787",36,366,14260,26,12,14260026012,3,1,0,0,0,NA,5,2,NA,NA,2,1,1,0,0
"1788",36,366,14260,26,13,14260026013,3,1,0,0,0,NA,6,2,NA,NA,2,1,1,0,0
"1789",36,366,14260,26,14,14260026014,3,1,0,0,0,NA,5,2,NA,NA,2,1,1,0,0
"1790",37,372,14392,4,1,14392004001,3,1,0,0,0,NA,5,2,NA,NA,3,1,1,0,0
"1791",37,372,14392,4,2,14392004002,3,1,0,0,0,NA,5,1,NA,NA,3,1,1,0,0
"1792",37,372,14392,4,3,14392004003,3,1,0,0,0,NA,5,2,NA,NA,3,1,1,0,0
"1793",37,372,14392,4,4,14392004004,3,1,0,0,0,NA,5,2,NA,NA,3,1,1,0,0
"1794",37,372,14392,4,6,14392004006,2,1,0,0,0,NA,3,2,NA,NA,3,2,1,0,0
