"MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","wt45","water_source","other_source","laser","pipe","STT","stage","n_day","reason","sink_feet","count","n_drydown"
42,444,18499,3,4,18499003004,2,571,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18499,3,5,18499003005,2,571,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18499,3,6,18499003006,2,571,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18499,3,8,18499003008,2,571,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18499,3,10,18499003010,2,571,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18499,3,12,18499003012,2,571,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18499,3,13,18499003013,2,571,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18499,3,14,18499003014,2,571,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18499,3,15,18499003015,2,571,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,1,18505006001,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,2,18505006002,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,3,18505006003,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,4,18505006004,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,5,18505006005,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,6,18505006006,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,7,18505006007,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,9,18505006009,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,10,18505006010,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,11,18505006011,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,12,18505006012,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,13,18505006013,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,444,18505,6,15,18505006015,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,446,18724,11,1,18724011001,2,613,1,NA,2,NA,0,1,5,1,2,3,3
42,446,18724,11,1,18724011001,2,613,1,NA,2,NA,1,5,10,1,5,3,3
42,446,18724,11,1,18724011001,2,613,1,NA,2,NA,2,9,10,1,2,3,3
42,446,18724,11,2,18724011002,2,613,1,NA,2,NA,0,1,5,1,2,3,3
42,446,18724,11,2,18724011002,2,613,1,NA,2,NA,1,5,10,1,5,3,3
42,446,18724,11,2,18724011002,2,613,1,NA,2,NA,2,9,10,1,2,3,3
42,446,18724,11,4,18724011004,2,613,1,NA,2,NA,0,1,15,1,5,3,3
42,446,18724,11,4,18724011004,2,613,1,NA,2,NA,1,9,10,1,2,3,3
42,446,18724,11,4,18724011004,2,613,1,NA,2,NA,2,15,10,1,3,3,3
42,446,18724,11,5,18724011005,2,613,1,NA,2,NA,0,1,15,1,5,3,3
42,446,18724,11,5,18724011005,2,613,1,NA,2,NA,1,9,10,1,3,3,3
42,446,18724,11,5,18724011005,2,613,1,NA,2,NA,2,15,10,1,3,3,3
42,446,18724,11,6,18724011006,2,613,1,NA,2,NA,0,0,3,1,5,3,3
42,446,18724,11,6,18724011006,2,613,1,NA,2,NA,1,5,15,1,3,3,3
42,446,18724,11,6,18724011006,2,613,1,NA,2,NA,2,17,10,6,2,3,3
42,446,18724,11,7,18724011007,2,613,1,NA,2,NA,0,0,3,1,5,3,3
42,446,18724,11,7,18724011007,2,613,1,NA,2,NA,1,5,15,1,3,3,3
42,446,18724,11,7,18724011007,2,613,1,NA,2,NA,2,17,10,6,1,3,3
42,446,18724,11,8,18724011008,2,613,1,NA,2,NA,0,0,3,1,5,3,3
42,446,18724,11,8,18724011008,2,613,1,NA,2,NA,1,5,15,1,3,3,3
42,446,18724,11,8,18724011008,2,613,1,NA,2,NA,2,17,10,1,2,3,3
42,446,18724,11,9,18724011009,2,613,1,NA,2,NA,0,0,3,1,5,3,3
42,446,18724,11,9,18724011009,2,613,1,NA,2,NA,1,5,15,1,3,3,3
42,446,18724,11,9,18724011009,2,613,1,NA,2,NA,2,17,10,6,2,3,3
42,446,18724,11,10,18724011010,2,613,1,NA,2,NA,0,0,3,1,5,3,3
42,446,18724,11,10,18724011010,2,613,1,NA,2,NA,1,5,15,1,3,3,3
42,446,18724,11,10,18724011010,2,613,1,NA,2,NA,2,17,10,6,2,3,3
42,446,18724,11,11,18724011011,2,613,1,NA,2,NA,0,1,5,1,2,3,3
42,446,18724,11,11,18724011011,2,613,1,NA,2,NA,1,5,10,1,5,3,3
42,446,18724,11,11,18724011011,2,613,1,NA,2,NA,2,9,10,1,2,3,3
42,446,18724,11,12,18724011012,2,613,1,NA,2,NA,0,1,10,1,5,3,3
42,446,18724,11,12,18724011012,2,613,1,NA,2,NA,1,5,15,1,3,3,3
42,446,18724,11,12,18724011012,2,613,1,NA,2,NA,2,17,10,1,2,3,3
42,446,18724,11,13,18724011013,2,613,1,NA,2,NA,0,0,4,1,4,3,3
42,446,18724,11,13,18724011013,2,613,1,NA,2,NA,1,5,15,1,2,3,3
42,446,18724,11,13,18724011013,2,613,1,NA,2,NA,2,17,10,1,1,3,3
42,446,18724,11,14,18724011014,2,613,1,NA,2,NA,0,1,5,1,2,3,3
42,446,18724,11,14,18724011014,2,613,1,NA,2,NA,1,5,10,1,5,3,3
42,446,18724,11,14,18724011014,2,613,1,NA,2,NA,2,9,10,1,2,3,3
42,447,18799,11,2,18799011002,2,583,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18799,11,3,18799011003,2,583,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18799,11,5,18799011005,2,583,5,"tự chảy",2,NA,NA,NA,NA,NA,NA,1,0
42,447,18799,11,6,18799011006,2,583,5,"khe suối",2,NA,NA,NA,NA,NA,NA,1,0
42,447,18799,11,7,18799011007,2,583,5,"tự chảy",2,NA,NA,NA,NA,NA,NA,1,0
42,447,18799,11,8,18799011008,2,583,5,"tự chảy",2,NA,NA,NA,NA,NA,NA,1,0
42,447,18799,11,11,18799011011,2,583,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18799,11,12,18799011012,2,583,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
42,447,18799,11,15,18799011015,2,583,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,1,18814007001,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,2,18814007002,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,3,18814007003,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,4,18814007004,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,5,18814007005,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,6,18814007006,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,7,18814007007,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,9,18814007009,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,10,18814007010,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,12,18814007012,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
42,447,18814,7,14,18814007014,2,590,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
44,450,18871,9,13,18871009013,2,433,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
44,450,18886,1,14,18886001014,2,435,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
44,452,18931,5,5,18931005005,2,434,1,NA,99,NA,0,18,2,99,99,1,1
44,452,18931,5,7,18931005007,2,434,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
44,452,18931,5,8,18931005008,2,434,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
44,452,18931,5,9,18931005009,2,434,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
44,455,19120,3,1,19120003001,2,479,1,NA,2,NA,0,3,4,6,2,1,1
44,455,19120,3,3,19120003003,2,479,1,NA,2,NA,0,2,3,6,2,1,1
44,455,19120,3,4,19120003004,2,479,1,NA,2,NA,1,2,4,6,2,1,1
44,455,19120,3,7,19120003007,2,479,1,NA,2,NA,1,0,8,1,5,1,1
44,455,19120,3,9,19120003009,2,479,4,NA,2,2,0,3,5,6,2,1,1
44,455,19120,3,11,19120003011,2,479,4,NA,2,2,NA,NA,NA,NA,NA,1,0
44,455,19120,3,12,19120003012,2,479,4,NA,2,2,NA,NA,NA,NA,NA,1,0
44,455,19120,3,15,19120003015,2,479,1,NA,2,NA,0,0,8,1,5,1,1
44,455,19159,9,4,19159009004,2,462,3,NA,2,2,1,0,10,1,5,1,1
44,455,19159,9,9,19159009009,2,462,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
44,455,19159,9,11,19159009011,2,462,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
44,455,19168,11,1,19168011001,2,456,1,NA,2,NA,0,1,9,1,12,1,1
44,455,19168,11,2,19168011002,2,456,1,NA,2,NA,0,1,5,1,12,1,1
44,455,19168,11,3,19168011003,2,456,1,NA,2,NA,0,1,6,1,12,1,1
44,455,19168,11,4,19168011004,2,456,1,NA,2,NA,0,0,6,1,12,1,1
44,455,19168,11,6,19168011006,2,456,1,NA,2,NA,0,1,6,1,12,1,1
44,455,19168,11,7,19168011007,2,456,1,NA,2,NA,0,1,6,1,12,1,1
44,455,19168,11,9,19168011009,2,456,1,NA,2,NA,0,0,5,1,1,2,2
44,455,19168,11,9,19168011009,2,456,1,NA,2,NA,2,0,5,1,2,2,2
44,455,19168,11,10,19168011010,2,456,1,NA,2,NA,0,0,6,1,2,1,1
44,455,19168,11,11,19168011011,2,456,1,NA,2,NA,0,0,5,1,3,1,1
44,455,19168,11,12,19168011012,2,456,1,NA,2,NA,0,0,6,1,2,1,1
44,455,19168,11,13,19168011013,2,456,1,NA,2,NA,0,0,5,1,5,1,1
45,461,19354,10,11,19354010011,2,405,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
45,464,19375,9,1,19375009001,2,283,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,464,19375,9,2,19375009002,2,283,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,464,19375,9,3,19375009003,2,283,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,464,19375,9,4,19375009004,2,283,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,464,19375,9,5,19375009005,2,283,1,NA,2,NA,0,18,5,2,1,1,1
45,464,19375,9,8,19375009008,2,283,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,464,19375,9,9,19375009009,2,283,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
45,464,19375,9,11,19375009011,2,283,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
45,464,19375,9,12,19375009012,2,283,1,NA,2,NA,0,5,5,2,99,2,2
45,464,19375,9,12,19375009012,2,283,1,NA,2,NA,1,8,5,2,99,2,2
45,464,19375,9,13,19375009013,2,283,1,NA,99,NA,0,3,5,2,99,2,2
45,464,19375,9,13,19375009013,2,283,1,NA,99,NA,1,8,5,2,99,2,2
45,464,19375,9,14,19375009014,2,283,1,NA,99,NA,0,5,5,2,0,2,2
45,464,19375,9,14,19375009014,2,283,1,NA,99,NA,1,8,5,2,0,2,2
45,464,19405,4,1,19405004001,2,286,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,464,19405,4,3,19405004003,2,286,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
45,464,19405,4,7,19405004007,2,286,1,NA,2,NA,0,17,3,2,3,1,1
45,464,19405,4,9,19405004009,2,286,1,NA,99,NA,0,17,5,1,0,1,1
45,464,19405,4,11,19405004011,2,286,1,NA,2,NA,0,17,7,2,10,1,1
45,464,19405,4,12,19405004012,2,286,1,NA,2,NA,0,17,7,2,3,1,1
45,464,19405,4,14,19405004014,2,286,1,NA,2,NA,0,18,7,2,3,1,1
45,464,19405,4,15,19405004015,2,286,1,NA,2,NA,0,5,5,1,0,4,4
45,464,19405,4,15,19405004015,2,286,1,NA,2,NA,1,8,5,1,0,4,4
45,464,19405,4,15,19405004015,2,286,1,NA,2,NA,2,11,5,1,0,4,4
45,464,19405,4,15,19405004015,2,286,1,NA,2,NA,3,17,5,1,0,4,4
45,466,19543,1,1,19543001001,2,282,1,NA,2,NA,0,1,5,3,1,3,3
45,466,19543,1,1,19543001001,2,282,1,NA,2,NA,1,3,10,4,1,3,3
45,466,19543,1,1,19543001001,2,282,1,NA,2,NA,2,17,10,3,1,3,3
45,466,19543,1,2,19543001002,2,282,1,NA,2,NA,0,1,10,3,1,3,3
45,466,19543,1,2,19543001002,2,282,1,NA,2,NA,1,3,3,4,1,3,3
45,466,19543,1,2,19543001002,2,282,1,NA,2,NA,2,17,7,3,1,3,3
45,466,19543,1,3,19543001003,2,282,1,NA,2,NA,0,1,5,3,1,5,5
45,466,19543,1,3,19543001003,2,282,1,NA,2,NA,1,4,10,4,1,5,5
45,466,19543,1,3,19543001003,2,282,1,NA,2,NA,2,7,5,4,1,5,5
45,466,19543,1,3,19543001003,2,282,1,NA,2,NA,3,17,15,4,1,5,5
45,466,19543,1,3,19543001003,2,282,1,NA,2,NA,4,18,5,4,1,5,5
45,466,19543,1,4,19543001004,2,282,1,NA,2,NA,0,2,3,3,5,2,2
45,466,19543,1,4,19543001004,2,282,1,NA,2,NA,1,2,3,2,5,2,2
45,466,19543,1,5,19543001005,2,282,1,NA,2,NA,0,4,5,1,8,3,3
45,466,19543,1,5,19543001005,2,282,1,NA,2,NA,1,3,4,1,6,3,3
45,466,19543,1,5,19543001005,2,282,1,NA,2,NA,2,3,5,1,6,3,3
45,466,19543,1,6,19543001006,2,282,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,466,19543,1,7,19543001007,2,282,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,466,19543,1,9,19543001009,2,282,1,NA,2,NA,0,11,5,1,2,2,2
45,466,19543,1,9,19543001009,2,282,1,NA,2,NA,1,4,5,1,1,2,2
45,466,19543,1,10,19543001010,2,282,1,NA,1,NA,0,0,15,3,0,2,2
45,466,19543,1,10,19543001010,2,282,1,NA,1,NA,1,13,20,3,0,2,2
45,466,19543,1,11,19543001011,2,282,1,NA,99,NA,0,1,12,3,2,2,2
45,466,19543,1,11,19543001011,2,282,1,NA,99,NA,1,15,20,3,0,2,2
45,466,19543,1,12,19543001012,2,282,1,NA,2,NA,1,1,12,3,2,2,2
45,466,19543,1,12,19543001012,2,282,1,NA,2,NA,2,16,20,3,0,2,2
45,466,19543,1,13,19543001013,2,282,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
45,466,19543,1,14,19543001014,2,282,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,466,19543,1,15,19543001015,2,282,4,NA,2,2,NA,NA,NA,NA,NA,1,0
45,466,19552,5,1,19552005001,2,279,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,466,19552,5,2,19552005002,2,279,1,NA,2,NA,0,3,10,3,1,3,3
45,466,19552,5,2,19552005002,2,279,1,NA,2,NA,1,9,1,3,2,3,3
45,466,19552,5,2,19552005002,2,279,1,NA,2,NA,2,17,15,3,2,3,3
45,466,19552,5,3,19552005003,2,279,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,466,19552,5,4,19552005004,2,279,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,466,19552,5,5,19552005005,2,279,1,NA,99,NA,0,1,12,3,1,2,2
45,466,19552,5,5,19552005005,2,279,1,NA,99,NA,1,15,20,3,0,2,2
45,466,19552,5,7,19552005007,2,279,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
45,466,19552,5,8,19552005008,2,279,1,NA,99,NA,0,1,5,3,1,1,1
45,466,19552,5,11,19552005011,2,279,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,466,19552,5,13,19552005013,2,279,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,466,19552,5,14,19552005014,2,279,1,NA,2,NA,0,0,12,2,0,2,2
45,466,19552,5,14,19552005014,2,279,1,NA,2,NA,1,13,25,3,0,2,2
45,469,19648,7,1,19648007001,2,298,1,NA,2,NA,0,0,7,1,7,3,3
45,469,19648,7,1,19648007001,2,298,1,NA,2,NA,1,3,5,1,5,3,3
45,469,19648,7,1,19648007001,2,298,1,NA,2,NA,2,18,7,1,2,3,3
45,469,19648,7,2,19648007002,2,298,1,NA,2,NA,0,0,7,1,7,3,3
45,469,19648,7,2,19648007002,2,298,1,NA,2,NA,1,3,5,1,5,3,3
45,469,19648,7,2,19648007002,2,298,1,NA,2,NA,2,17,7,1,2,3,3
45,469,19648,7,3,19648007003,2,298,1,NA,1,NA,0,0,5,1,5,3,3
45,469,19648,7,3,19648007003,2,298,1,NA,1,NA,1,3,5,1,5,3,3
45,469,19648,7,3,19648007003,2,298,1,NA,1,NA,2,17,7,1,4,3,3
45,469,19648,7,4,19648007004,2,298,1,NA,2,NA,0,0,5,1,5,3,3
45,469,19648,7,4,19648007004,2,298,1,NA,2,NA,1,3,5,1,8,3,3
45,469,19648,7,4,19648007004,2,298,1,NA,2,NA,2,18,5,1,2,3,3
45,469,19648,7,5,19648007005,2,298,1,NA,2,NA,0,1,7,3,0,2,2
45,469,19648,7,5,19648007005,2,298,1,NA,2,NA,1,17,5,3,2,2,2
45,469,19648,7,6,19648007006,2,298,1,NA,2,NA,1,0,7,1,7,3,3
45,469,19648,7,6,19648007006,2,298,1,NA,2,NA,2,3,5,1,4,3,3
45,469,19648,7,6,19648007006,2,298,1,NA,2,NA,3,17,7,1,2,3,3
45,469,19648,7,7,19648007007,2,298,1,NA,2,NA,0,0,5,1,7,3,3
45,469,19648,7,7,19648007007,2,298,1,NA,2,NA,1,3,5,1,5,3,3
45,469,19648,7,7,19648007007,2,298,1,NA,2,NA,2,17,7,1,2,3,3
45,469,19648,7,9,19648007009,2,298,1,NA,2,NA,0,1,7,3,0,2,2
45,469,19648,7,9,19648007009,2,298,1,NA,2,NA,1,17,8,3,1,2,2
45,469,19648,7,10,19648007010,2,298,1,NA,2,NA,0,0,4,1,5,3,3
45,469,19648,7,10,19648007010,2,298,1,NA,2,NA,1,3,5,1,4,3,3
45,469,19648,7,10,19648007010,2,298,1,NA,2,NA,2,17,7,1,2,3,3
45,469,19648,7,11,19648007011,2,298,1,NA,2,NA,0,1,7,3,0,2,2
45,469,19648,7,11,19648007011,2,298,1,NA,2,NA,1,17,5,3,1,2,2
45,469,19648,7,13,19648007013,2,298,1,NA,2,NA,0,0,7,1,7,3,3
45,469,19648,7,13,19648007013,2,298,1,NA,2,NA,1,3,5,1,5,3,3
45,469,19648,7,13,19648007013,2,298,1,NA,2,NA,2,17,5,1,2,3,3
45,469,19648,7,14,19648007014,2,298,1,NA,2,NA,0,0,5,1,7,3,3
45,469,19648,7,14,19648007014,2,298,1,NA,2,NA,1,3,5,1,5,3,3
45,469,19648,7,14,19648007014,2,298,1,NA,2,NA,2,17,7,1,2,3,3
45,469,19648,7,15,19648007015,2,298,1,NA,2,NA,0,0,7,1,7,3,3
45,469,19648,7,15,19648007015,2,298,1,NA,2,NA,1,3,5,1,5,3,3
45,469,19648,7,15,19648007015,2,298,1,NA,2,NA,2,17,5,1,2,3,3
45,469,19672,5,1,19672005001,2,295,1,NA,2,NA,0,0,3,1,5,3,3
45,469,19672,5,1,19672005001,2,295,1,NA,2,NA,1,3,5,1,8,3,3
45,469,19672,5,1,19672005001,2,295,1,NA,2,NA,2,18,5,1,2,3,3
45,469,19672,5,2,19672005002,2,295,1,NA,2,NA,0,0,3,1,5,3,3
45,469,19672,5,2,19672005002,2,295,1,NA,2,NA,1,3,5,1,8,3,3
45,469,19672,5,2,19672005002,2,295,1,NA,2,NA,2,18,5,1,2,3,3
45,469,19672,5,3,19672005003,2,295,1,NA,2,NA,0,1,2,1,5,2,2
45,469,19672,5,3,19672005003,2,295,1,NA,2,NA,1,18,2,1,2,2,2
45,469,19672,5,8,19672005008,2,295,1,NA,2,NA,0,0,2,1,5,2,2
45,469,19672,5,8,19672005008,2,295,1,NA,2,NA,1,18,2,1,2,2,2
45,469,19672,5,11,19672005011,2,295,1,NA,2,NA,0,0,2,1,5,2,2
45,469,19672,5,11,19672005011,2,295,1,NA,2,NA,1,18,2,1,2,2,2
45,469,19672,5,13,19672005013,2,295,1,NA,2,NA,0,1,6,3,0,2,2
45,469,19672,5,13,19672005013,2,295,1,NA,2,NA,1,17,7,3,1,2,2
45,470,19699,6,1,19699006001,2,284,1,NA,2,NA,0,5,4,2,3,2,2
45,470,19699,6,1,19699006001,2,284,1,NA,2,NA,1,17,7,2,0,2,2
45,470,19699,6,4,19699006004,2,284,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
45,470,19699,6,6,19699006006,2,284,1,NA,2,NA,0,17,7,2,0,1,1
45,470,19699,6,10,19699006010,2,284,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
45,470,19699,6,13,19699006013,2,284,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
46,477,19870,2,1,19870002001,2,485,1,NA,2,NA,0,1,3,2,6,2,2
46,477,19870,2,1,19870002001,2,485,1,NA,2,NA,1,16,12,2,1,2,2
46,477,19870,2,2,19870002002,2,485,1,NA,2,NA,0,1,3,2,7,2,2
46,477,19870,2,2,19870002002,2,485,1,NA,2,NA,1,16,12,2,1,2,2
46,477,19870,2,5,19870002005,2,485,1,NA,2,NA,0,1,3,2,7,2,2
46,477,19870,2,5,19870002005,2,485,1,NA,2,NA,1,16,10,2,1,2,2
46,477,19870,2,6,19870002006,2,485,1,NA,2,NA,1,1,3,2,6,2,2
46,477,19870,2,6,19870002006,2,485,1,NA,2,NA,2,16,10,2,2,2,2
46,477,19870,2,8,19870002008,2,485,1,NA,2,NA,1,1,3,2,6,2,2
46,477,19870,2,8,19870002008,2,485,1,NA,2,NA,2,16,10,2,2,2,2
46,477,19870,2,9,19870002009,2,485,1,NA,2,NA,1,1,3,2,6,2,2
46,477,19870,2,9,19870002009,2,485,1,NA,2,NA,2,16,10,2,2,2,2
46,477,19870,2,12,19870002012,2,485,1,NA,2,NA,0,0,5,3,5,2,2
46,477,19870,2,12,19870002012,2,485,1,NA,2,NA,1,16,10,3,1,2,2
46,477,19870,2,14,19870002014,2,485,1,NA,2,NA,0,1,4,3,7,2,2
46,477,19870,2,14,19870002014,2,485,1,NA,2,NA,1,17,10,3,1,2,2
46,477,19876,8,1,19876008001,2,513,1,NA,2,NA,0,1,3,2,7,2,2
46,477,19876,8,1,19876008001,2,513,1,NA,2,NA,1,16,10,2,1,2,2
46,477,19876,8,3,19876008003,2,513,1,NA,2,NA,0,1,3,2,7,2,2
46,477,19876,8,3,19876008003,2,513,1,NA,2,NA,1,16,10,2,1,2,2
46,477,19876,8,4,19876008004,2,513,1,NA,2,NA,0,0,3,2,6,2,2
46,477,19876,8,4,19876008004,2,513,1,NA,2,NA,1,16,10,2,1,2,2
46,477,19876,8,5,19876008005,2,513,1,NA,2,NA,1,1,3,2,5,2,2
46,477,19876,8,5,19876008005,2,513,1,NA,2,NA,2,16,10,2,1,2,2
46,477,19876,8,6,19876008006,2,513,1,NA,2,NA,1,1,3,2,5,2,2
46,477,19876,8,6,19876008006,2,513,1,NA,2,NA,2,16,10,2,1,2,2
46,477,19876,8,7,19876008007,2,513,1,NA,2,NA,1,1,3,2,5,2,2
46,477,19876,8,7,19876008007,2,513,1,NA,2,NA,2,16,10,2,1,2,2
46,477,19876,8,9,19876008009,2,513,1,NA,2,NA,0,0,3,3,7,2,2
46,477,19876,8,9,19876008009,2,513,1,NA,2,NA,1,16,10,3,1,2,2
46,477,19876,8,10,19876008010,2,513,1,NA,2,NA,1,1,3,3,7,2,2
46,477,19876,8,10,19876008010,2,513,1,NA,2,NA,2,16,10,3,1,2,2
46,477,19876,8,11,19876008011,2,513,1,NA,2,NA,0,0,3,3,7,2,2
46,477,19876,8,11,19876008011,2,513,1,NA,2,NA,1,16,10,3,1,2,2
46,477,19876,8,12,19876008012,2,513,1,NA,2,NA,0,0,7,3,7,2,2
46,477,19876,8,12,19876008012,2,513,1,NA,2,NA,1,16,10,3,1,2,2
46,477,19876,8,13,19876008013,2,513,1,NA,2,NA,0,1,3,2,7,2,2
46,477,19876,8,13,19876008013,2,513,1,NA,2,NA,1,16,10,2,1,2,2
46,477,19876,8,14,19876008014,2,513,1,NA,2,NA,1,1,3,2,5,2,2
46,477,19876,8,14,19876008014,2,513,1,NA,2,NA,2,16,10,2,1,2,2
46,477,19876,8,15,19876008015,2,513,1,NA,2,NA,1,0,3,3,7,2,2
46,477,19876,8,15,19876008015,2,513,1,NA,2,NA,2,16,10,3,1,2,2
46,474,19963,6,5,19963006005,2,402,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
46,474,19963,6,9,19963006009,2,402,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
46,474,19963,6,13,19963006013,2,402,1,NA,1,NA,NA,NA,NA,NA,NA,1,0
46,474,19963,6,15,19963006015,2,402,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
46,482,20128,12,7,20128012007,2,495,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
46,482,20128,12,9,20128012009,2,495,1,NA,2,NA,1,4,5,1,15,1,1
46,482,20128,12,10,20128012010,2,495,1,NA,2,NA,1,4,5,2,15,1,1
46,482,20128,12,12,20128012012,2,495,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
46,482,20128,12,15,20128012015,2,495,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
46,482,20155,3,1,20155003001,2,483,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
46,482,20155,3,13,20155003013,2,483,1,NA,99,NA,0,2,5,2,99,2,2
46,482,20155,3,13,20155003013,2,483,1,NA,99,NA,1,4,5,2,99,2,2
49,502,20353,8,9,20353008009,2,492,4,NA,2,2,0,1,5,1,15,2,2
49,502,20353,8,9,20353008009,2,492,4,NA,2,2,1,16,6,1,10,2,2
49,518,20374,14,1,20374014001,2,605,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,518,20374,14,2,20374014002,2,605,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,518,20374,14,3,20374014003,2,605,1,NA,2,NA,0,0,7,1,3,2,2
49,518,20374,14,3,20374014003,2,605,1,NA,2,NA,1,18,15,1,1,2,2
49,518,20374,14,8,20374014008,2,605,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,518,20374,14,9,20374014009,2,605,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,518,20374,14,10,20374014010,2,605,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,518,20374,14,11,20374014011,2,605,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,518,20374,14,12,20374014012,2,605,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
49,502,20375,14,1,20375014001,2,469,4,NA,2,2,0,3,10,1,10,3,3
49,502,20375,14,1,20375014001,2,469,4,NA,2,2,1,5,10,1,10,3,3
49,502,20375,14,1,20375014001,2,469,4,NA,2,2,2,6,5,1,10,3,3
49,502,20375,14,5,20375014005,2,469,1,NA,2,NA,0,3,10,1,10,5,5
49,502,20375,14,5,20375014005,2,469,1,NA,2,NA,1,4,15,1,10,5,5
